tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-339,Brisbane,20090104,Hard,104269,103722,4-6 6-0 6-3,3,QF,114.0,7.0,2.0,79.0,66.0,49.0,7.0,13.0,6.0,7.0,3.0,4.0,85.0,56.0,34.0,13.0,12.0,5.0,9.0,15.0,2830.0,60.0,1324.0
2009-339,Brisbane,20090104,Hard,103285,104417,2-6 6-4 6-3,3,QF,106.0,6.0,4.0,72.0,38.0,31.0,14.0,14.0,2.0,7.0,9.0,4.0,78.0,43.0,30.0,13.0,13.0,8.0,13.0,26.0,2260.0,17.0,2650.0
2009-339,Brisbane,20090104,Hard,104755,104542,1-6 6-4 6-2,3,QF,98.0,3.0,3.0,68.0,37.0,30.0,17.0,12.0,3.0,5.0,8.0,4.0,76.0,45.0,35.0,13.0,13.0,3.0,6.0,23.0,2320.0,7.0,3950.0
2009-339,Brisbane,20090104,Hard,104269,103908,6-2 6-1,3,SF,76.0,4.0,2.0,50.0,38.0,28.0,5.0,8.0,3.0,4.0,0.0,3.0,60.0,32.0,19.0,7.0,7.0,3.0,8.0,15.0,2830.0,31.0,2000.0
2009-339,Brisbane,20090104,Hard,103285,104755,2-6 6-2 6-4,3,SF,132.0,5.0,1.0,78.0,48.0,31.0,15.0,13.0,5.0,9.0,6.0,5.0,111.0,61.0,37.0,22.0,13.0,14.0,19.0,26.0,2260.0,23.0,2320.0
2009-339,Brisbane,20090104,Hard,103285,104269,3-6 6-3 6-4,3,F,138.0,3.0,1.0,81.0,41.0,31.0,25.0,14.0,6.0,8.0,1.0,1.0,87.0,75.0,48.0,5.0,14.0,2.0,5.0,26.0,2260.0,15.0,2830.0
2009-891,Chennai,20090105,Hard,103786,104230,6-2 6-3,3,R32,71.0,8.0,0.0,48.0,31.0,25.0,11.0,9.0,0.0,0.0,0.0,1.0,49.0,27.0,16.0,13.0,8.0,6.0,9.0,5.0,5330.0,123.0,788.0
2009-891,Chennai,20090105,Hard,104160,104424,3-6 6-2 6-4,3,R32,114.0,6.0,5.0,83.0,57.0,38.0,13.0,14.0,4.0,7.0,1.0,1.0,98.0,61.0,37.0,18.0,13.0,10.0,14.0,180.0,452.0,112.0,870.0
2009-891,Chennai,20090105,Hard,104676,104056,6-1 6-0,3,R32,39.0,3.0,0.0,31.0,25.0,19.0,5.0,6.0,0.0,0.0,2.0,4.0,45.0,36.0,16.0,1.0,7.0,3.0,9.0,104.0,908.0,89.0,974.0
2009-891,Chennai,20090105,Hard,104719,102703,6-4 7-5,3,R32,113.0,7.0,4.0,74.0,37.0,26.0,20.0,11.0,4.0,6.0,0.0,3.0,81.0,45.0,27.0,18.0,11.0,7.0,11.0,55.0,1384.0,115.0,864.0
2009-891,Chennai,20090105,Hard,105227,103252,6-4 6-4,3,R32,92.0,4.0,3.0,69.0,35.0,27.0,20.0,10.0,5.0,5.0,0.0,3.0,63.0,36.0,23.0,17.0,10.0,1.0,3.0,27.0,2250.0,99.0,940.0
2009-891,Chennai,20090105,Hard,104797,103523,6-4 7-6(3),3,R32,86.0,3.0,1.0,70.0,50.0,39.0,12.0,11.0,2.0,3.0,9.0,2.0,77.0,41.0,30.0,17.0,11.0,2.0,4.0,109.0,902.0,332.0,208.0
2009-891,Chennai,20090105,Hard,104534,103105,4-6 7-6(3) 6-1,3,R32,144.0,4.0,1.0,81.0,50.0,38.0,14.0,14.0,4.0,8.0,5.0,9.0,121.0,70.0,43.0,21.0,15.0,11.0,17.0,107.0,906.0,119.0,826.0
2009-891,Chennai,20090105,Hard,104386,104665,6-3 6-2,3,R32,80.0,4.0,0.0,57.0,34.0,25.0,12.0,9.0,1.0,2.0,3.0,5.0,55.0,41.0,23.0,6.0,8.0,2.0,6.0,47.0,1500.0,98.0,942.0
2009-891,Chennai,20090105,Hard,102845,103821,6-3 7-6(4),3,R32,81.0,5.0,0.0,64.0,41.0,31.0,16.0,11.0,0.0,1.0,2.0,5.0,65.0,40.0,30.0,10.0,10.0,4.0,6.0,42.0,1580.0,152.0,566.0
2009-891,Chennai,20090105,Hard,104500,103240,6-3 6-3,3,R32,75.0,10.0,3.0,57.0,34.0,23.0,14.0,9.0,2.0,3.0,0.0,1.0,60.0,33.0,22.0,10.0,9.0,4.0,8.0,202.0,412.0,114.0,866.0
2009-891,Chennai,20090105,Hard,104371,104639,6-3 6-0,3,R32,60.0,4.0,3.0,44.0,25.0,20.0,10.0,7.0,1.0,2.0,1.0,1.0,54.0,36.0,16.0,5.0,8.0,2.0,8.0,97.0,950.0,117.0,862.0
2009-891,Chennai,20090105,Hard,103333,104330,6-4 6-3,3,R32,66.0,10.0,1.0,46.0,29.0,27.0,13.0,10.0,0.0,0.0,0.0,2.0,55.0,34.0,25.0,10.0,9.0,6.0,8.0,25.0,2280.0,204.0,404.0
2009-891,Chennai,20090105,Hard,102783,104250,6-2 4-6 6-1,3,R32,85.0,3.0,2.0,68.0,42.0,32.0,18.0,13.0,1.0,2.0,2.0,0.0,61.0,45.0,27.0,9.0,12.0,1.0,5.0,33.0,1864.0,206.0,392.0
2009-891,Chennai,20090105,Hard,103752,104593,6-3 6-4,3,R32,68.0,5.0,3.0,58.0,33.0,28.0,15.0,10.0,1.0,1.0,0.0,1.0,48.0,34.0,22.0,8.0,9.0,0.0,2.0,125.0,778.0,88.0,976.0
2009-891,Chennai,20090105,Hard,103451,103490,6-2 7-5,3,R32,80.0,5.0,2.0,64.0,30.0,22.0,19.0,10.0,3.0,5.0,2.0,7.0,56.0,31.0,19.0,7.0,10.0,1.0,6.0,118.0,850.0,121.0,814.0
2009-891,Chennai,20090105,Hard,104262,104527,6-4 6-1,3,R32,94.0,0.0,3.0,72.0,57.0,39.0,7.0,9.0,6.0,7.0,3.0,3.0,53.0,25.0,16.0,12.0,8.0,5.0,9.0,138.0,632.0,16.0,2670.0
2009-891,Chennai,20090105,Hard,104160,103786, W/O,3,R16,,,,,,,,,,,,,,,,,,,,180.0,452.0,5.0,5330.0
2009-891,Chennai,20090105,Hard,104719,104676,6-4 6-1,3,R16,60.0,7.0,2.0,49.0,28.0,23.0,10.0,8.0,3.0,4.0,1.0,6.0,70.0,40.0,23.0,11.0,9.0,10.0,15.0,55.0,1384.0,104.0,908.0
2009-891,Chennai,20090105,Hard,105227,104797,6-0 6-4,3,R16,64.0,5.0,4.0,41.0,23.0,21.0,11.0,8.0,0.0,0.0,2.0,1.0,60.0,44.0,23.0,8.0,8.0,5.0,9.0,27.0,2250.0,109.0,902.0
2009-891,Chennai,20090105,Hard,104386,104534,7-6(3) 6-4,3,R16,124.0,6.0,4.0,85.0,45.0,36.0,19.0,11.0,4.0,5.0,3.0,1.0,67.0,38.0,27.0,16.0,11.0,3.0,5.0,47.0,1500.0,107.0,906.0
2009-891,Chennai,20090105,Hard,104500,102845,4-6 7-5 6-4,3,R16,134.0,10.0,2.0,93.0,54.0,43.0,22.0,16.0,6.0,8.0,3.0,4.0,96.0,56.0,45.0,19.0,16.0,7.0,10.0,202.0,412.0,42.0,1580.0
2009-891,Chennai,20090105,Hard,103333,104371,6-1 6-4,3,R16,53.0,16.0,0.0,46.0,26.0,23.0,14.0,9.0,2.0,2.0,3.0,1.0,39.0,29.0,21.0,3.0,8.0,2.0,5.0,25.0,2280.0,97.0,950.0
2009-891,Chennai,20090105,Hard,102783,103752,6-4 6-2,3,R16,82.0,3.0,2.0,56.0,39.0,28.0,11.0,9.0,5.0,6.0,1.0,2.0,59.0,33.0,20.0,10.0,9.0,0.0,4.0,33.0,1864.0,125.0,778.0
2009-891,Chennai,20090105,Hard,103451,104262,6-1 6-2,3,R16,49.0,5.0,2.0,41.0,24.0,19.0,13.0,8.0,0.0,0.0,0.0,3.0,37.0,30.0,15.0,3.0,7.0,2.0,6.0,118.0,850.0,138.0,632.0
2009-891,Chennai,20090105,Hard,104719,104160,7-5 2-6 6-4,3,QF,120.0,3.0,3.0,88.0,45.0,37.0,19.0,15.0,0.0,3.0,3.0,5.0,90.0,56.0,41.0,17.0,15.0,4.0,7.0,55.0,1384.0,180.0,452.0
2009-891,Chennai,20090105,Hard,105227,104386,6-4 0-6 6-4,3,QF,121.0,10.0,4.0,86.0,50.0,39.0,16.0,13.0,9.0,12.0,1.0,3.0,81.0,55.0,39.0,15.0,13.0,2.0,4.0,27.0,2250.0,47.0,1500.0
2009-891,Chennai,20090105,Hard,104500,103333,7-6(4) 6-4,3,QF,86.0,7.0,1.0,66.0,47.0,37.0,14.0,11.0,0.0,0.0,10.0,0.0,60.0,45.0,39.0,8.0,11.0,1.0,2.0,202.0,412.0,25.0,2280.0
2009-891,Chennai,20090105,Hard,102783,103451,6-2 7-5,3,QF,97.0,3.0,3.0,68.0,51.0,28.0,9.0,10.0,3.0,6.0,2.0,0.0,65.0,30.0,17.0,14.0,10.0,3.0,9.0,33.0,1864.0,118.0,850.0
2009-891,Chennai,20090105,Hard,105227,104719,6-4 6-3,3,SF,72.0,6.0,1.0,44.0,25.0,21.0,12.0,9.0,0.0,1.0,2.0,0.0,59.0,37.0,23.0,11.0,10.0,1.0,5.0,27.0,2250.0,55.0,1384.0
2009-891,Chennai,20090105,Hard,104500,102783,W/O,3,SF,,,,,,,,,,,,,,,,,,,,202.0,412.0,33.0,1864.0
2009-891,Chennai,20090105,Hard,105227,104500,6-4 7-6(3),3,F,120.0,9.0,1.0,81.0,42.0,31.0,23.0,11.0,9.0,10.0,1.0,3.0,71.0,41.0,31.0,13.0,11.0,2.0,4.0,27.0,2250.0,202.0,412.0
2009-451,Doha,20090105,Hard,104745,102148,6-0 6-1,3,R32,47.0,1.0,0.0,27.0,20.0,19.0,5.0,6.0,0.0,0.0,2.0,1.0,39.0,19.0,8.0,4.0,7.0,3.0,9.0,1.0,13160.0,51.0,1418.0
2009-451,Doha,20090105,Hard,103971,104308,4-6 6-4 7-5,3,R32,128.0,3.0,4.0,90.0,55.0,45.0,20.0,16.0,1.0,3.0,9.0,1.0,96.0,57.0,41.0,22.0,16.0,4.0,7.0,144.0,606.0,607.0,72.0
2009-451,Doha,20090105,Hard,103534,108993,6-0 6-3,3,R32,46.0,6.0,1.0,31.0,18.0,17.0,11.0,7.0,0.0,0.0,0.0,0.0,54.0,35.0,19.0,4.0,8.0,2.0,7.0,72.0,1122.0,,
2009-451,Doha,20090105,Hard,104792,103401,6-2 6-2,3,R32,55.0,9.0,2.0,50.0,35.0,27.0,6.0,8.0,2.0,3.0,1.0,2.0,41.0,26.0,15.0,2.0,8.0,1.0,6.0,13.0,2950.0,79.0,1068.0
2009-451,Doha,20090105,Hard,104053,103868,6-1 6-3,3,R32,62.0,8.0,0.0,46.0,34.0,26.0,9.0,8.0,1.0,1.0,3.0,8.0,52.0,20.0,16.0,10.0,8.0,6.0,10.0,8.0,3940.0,73.0,1108.0
2009-451,Doha,20090105,Hard,103096,103675,6-1 6-2,3,R32,69.0,4.0,1.0,46.0,34.0,28.0,6.0,8.0,1.0,1.0,0.0,0.0,56.0,34.0,20.0,7.0,7.0,5.0,9.0,92.0,960.0,77.0,1088.0
2009-451,Doha,20090105,Hard,103812,104678,6-4 6-2,3,R32,70.0,1.0,1.0,49.0,37.0,28.0,8.0,9.0,3.0,4.0,8.0,3.0,58.0,33.0,20.0,11.0,9.0,7.0,11.0,48.0,1486.0,56.0,1380.0
2009-451,Doha,20090105,Hard,104022,104214,4-6 6-3 6-4,3,R32,121.0,4.0,0.0,86.0,64.0,43.0,16.0,15.0,1.0,3.0,2.0,4.0,85.0,46.0,36.0,18.0,14.0,5.0,8.0,39.0,1670.0,19.0,2490.0
2009-451,Doha,20090105,Hard,103580,104098,2-6 6-3 6-4,3,R32,115.0,4.0,5.0,101.0,60.0,45.0,19.0,14.0,8.0,10.0,8.0,3.0,90.0,53.0,33.0,23.0,13.0,8.0,10.0,148.0,590.0,24.0,2290.0
2009-451,Doha,20090105,Hard,104660,103294,2-6 6-3 7-6(3),3,R32,126.0,14.0,4.0,95.0,63.0,47.0,15.0,15.0,1.0,4.0,0.0,7.0,97.0,53.0,39.0,21.0,14.0,3.0,5.0,91.0,966.0,75.0,1096.0
2009-451,Doha,20090105,Hard,104332,104871,7-6(2) 6-3,3,R32,88.0,4.0,3.0,64.0,35.0,31.0,18.0,11.0,5.0,6.0,5.0,2.0,70.0,48.0,30.0,12.0,10.0,2.0,4.0,66.0,1212.0,74.0,1106.0
2009-451,Doha,20090105,Hard,104918,103656,6-2 6-4,3,R32,75.0,3.0,3.0,59.0,35.0,27.0,12.0,9.0,4.0,5.0,3.0,5.0,71.0,40.0,26.0,13.0,9.0,11.0,15.0,4.0,7050.0,43.0,1574.0
2009-451,Doha,20090105,Hard,104259,103843,6-4 6-3,3,R32,75.0,3.0,0.0,51.0,38.0,27.0,11.0,9.0,0.0,0.0,3.0,2.0,59.0,41.0,26.0,12.0,10.0,1.0,4.0,28.0,2160.0,603.0,74.0
2009-451,Doha,20090105,Hard,104019,103169,6-1 6-7(4) 7-6(5),3,R32,158.0,7.0,1.0,107.0,69.0,50.0,21.0,16.0,7.0,9.0,2.0,4.0,120.0,78.0,48.0,23.0,15.0,10.0,14.0,85.0,998.0,67.0,1168.0
2009-451,Doha,20090105,Hard,104312,103823,6-4 6-2,3,R32,69.0,0.0,1.0,57.0,40.0,31.0,6.0,9.0,2.0,4.0,1.0,2.0,61.0,32.0,18.0,12.0,9.0,8.0,13.0,34.0,1820.0,83.0,1036.0
2009-451,Doha,20090105,Hard,103819,103808,6-2 6-2,3,R32,49.0,5.0,1.0,39.0,25.0,22.0,10.0,8.0,0.0,0.0,4.0,1.0,49.0,33.0,20.0,5.0,8.0,1.0,5.0,2.0,10610.0,71.0,1128.0
2009-451,Doha,20090105,Hard,104745,103971,6-1 6-2,3,R16,61.0,2.0,3.0,35.0,20.0,18.0,8.0,7.0,1.0,2.0,1.0,2.0,49.0,33.0,14.0,5.0,8.0,3.0,9.0,1.0,13160.0,144.0,606.0
2009-451,Doha,20090105,Hard,104792,103534,7-5 7-6(4),3,R16,127.0,9.0,0.0,79.0,48.0,36.0,16.0,12.0,2.0,4.0,0.0,2.0,112.0,70.0,45.0,18.0,12.0,10.0,13.0,13.0,2950.0,72.0,1122.0
2009-451,Doha,20090105,Hard,104053,103096,6-3 7-5,3,R16,103.0,11.0,0.0,59.0,41.0,31.0,11.0,11.0,3.0,5.0,3.0,0.0,77.0,42.0,20.0,20.0,10.0,5.0,9.0,8.0,3940.0,92.0,960.0
2009-451,Doha,20090105,Hard,103812,104022,6-2 6-4,3,R16,90.0,3.0,0.0,45.0,31.0,23.0,13.0,9.0,0.0,0.0,3.0,1.0,83.0,60.0,36.0,10.0,9.0,5.0,8.0,48.0,1486.0,39.0,1670.0
2009-451,Doha,20090105,Hard,104660,103580,7-5 6-3,3,R16,86.0,6.0,1.0,65.0,46.0,34.0,10.0,11.0,1.0,2.0,2.0,2.0,72.0,40.0,25.0,15.0,10.0,4.0,7.0,91.0,966.0,148.0,590.0
2009-451,Doha,20090105,Hard,104918,104332,6-2 6-4,3,R16,71.0,6.0,0.0,43.0,31.0,27.0,9.0,9.0,0.0,0.0,3.0,3.0,65.0,36.0,24.0,12.0,9.0,5.0,8.0,4.0,7050.0,66.0,1212.0
2009-451,Doha,20090105,Hard,104259,104019,6-4 6-7(4) 6-4,3,R16,139.0,8.0,1.0,105.0,70.0,52.0,21.0,16.0,4.0,6.0,6.0,2.0,105.0,68.0,49.0,15.0,16.0,4.0,8.0,28.0,2160.0,85.0,998.0
2009-451,Doha,20090105,Hard,103819,104312,6-3 6-3,3,R16,80.0,4.0,2.0,66.0,38.0,27.0,16.0,9.0,3.0,4.0,0.0,3.0,65.0,40.0,25.0,10.0,9.0,6.0,10.0,2.0,10610.0,34.0,1820.0
2009-451,Doha,20090105,Hard,104792,104745,6-4 6-4,3,QF,89.0,7.0,0.0,57.0,40.0,33.0,6.0,10.0,0.0,1.0,0.0,2.0,63.0,46.0,29.0,7.0,10.0,4.0,7.0,13.0,2950.0,1.0,13160.0
2009-451,Doha,20090105,Hard,104053,103812,6-3 6-2,3,QF,67.0,13.0,0.0,50.0,42.0,32.0,6.0,9.0,1.0,1.0,5.0,1.0,61.0,46.0,26.0,7.0,8.0,9.0,12.0,8.0,3940.0,48.0,1486.0
2009-451,Doha,20090105,Hard,104918,104660,6-4 6-2,3,QF,76.0,4.0,0.0,53.0,32.0,23.0,11.0,9.0,2.0,4.0,1.0,2.0,59.0,34.0,19.0,8.0,9.0,4.0,9.0,4.0,7050.0,91.0,966.0
2009-451,Doha,20090105,Hard,103819,104259,6-2 7-6(6),3,QF,86.0,4.0,0.0,60.0,42.0,29.0,11.0,10.0,1.0,3.0,1.0,2.0,74.0,54.0,33.0,6.0,10.0,3.0,7.0,2.0,10610.0,28.0,2160.0
2009-451,Doha,20090105,Hard,104053,104792,7-6(1) 3-6 6-3,3,SF,122.0,8.0,1.0,94.0,69.0,55.0,8.0,15.0,5.0,8.0,11.0,2.0,86.0,57.0,42.0,15.0,15.0,2.0,5.0,8.0,3940.0,13.0,2950.0
2009-451,Doha,20090105,Hard,104918,103819,6-7(6) 6-2 6-2,3,SF,125.0,7.0,1.0,87.0,57.0,49.0,15.0,14.0,3.0,3.0,7.0,4.0,95.0,61.0,42.0,18.0,14.0,2.0,6.0,4.0,7050.0,2.0,10610.0
2009-451,Doha,20090105,Hard,104918,104053,6-4 6-2,3,F,71.0,5.0,1.0,50.0,35.0,28.0,9.0,9.0,1.0,1.0,3.0,0.0,46.0,32.0,21.0,6.0,9.0,0.0,3.0,4.0,7050.0,8.0,3940.0
2009-301,Auckland,20090112,Hard,105208,104719,6-4 6-7(5) 6-1,3,R32,117.0,13.0,6.0,103.0,64.0,48.0,20.0,15.0,5.0,7.0,4.0,3.0,87.0,53.0,36.0,16.0,14.0,4.0,9.0,51.0,1428.0,50.0,1444.0
2009-301,Auckland,20090112,Hard,104678,103857,6-1 6-2,3,R32,54.0,11.0,2.0,47.0,29.0,25.0,9.0,8.0,4.0,4.0,0.0,0.0,37.0,19.0,10.0,8.0,7.0,0.0,4.0,53.0,1380.0,43.0,1562.0
2009-301,Auckland,20090112,Hard,104338,103812,6-3 6-4,3,R32,90.0,3.0,2.0,56.0,32.0,25.0,10.0,9.0,0.0,2.0,0.0,3.0,71.0,44.0,25.0,12.0,10.0,6.0,11.0,49.0,1470.0,44.0,1531.0
2009-301,Auckland,20090112,Hard,104035,103169,7-6(4) 5-7 6-2,3,R32,163.0,9.0,2.0,95.0,54.0,46.0,24.0,16.0,3.0,4.0,10.0,8.0,130.0,74.0,50.0,28.0,16.0,10.0,12.0,68.0,1144.0,67.0,1168.0
2009-301,Auckland,20090112,Hard,104068,104907,6-2 6-3,3,R32,73.0,1.0,1.0,55.0,33.0,23.0,13.0,9.0,4.0,5.0,5.0,4.0,76.0,47.0,28.0,11.0,8.0,11.0,15.0,47.0,1480.0,413.0,150.0
2009-301,Auckland,20090112,Hard,104545,103656,7-6(4) 7-5,3,R32,90.0,12.0,1.0,68.0,48.0,37.0,14.0,12.0,2.0,3.0,4.0,6.0,83.0,49.0,34.0,20.0,12.0,3.0,5.0,144.0,608.0,42.0,1574.0
2009-301,Auckland,20090112,Hard,105023,104368,6-4 7-5,3,R32,74.0,8.0,6.0,63.0,37.0,28.0,17.0,11.0,0.0,1.0,1.0,9.0,71.0,27.0,21.0,21.0,11.0,1.0,4.0,36.0,1740.0,463.0,120.0
2009-301,Auckland,20090112,Hard,104180,103722,6-3 6-4,3,R32,64.0,12.0,3.0,52.0,28.0,24.0,15.0,10.0,0.0,1.0,6.0,3.0,53.0,29.0,20.0,11.0,9.0,2.0,5.0,95.0,956.0,58.0,1339.0
2009-301,Auckland,20090112,Hard,104229,104327,7-6(5) 6-2,3,R32,113.0,4.0,3.0,82.0,49.0,32.0,17.0,10.0,7.0,9.0,3.0,3.0,88.0,50.0,29.0,17.0,10.0,11.0,15.0,61.0,1244.0,57.0,1340.0
2009-301,Auckland,20090112,Hard,104259,103103,6-1 6-2,3,R32,52.0,3.0,0.0,42.0,28.0,25.0,8.0,8.0,0.0,0.0,0.0,4.0,38.0,20.0,13.0,5.0,7.0,2.0,6.0,33.0,1855.0,250.0,302.0
