tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2015-891,Chennai,20150105,Hard,104229,105807,6-4 6-4,3,R16,74.0,7.0,2.0,58.0,39.0,30.0,10.0,10.0,4.0,5.0,7.0,2.0,67.0,48.0,32.0,6.0,10.0,4.0,7.0,38.0,993.0,49.0,841.0
2015-891,Chennai,20150105,Hard,105138,105376,6-3 6-2,3,R16,71.0,6.0,4.0,61.0,35.0,23.0,14.0,9.0,6.0,8.0,5.0,2.0,47.0,27.0,16.0,6.0,8.0,1.0,6.0,15.0,2110.0,102.0,539.0
2015-891,Chennai,20150105,Hard,104198,105147,6-7(1) 6-2 6-0,3,R16,126.0,8.0,2.0,87.0,49.0,35.0,19.0,13.0,4.0,7.0,5.0,7.0,98.0,58.0,34.0,15.0,13.0,10.0,18.0,36.0,1020.0,87.0,576.0
2015-891,Chennai,20150105,Hard,105379,103852,6-4 6-4,3,R16,86.0,7.0,1.0,57.0,38.0,33.0,10.0,10.0,1.0,1.0,6.0,2.0,75.0,42.0,28.0,17.0,10.0,8.0,10.0,156.0,325.0,14.0,2130.0
2015-891,Chennai,20150105,Hard,104527,104180,6-2 7-6(4),3,QF,86.0,4.0,0.0,61.0,39.0,31.0,17.0,10.0,3.0,4.0,1.0,4.0,71.0,38.0,26.0,16.0,10.0,3.0,6.0,4.0,5120.0,46.0,855.0
2015-891,Chennai,20150105,Hard,105676,104890,7-5 6-2,3,QF,72.0,7.0,1.0,50.0,25.0,21.0,17.0,10.0,0.0,1.0,6.0,2.0,62.0,39.0,25.0,10.0,10.0,3.0,7.0,22.0,1599.0,79.0,621.0
2015-891,Chennai,20150105,Hard,105138,104229,7-6(7) 6-4,3,QF,109.0,3.0,0.0,73.0,47.0,34.0,16.0,11.0,2.0,3.0,5.0,1.0,85.0,47.0,34.0,18.0,11.0,4.0,6.0,15.0,2110.0,38.0,993.0
2015-891,Chennai,20150105,Hard,105379,104198,2-6 6-3 6-2,3,QF,116.0,11.0,1.0,99.0,64.0,44.0,16.0,13.0,8.0,11.0,3.0,4.0,73.0,37.0,24.0,18.0,12.0,3.0,7.0,156.0,325.0,36.0,1020.0
2015-891,Chennai,20150105,Hard,104527,105676,7-5 6-3,3,SF,91.0,6.0,1.0,72.0,37.0,26.0,22.0,11.0,7.0,8.0,3.0,2.0,69.0,38.0,29.0,12.0,10.0,7.0,10.0,4.0,5120.0,22.0,1599.0
2015-891,Chennai,20150105,Hard,105379,105138,3-6 6-3 7-6(8),3,SF,163.0,15.0,3.0,125.0,64.0,45.0,27.0,15.0,10.0,15.0,2.0,2.0,99.0,68.0,43.0,18.0,15.0,5.0,10.0,156.0,325.0,15.0,2110.0
2015-891,Chennai,20150105,Hard,104527,105379,6-3 6-4,3,F,70.0,2.0,1.0,59.0,39.0,29.0,13.0,10.0,0.0,0.0,7.0,2.0,52.0,33.0,25.0,9.0,9.0,2.0,4.0,4.0,5120.0,156.0,325.0
2015-451,Doha,20150105,Hard,104925,105583,6-2 6-1,3,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0,1.0,11360.0,68.0,711.0
2015-451,Doha,20150105,Hard,104660,106325,6-1 6-1,3,R32,46.0,7.0,3.0,52.0,35.0,28.0,6.0,7.0,2.0,2.0,1.0,3.0,38.0,23.0,11.0,3.0,7.0,3.0,8.0,57.0,781.0,,
2015-451,Doha,20150105,Hard,105932,104022,7-5 6-2,3,R32,77.0,2.0,0.0,53.0,35.0,26.0,10.0,10.0,1.0,3.0,1.0,4.0,65.0,36.0,25.0,9.0,10.0,4.0,9.0,171.0,293.0,47.0,850.0
2015-451,Doha,20150105,Hard,103333,104586,7-6(4) 6-3,3,R32,92.0,27.0,0.0,77.0,47.0,38.0,19.0,11.0,8.0,8.0,7.0,3.0,75.0,48.0,36.0,13.0,10.0,5.0,6.0,27.0,1320.0,30.0,1210.0
2015-451,Doha,20150105,Hard,103970,105217,6-7(4) 6-4 6-3,3,R32,138.0,5.0,2.0,87.0,43.0,31.0,29.0,15.0,1.0,3.0,13.0,1.0,118.0,63.0,47.0,24.0,16.0,7.0,12.0,10.0,4045.0,141.0,375.0
2015-451,Doha,20150105,Hard,104269,104559,4-6 6-3 7-6(4),3,R32,144.0,8.0,5.0,123.0,99.0,70.0,11.0,16.0,8.0,9.0,12.0,4.0,101.0,69.0,58.0,13.0,15.0,9.0,10.0,33.0,1135.0,66.0,730.0
2015-451,Doha,20150105,Hard,104460,103893,7-6(3) 6-3,3,R32,81.0,6.0,2.0,68.0,44.0,31.0,14.0,11.0,1.0,3.0,0.0,3.0,65.0,44.0,26.0,9.0,10.0,2.0,5.0,98.0,549.0,63.0,759.0
2015-451,Doha,20150105,Hard,105526,104259,7-6(3) 4-6 6-1,3,R32,116.0,7.0,0.0,95.0,59.0,52.0,15.0,15.0,5.0,6.0,7.0,1.0,90.0,65.0,45.0,14.0,14.0,4.0,6.0,58.0,781.0,24.0,1415.0
2015-451,Doha,20150105,Hard,104755,104665,6-3 7-5,3,R32,93.0,8.0,4.0,64.0,43.0,33.0,10.0,11.0,4.0,5.0,1.0,1.0,68.0,51.0,34.0,7.0,10.0,4.0,7.0,26.0,1350.0,41.0,950.0
2015-451,Doha,20150105,Hard,104620,103794,6-3 7-6(2),3,R32,90.0,10.0,1.0,61.0,43.0,34.0,14.0,11.0,1.0,2.0,7.0,0.0,80.0,51.0,31.0,17.0,10.0,5.0,7.0,52.0,810.0,40.0,973.0
2015-451,Doha,20150105,Hard,104882,104338,7-6(3) 6-4,3,R32,114.0,4.0,1.0,79.0,58.0,42.0,12.0,11.0,4.0,5.0,4.0,1.0,78.0,54.0,33.0,13.0,11.0,4.0,6.0,99.0,545.0,61.0,770.0
2015-451,Doha,20150105,Hard,104607,104797,6-1 6-4,3,R32,63.0,9.0,0.0,45.0,24.0,23.0,13.0,9.0,0.0,0.0,0.0,0.0,47.0,27.0,17.0,9.0,8.0,4.0,7.0,7.0,4600.0,48.0,850.0
2015-451,Doha,20150105,Hard,104312,104919,5-7 7-6(4) 7-6(4),3,R32,164.0,5.0,2.0,113.0,68.0,55.0,28.0,18.0,4.0,5.0,12.0,5.0,130.0,77.0,61.0,29.0,18.0,6.0,6.0,45.0,870.0,28.0,1299.0
2015-451,Doha,20150105,Hard,105154,104291,3-6 6-4 6-3,3,R32,98.0,8.0,0.0,72.0,51.0,42.0,14.0,14.0,4.0,5.0,3.0,3.0,75.0,35.0,27.0,27.0,14.0,1.0,3.0,117.0,468.0,74.0,676.0
2015-451,Doha,20150105,Hard,104471,105633,6-3 6-1,3,R32,51.0,8.0,0.0,36.0,24.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,48.0,29.0,18.0,6.0,8.0,0.0,4.0,89.0,575.0,289.0,168.0
2015-451,Doha,20150105,Hard,103582,104745,1-6 6-3 6-4,3,R32,116.0,6.0,2.0,89.0,68.0,47.0,11.0,13.0,10.0,12.0,2.0,1.0,72.0,48.0,34.0,15.0,13.0,2.0,4.0,127.0,427.0,3.0,6585.0
2015-451,Doha,20150105,Hard,104925,104660,6-2 6-1,3,R16,61.0,5.0,2.0,51.0,34.0,29.0,8.0,8.0,3.0,3.0,3.0,1.0,48.0,26.0,16.0,6.0,7.0,3.0,7.0,1.0,11360.0,57.0,781.0
2015-451,Doha,20150105,Hard,103333,105932,7-6(3) 6-3,3,R16,83.0,19.0,0.0,61.0,43.0,36.0,12.0,11.0,1.0,2.0,4.0,5.0,78.0,48.0,33.0,14.0,10.0,7.0,9.0,27.0,1320.0,171.0,293.0
2015-451,Doha,20150105,Hard,103970,104269,6-3 6-2,3,R16,78.0,2.0,3.0,46.0,31.0,23.0,9.0,8.0,1.0,2.0,1.0,4.0,74.0,48.0,27.0,9.0,9.0,8.0,13.0,10.0,4045.0,33.0,1135.0
2015-451,Doha,20150105,Hard,104460,105526,7-6(9) 6-4,3,R16,86.0,15.0,4.0,82.0,60.0,50.0,9.0,11.0,1.0,1.0,8.0,1.0,75.0,50.0,38.0,14.0,11.0,4.0,5.0,98.0,549.0,58.0,781.0
2015-451,Doha,20150105,Hard,104755,104620,6-3 6-2,3,R16,65.0,6.0,1.0,42.0,33.0,27.0,6.0,9.0,0.0,1.0,3.0,0.0,57.0,40.0,23.0,6.0,8.0,4.0,8.0,26.0,1350.0,52.0,810.0
2015-451,Doha,20150105,Hard,104607,104882,6-1 6-2,3,R16,58.0,4.0,0.0,45.0,29.0,23.0,11.0,8.0,0.0,0.0,1.0,3.0,47.0,34.0,21.0,1.0,7.0,1.0,5.0,7.0,4600.0,99.0,545.0
2015-451,Doha,20150105,Hard,104312,105154,7-5 6-2,3,R16,72.0,7.0,0.0,54.0,37.0,30.0,10.0,10.0,4.0,5.0,3.0,0.0,58.0,34.0,24.0,10.0,10.0,4.0,8.0,45.0,870.0,117.0,468.0
2015-451,Doha,20150105,Hard,104471,103582,7-6(1) 6-2,3,R16,83.0,7.0,0.0,57.0,35.0,28.0,16.0,10.0,1.0,1.0,7.0,3.0,75.0,56.0,36.0,7.0,10.0,5.0,7.0,89.0,575.0,127.0,427.0
2015-451,Doha,20150105,Hard,103333,104925,6-7(2) 7-6(6) 6-4,3,QF,136.0,21.0,3.0,99.0,73.0,62.0,13.0,17.0,0.0,0.0,11.0,2.0,112.0,81.0,61.0,19.0,17.0,3.0,4.0,27.0,1320.0,1.0,11360.0
2015-451,Doha,20150105,Hard,103970,104460,6-2 6-2,3,QF,69.0,1.0,3.0,65.0,45.0,31.0,8.0,8.0,5.0,6.0,2.0,7.0,55.0,33.0,21.0,4.0,8.0,5.0,10.0,10.0,4045.0,98.0,549.0
2015-451,Doha,20150105,Hard,104607,104755,6-2 6-1,3,QF,58.0,5.0,2.0,50.0,31.0,26.0,9.0,8.0,1.0,1.0,1.0,1.0,37.0,27.0,14.0,3.0,7.0,3.0,7.0,7.0,4600.0,26.0,1350.0
2015-451,Doha,20150105,Hard,104312,104471,7-5 6-4,3,QF,92.0,3.0,2.0,78.0,38.0,32.0,15.0,11.0,5.0,8.0,3.0,2.0,62.0,36.0,18.0,13.0,11.0,2.0,7.0,45.0,870.0,89.0,575.0
2015-451,Doha,20150105,Hard,103970,103333,6-7(2) 7-6(5) 7-6(4),3,SF,152.0,5.0,0.0,122.0,97.0,76.0,15.0,18.0,2.0,2.0,30.0,1.0,117.0,81.0,67.0,22.0,18.0,3.0,3.0,10.0,4045.0,27.0,1320.0
2015-451,Doha,20150105,Hard,104607,104312,6-2 6-3,3,SF,73.0,3.0,2.0,56.0,38.0,32.0,9.0,9.0,3.0,3.0,2.0,1.0,58.0,36.0,26.0,6.0,8.0,6.0,9.0,7.0,4600.0,45.0,870.0
2015-451,Doha,20150105,Hard,103970,104607,6-4 7-5,3,F,90.0,1.0,3.0,63.0,42.0,30.0,11.0,11.0,6.0,8.0,6.0,3.0,59.0,36.0,27.0,8.0,11.0,4.0,8.0,10.0,4045.0,7.0,4600.0
2015-338,Sydney,20150111,Hard,105223,104660,6-3 7-6(4),3,R32,81.0,7.0,0.0,61.0,41.0,37.0,11.0,11.0,0.0,0.0,7.0,3.0,58.0,31.0,23.0,17.0,10.0,1.0,2.0,338.0,135.0,69.0,699.0
2015-338,Sydney,20150111,Hard,105062,104797,6-3 7-6(1),3,R32,88.0,4.0,2.0,66.0,32.0,22.0,22.0,11.0,2.0,4.0,3.0,0.0,63.0,42.0,32.0,5.0,10.0,2.0,5.0,66.0,705.0,48.0,850.0
2015-338,Sydney,20150111,Hard,104655,104597,7-6(5) 6-4,3,R32,95.0,12.0,3.0,73.0,42.0,35.0,17.0,11.0,2.0,2.0,13.0,1.0,84.0,56.0,42.0,13.0,11.0,4.0,5.0,29.0,1222.0,67.0,700.0
2015-338,Sydney,20150111,Hard,105577,104312,6-3 7-6(4),3,R32,72.0,10.0,1.0,66.0,42.0,35.0,12.0,11.0,2.0,3.0,5.0,1.0,59.0,34.0,26.0,13.0,10.0,3.0,5.0,55.0,785.0,43.0,915.0
2015-338,Sydney,20150111,Hard,105668,106401,6-1 6-7(6) 7-6(5),3,R32,122.0,14.0,6.0,113.0,77.0,64.0,20.0,16.0,5.0,5.0,17.0,1.0,99.0,66.0,50.0,22.0,15.0,2.0,4.0,42.0,915.0,50.0,830.0
2015-338,Sydney,20150111,Hard,104919,103794,7-6(3) 6-2,3,R32,74.0,6.0,0.0,53.0,34.0,28.0,16.0,10.0,0.0,0.0,6.0,0.0,69.0,42.0,35.0,9.0,10.0,7.0,9.0,28.0,1299.0,38.0,973.0
2015-338,Sydney,20150111,Hard,104871,105023,6-4 6-4,3,R32,65.0,6.0,2.0,58.0,44.0,34.0,9.0,10.0,3.0,3.0,10.0,2.0,61.0,39.0,31.0,9.0,10.0,4.0,6.0,31.0,1195.0,35.0,1090.0
2015-338,Sydney,20150111,Hard,104180,105032,3-6 6-3 7-6(6),3,R32,116.0,12.0,7.0,97.0,68.0,53.0,13.0,15.0,5.0,8.0,22.0,4.0,91.0,67.0,51.0,8.0,15.0,1.0,4.0,45.0,890.0,81.0,625.0
2015-338,Sydney,20150111,Hard,106071,104997,6-1 6-2,3,R32,43.0,8.0,0.0,42.0,34.0,29.0,4.0,8.0,0.0,0.0,2.0,2.0,41.0,24.0,14.0,6.0,7.0,2.0,6.0,71.0,692.0,83.0,619.0
2015-338,Sydney,20150111,Hard,104678,105373,6-2 6-3,3,R32,48.0,8.0,1.0,42.0,29.0,28.0,8.0,9.0,0.0,0.0,3.0,2.0,46.0,30.0,19.0,6.0,8.0,1.0,4.0,92.0,564.0,34.0,1133.0
2015-338,Sydney,20150111,Hard,104665,103813,6-2 6-2,3,R32,71.0,1.0,0.0,56.0,42.0,27.0,11.0,8.0,9.0,9.0,4.0,2.0,59.0,39.0,25.0,3.0,8.0,7.0,11.0,40.0,950.0,70.0,693.0
2015-338,Sydney,20150111,Hard,104620,104594,6-3 6-2,3,R32,55.0,7.0,0.0,45.0,33.0,27.0,9.0,9.0,0.0,0.0,5.0,3.0,45.0,27.0,18.0,9.0,8.0,0.0,3.0,51.0,827.0,80.0,628.0
2015-338,Sydney,20150111,Hard,105223,104926,4-6 6-2 6-2,3,R16,108.0,11.0,1.0,75.0,47.0,38.0,14.0,13.0,4.0,6.0,9.0,4.0,81.0,39.0,23.0,21.0,13.0,5.0,10.0,338.0,135.0,18.0,1790.0
2015-338,Sydney,20150111,Hard,105062,104655,7-5 7-5,3,R16,109.0,7.0,1.0,87.0,51.0,34.0,22.0,12.0,6.0,7.0,6.0,4.0,82.0,48.0,35.0,13.0,12.0,5.0,8.0,66.0,705.0,29.0,1222.0
2015-338,Sydney,20150111,Hard,103898,105577,7-6(3) 6-3,3,R16,91.0,5.0,0.0,62.0,42.0,34.0,15.0,11.0,0.0,0.0,4.0,3.0,73.0,42.0,30.0,16.0,10.0,6.0,7.0,27.0,1345.0,55.0,785.0
2015-338,Sydney,20150111,Hard,104919,105668,4-6 6-1 7-6(3),3,R16,126.0,13.0,3.0,102.0,59.0,47.0,23.0,15.0,4.0,5.0,9.0,2.0,88.0,58.0,39.0,19.0,14.0,2.0,4.0,28.0,1299.0,42.0,915.0
2015-338,Sydney,20150111,Hard,104180,104871,2-6 7-6(1) 6-4,3,R16,114.0,15.0,1.0,98.0,63.0,48.0,18.0,15.0,6.0,8.0,19.0,4.0,80.0,51.0,40.0,21.0,15.0,5.0,6.0,45.0,890.0,31.0,1195.0
