tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2006-891,Chennai,20060102,Hard,103451,104035,6-3 6-0,3,R32,67.0,2.0,3.0,48.0,21.0,15.0,18.0,7.0,2.0,2.0,2.0,6.0,58.0,31.0,16.0,10.0,8.0,3.0,8.0,87.0,463.0,92.0,442.0
2006-891,Chennai,20060102,Hard,103582,104160,3-6 6-3 6-2,3,R32,97.0,5.0,1.0,66.0,48.0,37.0,10.0,13.0,1.0,3.0,8.0,5.0,96.0,54.0,35.0,18.0,13.0,7.0,11.0,126.0,356.0,98.0,428.0
2006-891,Chennai,20060102,Hard,102925,102565,6-2 6-2,3,R32,70.0,9.0,2.0,52.0,37.0,27.0,8.0,8.0,2.0,3.0,5.0,4.0,55.0,32.0,18.0,8.0,8.0,5.0,10.0,104.0,408.0,122.0,368.0
2006-891,Chennai,20060102,Hard,102845,101868,6-4 3-6 6-1,3,R32,101.0,13.0,2.0,73.0,39.0,35.0,18.0,13.0,4.0,5.0,12.0,6.0,98.0,57.0,37.0,22.0,13.0,10.0,13.0,31.0,940.0,108.0,404.0
2006-891,Chennai,20060102,Hard,102494,103228,6-3 7-5,3,R32,76.0,7.0,4.0,61.0,39.0,33.0,10.0,10.0,4.0,5.0,3.0,2.0,62.0,38.0,24.0,14.0,11.0,2.0,6.0,89.0,462.0,94.0,440.0
2006-891,Chennai,20060102,Hard,103693,103752,7-5 6-1,3,R32,75.0,7.0,2.0,61.0,34.0,24.0,18.0,10.0,1.0,1.0,2.0,1.0,54.0,20.0,13.0,19.0,9.0,3.0,6.0,96.0,431.0,131.0,333.0
2006-891,Chennai,20060102,Hard,104250,103672,2-6 6-2 6-3,3,R32,102.0,1.0,2.0,65.0,27.0,24.0,21.0,13.0,3.0,6.0,3.0,1.0,68.0,51.0,33.0,7.0,12.0,2.0,6.0,267.0,127.0,111.0,398.0
2006-891,Chennai,20060102,Hard,103285,103868,6-4 7-6(3),3,R32,92.0,3.0,1.0,68.0,48.0,39.0,14.0,11.0,2.0,2.0,9.0,4.0,80.0,35.0,30.0,22.0,11.0,2.0,3.0,20.0,1440.0,139.0,301.0
2006-891,Chennai,20060102,Hard,103344,103181,6-3 3-6 6-3,3,R16,107.0,10.0,0.0,86.0,50.0,40.0,20.0,14.0,5.0,6.0,10.0,3.0,83.0,53.0,41.0,14.0,13.0,7.0,9.0,9.0,2180.0,99.0,424.0
2006-891,Chennai,20060102,Hard,104180,103523,6-3 6-4,3,R16,67.0,6.0,2.0,51.0,39.0,32.0,9.0,10.0,0.0,0.0,4.0,2.0,56.0,39.0,28.0,7.0,9.0,6.0,8.0,76.0,506.0,266.0,128.0
2006-891,Chennai,20060102,Hard,103387,102967,6-3 6-7(5) 6-2,3,R16,128.0,6.0,4.0,87.0,45.0,37.0,26.0,15.0,0.0,0.0,8.0,2.0,113.0,51.0,39.0,31.0,14.0,10.0,13.0,42.0,785.0,123.0,366.0
2006-891,Chennai,20060102,Hard,104019,102783,6-2 6-4,3,R16,65.0,3.0,1.0,52.0,37.0,25.0,11.0,9.0,4.0,5.0,1.0,2.0,47.0,27.0,18.0,8.0,9.0,2.0,6.0,93.0,442.0,88.0,463.0
2006-891,Chennai,20060102,Hard,103451,103582,1-6 6-2 6-4,3,R16,102.0,2.0,1.0,79.0,44.0,31.0,18.0,13.0,6.0,10.0,2.0,2.0,72.0,48.0,30.0,11.0,12.0,5.0,9.0,87.0,463.0,126.0,356.0
2006-891,Chennai,20060102,Hard,102845,102925,3-6 6-3 6-4,3,R16,100.0,12.0,2.0,74.0,50.0,35.0,15.0,14.0,1.0,4.0,11.0,2.0,86.0,57.0,40.0,10.0,14.0,3.0,7.0,31.0,940.0,104.0,408.0
2006-891,Chennai,20060102,Hard,103693,102494,6-4 6-1,3,R16,75.0,4.0,3.0,60.0,39.0,31.0,8.0,9.0,4.0,5.0,2.0,3.0,60.0,35.0,22.0,9.0,8.0,7.0,11.0,96.0,431.0,89.0,462.0
2006-891,Chennai,20060102,Hard,103285,104250,3-6 6-0 6-4,3,R16,104.0,8.0,1.0,60.0,49.0,36.0,10.0,12.0,1.0,2.0,3.0,2.0,90.0,62.0,36.0,16.0,13.0,7.0,11.0,20.0,1440.0,267.0,127.0
2006-891,Chennai,20060102,Hard,103344,104180,6-1 6-3,3,QF,60.0,7.0,0.0,41.0,27.0,22.0,11.0,8.0,0.0,0.0,3.0,4.0,56.0,35.0,22.0,7.0,8.0,3.0,7.0,9.0,2180.0,76.0,506.0
2006-891,Chennai,20060102,Hard,104019,103387,6-1 6-2,3,QF,53.0,5.0,1.0,33.0,23.0,22.0,6.0,7.0,0.0,0.0,4.0,1.0,59.0,30.0,14.0,15.0,8.0,5.0,10.0,93.0,442.0,42.0,785.0
2006-891,Chennai,20060102,Hard,102845,103451,6-4 4-6 6-1,3,QF,108.0,7.0,3.0,86.0,54.0,41.0,17.0,14.0,3.0,5.0,1.0,1.0,93.0,56.0,34.0,20.0,13.0,8.0,12.0,31.0,940.0,87.0,463.0
2006-891,Chennai,20060102,Hard,103285,103693,6-3 6-4,3,QF,78.0,2.0,0.0,56.0,33.0,20.0,16.0,9.0,2.0,3.0,0.0,3.0,62.0,32.0,19.0,16.0,10.0,0.0,4.0,20.0,1440.0,96.0,431.0
2006-891,Chennai,20060102,Hard,103344,104019,6-3 3-6 7-6(6),3,SF,124.0,20.0,2.0,85.0,56.0,47.0,18.0,15.0,2.0,3.0,4.0,3.0,99.0,62.0,49.0,21.0,15.0,3.0,4.0,9.0,2180.0,93.0,442.0
2006-891,Chennai,20060102,Hard,102845,103285,6-4 6-7(5) 7-6(3),3,SF,165.0,12.0,4.0,115.0,66.0,49.0,32.0,17.0,8.0,9.0,5.0,3.0,109.0,66.0,48.0,25.0,17.0,4.0,6.0,31.0,940.0,20.0,1440.0
2006-891,Chennai,20060102,Hard,103344,102845,7-6(6) 6-2,3,F,101.0,12.0,4.0,63.0,40.0,35.0,12.0,10.0,2.0,2.0,5.0,2.0,93.0,56.0,39.0,15.0,10.0,7.0,9.0,9.0,2180.0,31.0,940.0
2006-451,Doha,20060102,Hard,103819,104371,6-1 6-3,3,R32,64.0,0.0,1.0,62.0,33.0,21.0,18.0,8.0,6.0,7.0,5.0,3.0,66.0,36.0,20.0,12.0,8.0,7.0,12.0,1.0,6725.0,73.0,518.0
2006-451,Doha,20060102,Hard,102148,103594,6-0 2-6 6-4,3,R32,125.0,3.0,3.0,89.0,57.0,34.0,16.0,12.0,7.0,11.0,1.0,2.0,74.0,43.0,27.0,12.0,12.0,7.0,13.0,58.0,615.0,127.0,350.0
2006-451,Doha,20060102,Hard,104571,102956,6-1 6-1,3,R32,69.0,4.0,4.0,39.0,13.0,12.0,18.0,7.0,0.0,0.0,0.0,3.0,54.0,30.0,17.0,6.0,7.0,6.0,11.0,55.0,634.0,1497.0,1.0
2006-451,Doha,20060102,Hard,103852,103812,6-4 7-6(2),3,R32,80.0,6.0,3.0,64.0,28.0,21.0,21.0,11.0,2.0,5.0,2.0,0.0,58.0,38.0,25.0,8.0,11.0,1.0,5.0,33.0,910.0,35.0,856.0
2006-451,Doha,20060102,Hard,102450,104755,6-4 6-4,3,R32,98.0,2.0,2.0,75.0,50.0,38.0,10.0,10.0,4.0,5.0,2.0,2.0,73.0,48.0,28.0,14.0,10.0,9.0,12.0,36.0,850.0,16.0,1506.0
2006-451,Doha,20060102,Hard,103163,104527,5-7 6-2 7-5,3,R32,147.0,5.0,4.0,99.0,55.0,37.0,24.0,16.0,2.0,5.0,4.0,8.0,116.0,62.0,39.0,26.0,16.0,10.0,15.0,45.0,755.0,54.0,675.0
2006-451,Doha,20060102,Hard,104022,102035,1-6 6-3 6-4,3,R32,103.0,7.0,9.0,89.0,45.0,32.0,17.0,13.0,5.0,10.0,3.0,6.0,83.0,54.0,35.0,9.0,13.0,5.0,10.0,43.0,775.0,62.0,588.0
2006-451,Doha,20060102,Hard,102106,103694,2-6 7-6(4) 7-6(5),3,R32,166.0,18.0,3.0,135.0,72.0,55.0,25.0,16.0,16.0,21.0,0.0,2.0,110.0,69.0,46.0,22.0,16.0,2.0,5.0,44.0,773.0,27.0,1110.0
2006-451,Doha,20060102,Hard,104792,102720,7-5 6-4,3,R32,81.0,11.0,1.0,61.0,32.0,27.0,16.0,11.0,0.0,1.0,0.0,1.0,62.0,37.0,22.0,15.0,11.0,4.0,7.0,30.0,979.0,59.0,611.0
2006-451,Doha,20060102,Hard,103325,103018,6-4 4-6 7-6(3),3,R32,132.0,13.0,3.0,94.0,66.0,50.0,17.0,16.0,2.0,5.0,15.0,9.0,111.0,72.0,56.0,14.0,16.0,10.0,13.0,63.0,583.0,34.0,905.0
2006-451,Doha,20060102,Hard,104098,104386,7-5 6-2,3,R32,85.0,5.0,2.0,63.0,31.0,21.0,20.0,10.0,5.0,6.0,3.0,0.0,77.0,40.0,26.0,16.0,10.0,5.0,9.0,60.0,600.0,140.0,299.0
2006-451,Doha,20060102,Hard,101962,103206,6-4 6-4,3,R32,80.0,4.0,2.0,58.0,34.0,26.0,11.0,10.0,1.0,3.0,3.0,1.0,52.0,32.0,23.0,7.0,10.0,2.0,6.0,228.0,158.0,25.0,1135.0
2006-451,Doha,20060102,Hard,103808,104214,7-5 1-6 7-5,3,R32,130.0,5.0,4.0,99.0,63.0,43.0,14.0,15.0,7.0,11.0,6.0,4.0,90.0,59.0,44.0,13.0,16.0,2.0,6.0,105.0,408.0,26.0,1120.0
2006-451,Doha,20060102,Hard,103835,103917,6-4 6-4,3,R32,80.0,0.0,1.0,66.0,43.0,30.0,13.0,10.0,7.0,9.0,2.0,2.0,63.0,40.0,24.0,9.0,10.0,6.0,10.0,38.0,836.0,135.0,309.0
2006-451,Doha,20060102,Hard,103503,102318,2-6 7-6(2) 7-6(1),3,R32,145.0,7.0,4.0,109.0,85.0,54.0,11.0,16.0,3.0,8.0,1.0,3.0,109.0,79.0,48.0,18.0,16.0,6.0,9.0,61.0,599.0,80.0,500.0
2006-451,Doha,20060102,Hard,103786,103294,6-3 6-1,3,R32,61.0,4.0,1.0,48.0,38.0,27.0,5.0,8.0,3.0,4.0,0.0,3.0,59.0,32.0,17.0,9.0,8.0,5.0,10.0,5.0,2390.0,41.0,795.0
2006-451,Doha,20060102,Hard,103819,102148,7-6(2) 7-6(5),3,R16,95.0,11.0,0.0,74.0,57.0,44.0,12.0,12.0,0.0,0.0,4.0,2.0,92.0,59.0,42.0,20.0,12.0,6.0,6.0,1.0,6725.0,58.0,615.0
2006-451,Doha,20060102,Hard,104571,103852,6-2 3-6 7-5,3,R16,112.0,10.0,3.0,86.0,54.0,41.0,20.0,14.0,5.0,6.0,7.0,9.0,95.0,55.0,41.0,19.0,15.0,7.0,10.0,55.0,634.0,33.0,910.0
2006-451,Doha,20060102,Hard,103163,102450,6-2 7-6(5),3,R16,101.0,7.0,0.0,58.0,43.0,33.0,11.0,10.0,0.0,0.0,3.0,4.0,85.0,44.0,34.0,15.0,10.0,9.0,11.0,45.0,755.0,36.0,850.0
2006-451,Doha,20060102,Hard,104022,102106,6-2 6-3,3,R16,76.0,0.0,1.0,55.0,31.0,23.0,15.0,9.0,1.0,1.0,3.0,1.0,55.0,38.0,24.0,5.0,8.0,5.0,8.0,43.0,775.0,44.0,773.0
2006-451,Doha,20060102,Hard,104792,103325,7-6(3) 6-4,3,R16,91.0,4.0,1.0,64.0,37.0,31.0,16.0,11.0,0.0,1.0,3.0,2.0,63.0,45.0,31.0,12.0,11.0,0.0,2.0,30.0,979.0,63.0,583.0
2006-451,Doha,20060102,Hard,104098,101962,7-6(1) 6-2,3,R16,97.0,7.0,2.0,74.0,40.0,31.0,16.0,10.0,9.0,10.0,5.0,4.0,65.0,31.0,23.0,14.0,10.0,2.0,5.0,60.0,600.0,228.0,158.0
2006-451,Doha,20060102,Hard,103835,103808,6-4 6-3,3,R16,78.0,1.0,3.0,52.0,35.0,26.0,10.0,9.0,0.0,1.0,1.0,1.0,72.0,45.0,25.0,14.0,10.0,6.0,10.0,38.0,836.0,105.0,408.0
2006-451,Doha,20060102,Hard,103786,103503,6-3 6-4,3,R16,91.0,2.0,2.0,52.0,36.0,27.0,10.0,9.0,4.0,5.0,2.0,2.0,80.0,51.0,31.0,12.0,10.0,5.0,9.0,5.0,2390.0,61.0,599.0
2006-451,Doha,20060102,Hard,103819,104571,6-4 6-3,3,QF,69.0,3.0,1.0,61.0,43.0,31.0,11.0,10.0,3.0,4.0,4.0,2.0,53.0,38.0,26.0,5.0,9.0,5.0,8.0,1.0,6725.0,55.0,634.0
2006-451,Doha,20060102,Hard,103163,104022,6-4 6-3,3,QF,81.0,1.0,2.0,64.0,43.0,28.0,10.0,10.0,6.0,9.0,2.0,5.0,65.0,27.0,17.0,15.0,9.0,7.0,12.0,45.0,755.0,43.0,775.0
2006-451,Doha,20060102,Hard,104792,104098,6-2 7-6(4),3,QF,101.0,4.0,4.0,71.0,36.0,23.0,17.0,10.0,3.0,7.0,5.0,1.0,72.0,45.0,25.0,12.0,10.0,5.0,11.0,30.0,979.0,60.0,600.0
2006-451,Doha,20060102,Hard,103835,103786,6-3 6-4,3,QF,89.0,0.0,7.0,76.0,45.0,32.0,16.0,10.0,6.0,7.0,1.0,3.0,60.0,32.0,20.0,14.0,9.0,4.0,7.0,38.0,836.0,5.0,2390.0
2006-451,Doha,20060102,Hard,103819,103163,6-3 6-3,3,SF,70.0,3.0,3.0,55.0,26.0,21.0,19.0,9.0,0.0,0.0,2.0,1.0,49.0,32.0,21.0,8.0,9.0,3.0,6.0,1.0,6725.0,45.0,755.0
2006-451,Doha,20060102,Hard,104792,103835,6-3 6-4,3,SF,69.0,8.0,3.0,63.0,36.0,22.0,18.0,10.0,2.0,4.0,0.0,0.0,53.0,38.0,21.0,8.0,9.0,2.0,6.0,30.0,979.0,38.0,836.0
2006-451,Doha,20060102,Hard,103819,104792,6-3 7-6(5),3,F,115.0,2.0,0.0,69.0,40.0,28.0,18.0,11.0,4.0,6.0,12.0,8.0,96.0,47.0,31.0,20.0,10.0,12.0,15.0,1.0,6725.0,30.0,979.0
2006-301,Auckland,20060109,Hard,103602,103632,6-3 6-4,3,R32,65.0,13.0,7.0,55.0,26.0,23.0,17.0,10.0,1.0,2.0,2.0,4.0,53.0,34.0,20.0,12.0,9.0,2.0,5.0,11.0,1790.0,85.0,492.0
2006-301,Auckland,20060109,Hard,104371,103325,2-1 RET,3,R32,14.0,1.0,1.0,22.0,14.0,12.0,1.0,2.0,4.0,4.0,0.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,73.0,518.0,59.0,603.0
2006-301,Auckland,20060109,Hard,104918,102202,7-5 6-2,3,R32,105.0,5.0,8.0,65.0,35.0,22.0,16.0,10.0,4.0,7.0,1.0,4.0,72.0,36.0,18.0,16.0,10.0,9.0,15.0,62.0,582.0,61.0,590.0
2006-301,Auckland,20060109,Hard,104339,103066,6-1 6-2,3,R32,77.0,10.0,1.0,48.0,23.0,18.0,18.0,8.0,2.0,2.0,1.0,1.0,60.0,46.0,22.0,7.0,7.0,5.0,9.0,21.0,1360.0,309.0,105.0
2006-301,Auckland,20060109,Hard,103252,104068,7-6(1) 3-6 6-2,3,R32,113.0,3.0,5.0,90.0,53.0,35.0,18.0,15.0,4.0,10.0,4.0,1.0,94.0,53.0,32.0,18.0,14.0,9.0,15.0,49.0,711.0,16.0,1520.0
2006-301,Auckland,20060109,Hard,104527,102720,6-3 6-4,3,R32,76.0,8.0,2.0,67.0,42.0,33.0,12.0,10.0,1.0,2.0,3.0,1.0,62.0,33.0,21.0,15.0,9.0,4.0,7.0,54.0,665.0,69.0,544.0
2006-301,Auckland,20060109,Hard,104252,104368,6-2 6-2,3,R32,63.0,2.0,1.0,41.0,25.0,23.0,10.0,8.0,1.0,1.0,3.0,4.0,67.0,42.0,24.0,9.0,8.0,3.0,7.0,72.0,519.0,673.0,25.0
2006-301,Auckland,20060109,Hard,103503,103852,7-6(6) 6-1,3,R32,81.0,6.0,7.0,67.0,38.0,29.0,15.0,9.0,5.0,7.0,3.0,5.0,80.0,46.0,28.0,13.0,10.0,10.0,15.0,57.0,615.0,34.0,900.0
2006-301,Auckland,20060109,Hard,103813,104571,6-2 6-2,3,R32,51.0,2.0,0.0,42.0,29.0,22.0,11.0,8.0,0.0,0.0,3.0,6.0,49.0,27.0,19.0,5.0,8.0,6.0,10.0,29.0,1070.0,52.0,684.0
2006-301,Auckland,20060109,Hard,102834,103835,6-0 3-1 RET,3,R32,39.0,1.0,0.0,27.0,13.0,10.0,10.0,5.0,0.0,0.0,0.0,4.0,40.0,26.0,14.0,3.0,5.0,6.0,10.0,66.0,564.0,32.0,910.0
