tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2013-339,Brisbane,20121230,Hard,105777,104548,6-3 7-6(8),3,R32,82.0,10.0,1.0,64.0,40.0,33.0,15.0,11.0,0.0,1.0,6.0,2.0,70.0,49.0,28.0,16.0,10.0,3.0,5.0,48.0,866.0,61.0,756.0
2013-339,Brisbane,20121230,Hard,104918,105357,6-1 5-7 6-3,3,R16,126.0,7.0,3.0,98.0,70.0,49.0,13.0,14.0,8.0,10.0,2.0,5.0,82.0,47.0,33.0,15.0,14.0,6.0,11.0,3.0,8000.0,199.0,239.0
2013-339,Brisbane,20121230,Hard,104797,103720,7-5 7-5,3,R16,105.0,11.0,2.0,73.0,51.0,42.0,9.0,12.0,4.0,5.0,3.0,1.0,84.0,48.0,30.0,19.0,12.0,9.0,12.0,43.0,897.0,83.0,625.0
2013-339,Brisbane,20121230,Hard,105238,103813,6-2 4-1 RET,3,R16,54.0,6.0,0.0,36.0,22.0,17.0,10.0,6.0,0.0,0.0,0.0,1.0,43.0,28.0,12.0,7.0,7.0,5.0,9.0,18.0,1855.0,41.0,927.0
2013-339,Brisbane,20121230,Hard,105453,103990,6-3 6-3,3,R16,86.0,1.0,1.0,53.0,34.0,25.0,13.0,9.0,0.0,0.0,4.0,2.0,60.0,29.0,20.0,14.0,9.0,8.0,11.0,19.0,1830.0,114.0,495.0
2013-339,Brisbane,20121230,Hard,104571,104252,6-4 6-2,3,R16,71.0,15.0,2.0,55.0,35.0,29.0,9.0,9.0,4.0,5.0,1.0,0.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,36.0,1070.0,28.0,1215.0
2013-339,Brisbane,20121230,Hard,104468,104268,7-6(5) 7-6(5),3,R16,132.0,5.0,1.0,89.0,43.0,28.0,28.0,12.0,6.0,9.0,6.0,2.0,76.0,43.0,27.0,20.0,12.0,1.0,4.0,16.0,2165.0,54.0,809.0
2013-339,Brisbane,20121230,Hard,103781,105676,6-4 7-6(4),3,R16,88.0,7.0,2.0,76.0,50.0,37.0,16.0,11.0,2.0,2.0,6.0,4.0,71.0,45.0,33.0,15.0,11.0,3.0,4.0,29.0,1177.0,46.0,868.0
2013-339,Brisbane,20121230,Hard,105777,105683,6-3 6-4,3,R16,61.0,10.0,4.0,52.0,26.0,26.0,15.0,10.0,2.0,2.0,4.0,2.0,43.0,24.0,21.0,11.0,9.0,1.0,3.0,48.0,866.0,13.0,2380.0
2013-339,Brisbane,20121230,Hard,104918,104797,6-4 7-6(3),3,QF,97.0,4.0,2.0,71.0,46.0,38.0,16.0,11.0,2.0,2.0,7.0,1.0,70.0,39.0,27.0,19.0,11.0,0.0,1.0,3.0,8000.0,43.0,897.0
2013-339,Brisbane,20121230,Hard,105453,105238,6-4 7-6(3),3,QF,87.0,5.0,0.0,63.0,39.0,31.0,16.0,11.0,2.0,3.0,4.0,0.0,72.0,43.0,29.0,18.0,11.0,2.0,4.0,19.0,1830.0,18.0,1855.0
2013-339,Brisbane,20121230,Hard,104571,104468,6-3 6-4,3,QF,82.0,6.0,2.0,62.0,32.0,25.0,16.0,10.0,4.0,5.0,3.0,2.0,52.0,32.0,19.0,11.0,9.0,3.0,6.0,36.0,1070.0,16.0,2165.0
2013-339,Brisbane,20121230,Hard,105777,103781,6-3 6-2,3,QF,59.0,17.0,1.0,62.0,39.0,33.0,11.0,9.0,4.0,4.0,5.0,2.0,40.0,32.0,17.0,4.0,8.0,0.0,3.0,48.0,866.0,29.0,1177.0
2013-339,Brisbane,20121230,Hard,104918,105453,6-4 2-0 RET,3,SF,45.0,4.0,1.0,30.0,21.0,17.0,5.0,6.0,1.0,2.0,1.0,0.0,34.0,18.0,10.0,7.0,6.0,2.0,5.0,3.0,8000.0,19.0,1830.0
2013-339,Brisbane,20121230,Hard,105777,104571,6-3 5-7 7-6(5),3,SF,149.0,12.0,3.0,113.0,72.0,57.0,21.0,17.0,7.0,9.0,4.0,3.0,113.0,69.0,53.0,21.0,16.0,6.0,8.0,48.0,866.0,36.0,1070.0
2013-339,Brisbane,20121230,Hard,104918,105777,7-6(0) 6-4,3,F,91.0,7.0,4.0,73.0,53.0,38.0,11.0,11.0,3.0,5.0,3.0,2.0,62.0,38.0,24.0,14.0,11.0,1.0,4.0,3.0,8000.0,48.0,866.0
2013-891,Chennai,20121231,Hard,104500,104225,6-3 6-3,3,R32,70.0,7.0,0.0,50.0,28.0,24.0,12.0,9.0,2.0,3.0,0.0,1.0,46.0,28.0,13.0,9.0,9.0,1.0,5.0,664.0,32.0,106.0,527.0
2013-891,Chennai,20121231,Hard,105138,104882,7-6(6) 6-2,3,R32,134.0,2.0,2.0,76.0,55.0,34.0,9.0,10.0,4.0,7.0,4.0,4.0,85.0,45.0,29.0,13.0,10.0,11.0,16.0,80.0,648.0,94.0,569.0
2013-891,Chennai,20121231,Hard,104897,104229,6-4 3-6 6-4,3,R32,129.0,6.0,7.0,100.0,62.0,40.0,21.0,15.0,10.0,12.0,7.0,2.0,82.0,50.0,38.0,18.0,14.0,6.0,8.0,123.0,462.0,59.0,759.0
2013-891,Chennai,20121231,Hard,104660,105074,7-6(7) 7-6(5),3,R32,114.0,10.0,3.0,100.0,61.0,47.0,17.0,12.0,3.0,5.0,6.0,2.0,85.0,53.0,37.0,20.0,12.0,2.0,4.0,103.0,538.0,111.0,509.0
2013-891,Chennai,20121231,Hard,104534,104330,6-4 6-1,3,R32,64.0,2.0,2.0,53.0,33.0,26.0,10.0,9.0,2.0,3.0,2.0,1.0,46.0,26.0,15.0,11.0,8.0,4.0,8.0,109.0,512.0,132.0,427.0
2013-891,Chennai,20121231,Hard,105332,104262,6-3 6-4,3,R32,78.0,6.0,4.0,67.0,33.0,27.0,14.0,10.0,2.0,3.0,2.0,2.0,57.0,41.0,26.0,7.0,9.0,3.0,6.0,47.0,867.0,95.0,568.0
2013-891,Chennai,20121231,Hard,104898,106026,7-5 6-3,3,R32,85.0,4.0,3.0,68.0,50.0,39.0,10.0,11.0,4.0,4.0,8.0,3.0,58.0,39.0,27.0,9.0,10.0,5.0,7.0,56.0,780.0,217.0,220.0
2013-891,Chennai,20121231,Hard,105379,105311,6-3 6-2,3,R32,74.0,6.0,2.0,52.0,34.0,27.0,11.0,8.0,1.0,1.0,0.0,2.0,58.0,37.0,16.0,14.0,9.0,3.0,7.0,86.0,583.0,101.0,546.0
2013-891,Chennai,20121231,Hard,105649,104997,6-4 6-4,3,R32,85.0,4.0,2.0,74.0,48.0,35.0,15.0,10.0,4.0,4.0,9.0,1.0,60.0,35.0,26.0,13.0,10.0,2.0,4.0,177.0,295.0,68.0,712.0
2013-891,Chennai,20121231,Hard,104424,105539,6-1 6-2,3,R32,59.0,1.0,1.0,45.0,20.0,16.0,17.0,8.0,2.0,2.0,5.0,3.0,37.0,18.0,12.0,5.0,7.0,0.0,4.0,60.0,758.0,81.0,637.0
2013-891,Chennai,20121231,Hard,104250,105558,6-7(4) 6-2 6-3,3,R32,143.0,9.0,1.0,103.0,72.0,52.0,18.0,15.0,6.0,7.0,5.0,6.0,93.0,48.0,36.0,21.0,14.0,2.0,6.0,551.0,51.0,92.0,574.0
2013-891,Chennai,20121231,Hard,104273,105723,6-3 6-4,3,R32,81.0,2.0,0.0,65.0,42.0,29.0,14.0,10.0,2.0,3.0,3.0,2.0,65.0,39.0,24.0,13.0,9.0,5.0,8.0,102.0,545.0,78.0,660.0
2013-891,Chennai,20121231,Hard,104607,104500,6-3 6-1,3,R16,66.0,4.0,0.0,39.0,20.0,16.0,16.0,8.0,0.0,0.0,2.0,1.0,56.0,38.0,23.0,3.0,8.0,5.0,9.0,6.0,4680.0,664.0,32.0
2013-891,Chennai,20121231,Hard,105138,104897,7-6(4) 6-3,3,R16,100.0,1.0,3.0,67.0,46.0,35.0,10.0,11.0,1.0,4.0,2.0,1.0,73.0,48.0,29.0,12.0,10.0,6.0,10.0,80.0,648.0,123.0,462.0
2013-891,Chennai,20121231,Hard,105227,104660,4-6 6-2 6-3,3,R16,107.0,15.0,1.0,79.0,45.0,37.0,21.0,14.0,2.0,3.0,4.0,5.0,84.0,55.0,40.0,12.0,13.0,2.0,5.0,15.0,2210.0,103.0,538.0
2013-891,Chennai,20121231,Hard,105332,104534,6-1 6-0,3,R16,40.0,9.0,4.0,48.0,29.0,23.0,10.0,7.0,2.0,2.0,0.0,2.0,34.0,22.0,9.0,3.0,6.0,2.0,7.0,47.0,867.0,109.0,512.0
2013-891,Chennai,20121231,Hard,105379,104898,7-5 6-3,3,R16,80.0,4.0,1.0,53.0,34.0,29.0,12.0,11.0,0.0,1.0,5.0,2.0,62.0,41.0,27.0,8.0,10.0,2.0,5.0,86.0,583.0,56.0,780.0
2013-891,Chennai,20121231,Hard,104527,105649,6-4 6-3,3,R16,81.0,7.0,0.0,52.0,36.0,29.0,12.0,10.0,0.0,0.0,3.0,0.0,79.0,49.0,36.0,11.0,9.0,7.0,9.0,17.0,1900.0,177.0,295.0
2013-891,Chennai,20121231,Hard,104424,104250,7-6(2) 3-6 6-4,3,R16,150.0,11.0,1.0,92.0,54.0,44.0,19.0,16.0,4.0,8.0,9.0,0.0,120.0,70.0,46.0,27.0,15.0,14.0,17.0,60.0,758.0,551.0,51.0
2013-891,Chennai,20121231,Hard,104386,104273,6-2 6-3,3,R16,68.0,2.0,1.0,42.0,27.0,22.0,12.0,8.0,0.0,0.0,2.0,0.0,59.0,37.0,23.0,8.0,9.0,1.0,5.0,9.0,2990.0,102.0,545.0
2013-891,Chennai,20121231,Hard,105138,104607,7-5 2-6 6-3,3,QF,138.0,2.0,2.0,96.0,69.0,44.0,12.0,15.0,5.0,9.0,11.0,3.0,94.0,53.0,40.0,15.0,14.0,11.0,15.0,80.0,648.0,6.0,4680.0
2013-891,Chennai,20121231,Hard,105332,105227,6-4 1-6 7-5,3,QF,114.0,9.0,7.0,91.0,45.0,34.0,20.0,14.0,2.0,6.0,8.0,1.0,83.0,47.0,30.0,22.0,15.0,5.0,9.0,47.0,867.0,15.0,2210.0
2013-891,Chennai,20121231,Hard,105379,104527,6-2 7-6(6),3,QF,91.0,5.0,3.0,71.0,45.0,32.0,18.0,10.0,3.0,4.0,5.0,2.0,72.0,49.0,31.0,10.0,10.0,4.0,7.0,86.0,583.0,17.0,1900.0
2013-891,Chennai,20121231,Hard,104386,104424,6-2 6-4,3,QF,70.0,9.0,1.0,46.0,32.0,27.0,6.0,9.0,0.0,2.0,6.0,0.0,61.0,34.0,19.0,10.0,9.0,3.0,8.0,9.0,2990.0,60.0,758.0
2013-891,Chennai,20121231,Hard,105138,105332,3-6 6-1 6-4,3,SF,114.0,3.0,3.0,95.0,62.0,44.0,13.0,13.0,3.0,5.0,15.0,6.0,85.0,46.0,36.0,15.0,13.0,5.0,9.0,80.0,648.0,47.0,867.0
2013-891,Chennai,20121231,Hard,104386,105379,4-6 6-2 6-2,3,SF,125.0,9.0,0.0,81.0,50.0,36.0,18.0,13.0,5.0,6.0,8.0,5.0,86.0,48.0,34.0,15.0,13.0,5.0,9.0,9.0,2990.0,86.0,583.0
2013-891,Chennai,20121231,Hard,104386,105138,3-6 6-1 6-3,3,F,109.0,8.0,1.0,66.0,37.0,32.0,14.0,12.0,0.0,1.0,5.0,3.0,79.0,52.0,31.0,15.0,13.0,3.0,7.0,9.0,2990.0,80.0,648.0
2013-451,Doha,20121231,Hard,103970,104460,5-7 6-3 6-2,3,R32,154.0,2.0,5.0,86.0,55.0,41.0,17.0,15.0,4.0,6.0,14.0,3.0,101.0,64.0,40.0,18.0,14.0,6.0,10.0,5.0,6505.0,167.0,322.0
2013-451,Doha,20121231,Hard,104735,103105,6-1 6-2,3,R32,57.0,3.0,2.0,39.0,24.0,17.0,9.0,7.0,1.0,2.0,3.0,4.0,48.0,25.0,12.0,8.0,8.0,2.0,8.0,98.0,563.0,91.0,577.0
2013-451,Doha,20121231,Hard,103893,105077,7-6(4) 6-1,3,R32,106.0,0.0,1.0,71.0,49.0,35.0,12.0,10.0,3.0,4.0,2.0,2.0,65.0,31.0,23.0,15.0,9.0,3.0,6.0,64.0,744.0,50.0,830.0
2013-451,Doha,20121231,Hard,104586,104665,6-2 7-6(2),3,R32,90.0,3.0,4.0,76.0,44.0,30.0,17.0,10.0,5.0,7.0,0.0,3.0,75.0,51.0,27.0,10.0,10.0,8.0,12.0,73.0,679.0,42.0,915.0
2013-451,Doha,20121231,Hard,104022,103794,4-6 7-6(3) 6-1,3,R32,138.0,5.0,1.0,103.0,66.0,46.0,21.0,14.0,6.0,8.0,12.0,3.0,90.0,45.0,37.0,17.0,15.0,2.0,6.0,25.0,1335.0,65.0,741.0
2013-451,Doha,20121231,Hard,103786,103812,6-2 6-3,3,R32,74.0,2.0,0.0,59.0,47.0,33.0,8.0,9.0,4.0,4.0,1.0,0.0,49.0,38.0,22.0,3.0,8.0,0.0,3.0,44.0,885.0,62.0,753.0
2013-451,Doha,20121231,Hard,104620,104593,6-3 6-7(3) 7-6(2),3,R32,148.0,6.0,2.0,101.0,69.0,52.0,21.0,17.0,3.0,4.0,13.0,4.0,123.0,75.0,53.0,27.0,16.0,8.0,10.0,84.0,623.0,70.0,704.0
2013-451,Doha,20121231,Hard,103997,103852,6-4 6-2,3,R32,76.0,7.0,1.0,59.0,44.0,29.0,8.0,9.0,4.0,6.0,6.0,4.0,60.0,29.0,16.0,12.0,9.0,4.0,9.0,74.0,675.0,40.0,1005.0
2013-451,Doha,20121231,Hard,104978,104871,6-4 6-4,3,R32,69.0,6.0,2.0,57.0,43.0,36.0,7.0,10.0,2.0,2.0,6.0,6.0,56.0,31.0,24.0,14.0,10.0,2.0,4.0,153.0,367.0,32.0,1131.0
2013-451,Doha,20121231,Hard,105633,106325,6-0 6-0,3,R32,42.0,4.0,1.0,31.0,22.0,19.0,6.0,6.0,2.0,2.0,0.0,2.0,31.0,16.0,4.0,3.0,6.0,1.0,7.0,456.0,78.0,,
2013-451,Doha,20121231,Hard,104792,110476,6-0 6-3,3,R32,48.0,3.0,4.0,51.0,37.0,26.0,6.0,8.0,2.0,4.0,0.0,1.0,41.0,30.0,9.0,4.0,7.0,3.0,9.0,77.0,660.0,1851.0,1.0
2013-451,Doha,20121231,Hard,104259,104471,7-6(5) 6-1,3,R32,76.0,6.0,0.0,59.0,41.0,34.0,12.0,10.0,1.0,1.0,7.0,1.0,61.0,37.0,28.0,11.0,9.0,4.0,6.0,20.0,1770.0,72.0,695.0
2013-451,Doha,20121231,Hard,104678,103451,6-3 3-6 6-4,3,R32,105.0,7.0,2.0,81.0,50.0,39.0,19.0,14.0,3.0,4.0,3.0,1.0,83.0,50.0,36.0,19.0,14.0,7.0,9.0,38.0,1055.0,75.0,668.0
2013-451,Doha,20121231,Hard,105041,104198,6-1 2-6 6-4,3,R32,115.0,4.0,3.0,89.0,43.0,33.0,25.0,13.0,5.0,7.0,8.0,3.0,78.0,49.0,33.0,13.0,12.0,4.0,7.0,51.0,827.0,76.0,667.0
2013-451,Doha,20121231,Hard,104813,104926,6-2 3-6 6-4,3,R32,111.0,4.0,3.0,75.0,41.0,27.0,18.0,13.0,0.0,4.0,2.0,4.0,94.0,52.0,32.0,18.0,14.0,6.0,12.0,55.0,782.0,45.0,880.0
2013-451,Doha,20121231,Hard,104755,103401,6-3 6-4,3,R32,76.0,6.0,3.0,60.0,32.0,23.0,17.0,10.0,3.0,4.0,2.0,0.0,54.0,32.0,23.0,9.0,9.0,1.0,4.0,10.0,2515.0,193.0,245.0
2013-451,Doha,20121231,Hard,103970,104735,6-3 6-2,3,R16,79.0,2.0,0.0,61.0,45.0,28.0,11.0,9.0,5.0,6.0,0.0,1.0,52.0,30.0,21.0,6.0,8.0,2.0,6.0,5.0,6505.0,98.0,563.0
2013-451,Doha,20121231,Hard,103893,104586,6-0 6-4,3,R16,65.0,1.0,0.0,42.0,25.0,20.0,11.0,8.0,0.0,1.0,2.0,1.0,56.0,31.0,17.0,8.0,8.0,5.0,10.0,64.0,744.0,73.0,679.0
2013-451,Doha,20121231,Hard,103786,104022,7-5 6-3,3,R16,101.0,1.0,1.0,67.0,43.0,33.0,14.0,11.0,1.0,1.0,3.0,2.0,74.0,40.0,23.0,21.0,10.0,4.0,6.0,44.0,885.0,25.0,1335.0
2013-451,Doha,20121231,Hard,104620,103997,2-6 6-4 6-4,3,R16,110.0,7.0,2.0,68.0,41.0,33.0,12.0,14.0,2.0,6.0,6.0,3.0,85.0,45.0,29.0,22.0,14.0,1.0,5.0,84.0,623.0,74.0,675.0
2013-451,Doha,20121231,Hard,104978,105633,4-6 6-3 6-2,3,R16,102.0,9.0,1.0,86.0,56.0,43.0,17.0,14.0,4.0,6.0,4.0,1.0,75.0,49.0,37.0,10.0,13.0,3.0,7.0,153.0,367.0,456.0,78.0
2013-451,Doha,20121231,Hard,104792,104259,6-4 2-6 6-4,3,R16,124.0,10.0,0.0,94.0,63.0,43.0,15.0,14.0,5.0,7.0,2.0,1.0,85.0,52.0,34.0,22.0,14.0,6.0,8.0,77.0,660.0,20.0,1770.0
2013-451,Doha,20121231,Hard,105041,104678,6-3 7-5,3,R16,79.0,5.0,2.0,59.0,33.0,26.0,15.0,10.0,0.0,1.0,9.0,1.0,68.0,44.0,27.0,13.0,11.0,5.0,9.0,51.0,827.0,38.0,1055.0
2013-451,Doha,20121231,Hard,104755,104813,6-7(7) 6-4 7-6(3),3,R16,164.0,14.0,5.0,117.0,64.0,49.0,31.0,17.0,7.0,8.0,17.0,1.0,126.0,84.0,65.0,17.0,17.0,4.0,6.0,10.0,2515.0,55.0,782.0
2013-451,Doha,20121231,Hard,103970,103893,6-3 6-0,3,QF,62.0,4.0,2.0,45.0,30.0,23.0,10.0,8.0,0.0,0.0,2.0,2.0,49.0,30.0,17.0,4.0,7.0,3.0,7.0,5.0,6505.0,64.0,744.0
2013-451,Doha,20121231,Hard,103786,104620,6-1 6-1,3,QF,50.0,0.0,0.0,37.0,27.0,21.0,7.0,7.0,0.0,0.0,0.0,0.0,32.0,20.0,5.0,5.0,7.0,0.0,5.0,44.0,885.0,84.0,623.0
2013-451,Doha,20121231,Hard,104978,104792,6-1 7-5,3,QF,63.0,5.0,1.0,61.0,44.0,34.0,11.0,10.0,1.0,2.0,8.0,4.0,48.0,36.0,24.0,3.0,9.0,1.0,5.0,153.0,367.0,77.0,660.0
2013-451,Doha,20121231,Hard,104755,105041,6-1 6-3,3,QF,71.0,8.0,1.0,51.0,33.0,24.0,9.0,8.0,3.0,4.0,2.0,2.0,58.0,32.0,18.0,8.0,8.0,5.0,10.0,10.0,2515.0,51.0,827.0
2013-451,Doha,20121231,Hard,103786,103970,6-2 6-3,3,SF,65.0,0.0,0.0,38.0,26.0,22.0,10.0,8.0,0.0,0.0,0.0,0.0,56.0,41.0,23.0,6.0,9.0,7.0,11.0,44.0,885.0,5.0,6505.0
2013-451,Doha,20121231,Hard,104755,104978,7-5 7-5,3,SF,98.0,7.0,0.0,71.0,44.0,37.0,16.0,12.0,3.0,3.0,10.0,1.0,79.0,60.0,43.0,7.0,12.0,4.0,6.0,10.0,2515.0,153.0,367.0
2013-451,Doha,20121231,Hard,104755,103786,3-6 7-6(4) 6-3,3,F,150.0,5.0,5.0,90.0,54.0,36.0,20.0,14.0,4.0,7.0,2.0,1.0,113.0,82.0,50.0,15.0,16.0,9.0,13.0,10.0,2515.0,44.0,885.0
2013-301,Auckland,20130107,Hard,104229,105332,6-3 2-6 6-2,3,R32,85.0,6.0,7.0,66.0,40.0,32.0,11.0,12.0,4.0,7.0,13.0,5.0,78.0,40.0,29.0,14.0,13.0,2.0,7.0,60.0,754.0,43.0,937.0
2013-301,Auckland,20130107,Hard,105041,103893,6-3 6-3,3,R32,70.0,10.0,1.0,51.0,32.0,26.0,13.0,9.0,3.0,3.0,6.0,3.0,68.0,45.0,27.0,12.0,9.0,6.0,9.0,48.0,872.0,57.0,769.0
2013-301,Auckland,20130107,Hard,105064,105676,7-6(5) 6-2,3,R32,74.0,2.0,0.0,60.0,32.0,20.0,17.0,10.0,1.0,4.0,3.0,2.0,58.0,44.0,27.0,5.0,10.0,0.0,5.0,32.0,1112.0,50.0,843.0
2013-301,Auckland,20130107,Hard,104997,104898,3-6 6-3 7-5,3,R32,97.0,14.0,1.0,93.0,65.0,49.0,15.0,15.0,1.0,2.0,5.0,1.0,79.0,43.0,38.0,20.0,15.0,3.0,5.0,70.0,706.0,54.0,800.0
2013-301,Auckland,20130107,Hard,104792,103794,6-7(2) 6-3 6-4,3,R32,113.0,19.0,6.0,103.0,54.0,42.0,29.0,16.0,8.0,9.0,5.0,2.0,89.0,53.0,44.0,17.0,15.0,4.0,7.0,99.0,555.0,65.0,730.0
2013-301,Auckland,20130107,Hard,105286,103781,7-6(7) 6-2,3,R32,82.0,11.0,1.0,56.0,32.0,25.0,21.0,10.0,3.0,3.0,4.0,3.0,71.0,51.0,35.0,10.0,10.0,3.0,5.0,373.0,108.0,29.0,1177.0
2013-301,Auckland,20130107,Hard,104548,105668,4-6 7-6(5) 6-4,3,R32,137.0,2.0,2.0,90.0,61.0,47.0,19.0,16.0,0.0,2.0,11.0,10.0,122.0,72.0,52.0,25.0,16.0,15.0,17.0,59.0,756.0,26.0,1299.0
2013-301,Auckland,20130107,Hard,105028,104368,6-2 6-2,3,R32,57.0,2.0,1.0,40.0,27.0,23.0,9.0,8.0,0.0,0.0,2.0,0.0,51.0,30.0,21.0,5.0,8.0,2.0,6.0,104.0,530.0,376.0,107.0
2013-301,Auckland,20130107,Hard,103694,105077,6-2 5-7 6-2,3,R32,134.0,0.0,4.0,89.0,50.0,36.0,21.0,14.0,6.0,9.0,7.0,1.0,96.0,54.0,37.0,17.0,14.0,5.0,11.0,89.0,577.0,51.0,830.0
2013-301,Auckland,20130107,Hard,103598,105373,7-6(4) 3-6 6-3,3,R32,122.0,13.0,2.0,93.0,51.0,41.0,22.0,15.0,2.0,5.0,5.0,4.0,93.0,51.0,32.0,28.0,15.0,4.0,7.0,62.0,746.0,30.0,1175.0
2013-301,Auckland,20130107,Hard,105053,104424,6-1 6-0,3,R32,41.0,4.0,0.0,36.0,29.0,23.0,5.0,7.0,0.0,0.0,0.0,1.0,36.0,20.0,11.0,3.0,6.0,3.0,8.0,63.0,743.0,73.0,701.0
2013-301,Auckland,20130107,Hard,104268,104813,6-4 3-1 RET,3,R32,48.0,6.0,1.0,35.0,25.0,20.0,5.0,7.0,0.0,1.0,5.0,2.0,43.0,25.0,18.0,5.0,7.0,2.0,5.0,53.0,821.0,56.0,770.0
2013-301,Auckland,20130107,Hard,103970,104229,6-4 2-6 6-3,3,R16,118.0,5.0,4.0,104.0,60.0,39.0,22.0,14.0,6.0,10.0,2.0,4.0,84.0,49.0,34.0,15.0,13.0,6.0,10.0,5.0,6505.0,60.0,754.0
2013-301,Auckland,20130107,Hard,105041,105064,6-3 7-5,3,R16,80.0,7.0,2.0,65.0,43.0,34.0,12.0,10.0,2.0,2.0,4.0,4.0,66.0,38.0,26.0,14.0,11.0,3.0,6.0,48.0,872.0,32.0,1112.0
2013-301,Auckland,20130107,Hard,103163,104997,6-3 6-4,3,R16,56.0,4.0,3.0,48.0,30.0,28.0,10.0,10.0,0.0,1.0,5.0,1.0,54.0,34.0,27.0,7.0,9.0,3.0,6.0,21.0,1681.0,70.0,706.0
2013-301,Auckland,20130107,Hard,104792,105286,6-4 6-2,3,R16,66.0,3.0,1.0,53.0,27.0,21.0,17.0,9.0,2.0,2.0,1.0,1.0,50.0,34.0,20.0,9.0,9.0,1.0,4.0,99.0,555.0,373.0,108.0
2013-301,Auckland,20130107,Hard,105028,104548,7-5 6-4,3,R16,86.0,5.0,4.0,68.0,39.0,29.0,18.0,11.0,2.0,3.0,5.0,1.0,73.0,40.0,25.0,17.0,11.0,7.0,10.0,104.0,530.0,59.0,756.0
2013-301,Auckland,20130107,Hard,105023,103694,7-5 6-3,3,R16,64.0,18.0,5.0,56.0,36.0,34.0,10.0,11.0,0.0,0.0,2.0,1.0,58.0,36.0,25.0,14.0,10.0,5.0,7.0,22.0,1650.0,89.0,577.0
