tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2005-339,Adelaide,20050103,Hard,103017,102642,6-4 6-3,3,R16,78.0,1.0,2.0,46.0,24.0,21.0,16.0,9.0,0.0,0.0,1.0,2.0,57.0,28.0,18.0,14.0,10.0,1.0,4.0,21.0,1240.0,53.0,748.0
2005-339,Adelaide,20050103,Hard,102358,104252,6-3 6-3,3,R16,65.0,2.0,5.0,65.0,31.0,21.0,19.0,9.0,5.0,6.0,3.0,1.0,55.0,33.0,22.0,7.0,9.0,0.0,4.0,72.0,538.0,35.0,939.0
2005-339,Adelaide,20050103,Hard,104026,103598,6-7(4) 6-3 7-6(2),3,R16,148.0,14.0,6.0,100.0,64.0,51.0,20.0,16.0,2.0,3.0,12.0,3.0,115.0,64.0,48.0,25.0,17.0,7.0,10.0,11.0,1595.0,48.0,798.0
2005-339,Adelaide,20050103,Hard,103758,103720,7-6(4) 6-3,3,QF,86.0,5.0,4.0,81.0,41.0,36.0,19.0,11.0,4.0,5.0,3.0,2.0,63.0,38.0,28.0,15.0,10.0,1.0,3.0,32.0,955.0,3.0,3590.0
2005-339,Adelaide,20050103,Hard,103428,103781,7-6(3) 5-7 6-2,3,QF,123.0,0.0,1.0,97.0,73.0,52.0,13.0,16.0,4.0,8.0,8.0,3.0,106.0,61.0,41.0,19.0,16.0,5.0,10.0,26.0,1135.0,39.0,920.0
2005-339,Adelaide,20050103,Hard,103694,103017,6-7(4) 7-6(6) 7-5,3,QF,187.0,3.0,7.0,130.0,71.0,42.0,34.0,18.0,5.0,10.0,12.0,8.0,120.0,60.0,42.0,29.0,18.0,7.0,13.0,66.0,585.0,21.0,1240.0
2005-339,Adelaide,20050103,Hard,104026,102358,6-3 4-6 6-1,3,QF,99.0,14.0,7.0,72.0,38.0,33.0,19.0,13.0,4.0,5.0,10.0,9.0,88.0,41.0,30.0,22.0,13.0,7.0,11.0,11.0,1595.0,72.0,538.0
2005-339,Adelaide,20050103,Hard,103758,103428,6-1 6-1,3,SF,51.0,10.0,3.0,44.0,25.0,22.0,11.0,7.0,6.0,6.0,1.0,2.0,49.0,34.0,20.0,2.0,7.0,8.0,13.0,32.0,955.0,26.0,1135.0
2005-339,Adelaide,20050103,Hard,104026,103694,6-1 7-6(5),3,SF,72.0,16.0,3.0,48.0,25.0,22.0,17.0,9.0,1.0,2.0,1.0,2.0,63.0,31.0,15.0,22.0,10.0,2.0,6.0,11.0,1595.0,66.0,585.0
2005-339,Adelaide,20050103,Hard,104026,103758,7-5 6-3,3,F,80.0,5.0,4.0,53.0,28.0,26.0,15.0,10.0,0.0,0.0,10.0,11.0,83.0,40.0,31.0,18.0,11.0,6.0,9.0,11.0,1595.0,32.0,955.0
2005-891,Chennai,20050103,Hard,102845,102382,6-4 7-6(4),3,R32,90.0,13.0,2.0,60.0,35.0,28.0,19.0,11.0,0.0,1.0,4.0,3.0,70.0,43.0,31.0,14.0,11.0,2.0,4.0,5.0,2520.0,257.0,148.0
2005-891,Chennai,20050103,Hard,102730,104250,6-4 6-4,3,R32,78.0,11.0,0.0,53.0,37.0,32.0,12.0,10.0,4.0,4.0,3.0,3.0,65.0,38.0,22.0,17.0,10.0,4.0,6.0,124.0,361.0,340.0,92.0
2005-891,Chennai,20050103,Hard,103908,104386,6-3 6-4,3,R32,62.0,9.0,4.0,57.0,28.0,25.0,19.0,10.0,2.0,2.0,7.0,2.0,45.0,24.0,18.0,11.0,9.0,0.0,2.0,123.0,361.0,117.0,378.0
2005-891,Chennai,20050103,Hard,102202,103174,7-6(0) 6-4,3,R32,88.0,2.0,1.0,61.0,44.0,34.0,13.0,11.0,0.0,0.0,5.0,4.0,71.0,50.0,37.0,9.0,11.0,1.0,2.0,84.0,479.0,141.0,312.0
2005-891,Chennai,20050103,Hard,103535,102783,6-2 6-2,3,R32,72.0,2.0,6.0,45.0,18.0,13.0,15.0,8.0,0.0,2.0,1.0,6.0,77.0,41.0,23.0,11.0,8.0,10.0,16.0,119.0,374.0,42.0,885.0
2005-891,Chennai,20050103,Hard,103420,103181,6-2 4-6 7-6(5),3,R32,125.0,4.0,9.0,103.0,55.0,40.0,23.0,15.0,8.0,11.0,12.0,6.0,89.0,50.0,37.0,17.0,15.0,1.0,5.0,98.0,437.0,115.0,382.0
2005-891,Chennai,20050103,Hard,104198,102615,3-6 6-3 6-2,3,R32,104.0,5.0,7.0,92.0,51.0,37.0,18.0,13.0,5.0,8.0,1.0,7.0,89.0,47.0,28.0,21.0,13.0,6.0,11.0,129.0,342.0,112.0,398.0
2005-891,Chennai,20050103,Hard,103201,102571,6-4 6-3,3,R32,68.0,3.0,2.0,56.0,31.0,24.0,13.0,10.0,1.0,3.0,7.0,7.0,62.0,31.0,24.0,8.0,9.0,1.0,5.0,118.0,376.0,90.0,457.0
2005-891,Chennai,20050103,Hard,103240,103468,6-4 4-6 6-4,3,R32,124.0,5.0,7.0,91.0,48.0,30.0,18.0,15.0,4.0,10.0,0.0,5.0,104.0,64.0,38.0,16.0,15.0,7.0,14.0,94.0,451.0,360.0,83.0
2005-891,Chennai,20050103,Hard,102720,102694,6-1 6-4,3,R32,62.0,4.0,0.0,50.0,28.0,20.0,15.0,9.0,1.0,2.0,6.0,3.0,58.0,35.0,23.0,7.0,8.0,3.0,7.0,121.0,364.0,100.0,434.0
2005-891,Chennai,20050103,Hard,102925,102998,6-3 6-3,3,R32,82.0,6.0,2.0,63.0,38.0,26.0,15.0,9.0,5.0,6.0,8.0,4.0,61.0,38.0,24.0,7.0,9.0,3.0,7.0,162.0,272.0,95.0,450.0
2005-891,Chennai,20050103,Hard,102035,104816,6-4 6-0,3,R32,65.0,3.0,2.0,48.0,23.0,17.0,16.0,8.0,1.0,2.0,0.0,3.0,49.0,33.0,17.0,4.0,8.0,1.0,6.0,70.0,575.0,1005.0,6.0
2005-891,Chennai,20050103,Hard,104229,102233,6-2 7-6(5),3,R32,79.0,4.0,0.0,58.0,33.0,24.0,18.0,10.0,1.0,3.0,2.0,0.0,60.0,36.0,24.0,10.0,10.0,3.0,7.0,87.0,466.0,,
2005-891,Chennai,20050103,Hard,104019,103490,7-6(6) 5-7 6-4,3,R32,157.0,8.0,5.0,115.0,60.0,39.0,26.0,17.0,8.0,15.0,4.0,5.0,113.0,55.0,36.0,25.0,17.0,6.0,13.0,116.0,379.0,104.0,424.0
2005-891,Chennai,20050103,Hard,103534,104571,6-4 6-7(10) 7-6(5),3,R32,169.0,4.0,8.0,123.0,72.0,51.0,26.0,17.0,3.0,7.0,9.0,9.0,121.0,53.0,40.0,34.0,17.0,2.0,7.0,198.0,214.0,159.0,275.0
2005-891,Chennai,20050103,Hard,103387,103294,4-6 7-6(4) 6-1,3,R32,116.0,13.0,3.0,92.0,59.0,45.0,19.0,15.0,2.0,4.0,3.0,3.0,107.0,56.0,39.0,25.0,14.0,6.0,9.0,27.0,1130.0,113.0,393.0
2005-891,Chennai,20050103,Hard,102845,102730,W/O,3,R16,,,,,,,,,,,,,,,,,,,,5.0,2520.0,124.0,361.0
2005-891,Chennai,20050103,Hard,103908,102202,6-3 7-5,3,R16,100.0,4.0,5.0,75.0,37.0,28.0,23.0,11.0,8.0,9.0,10.0,3.0,66.0,43.0,31.0,7.0,10.0,3.0,6.0,123.0,361.0,84.0,479.0
2005-891,Chennai,20050103,Hard,103420,103535,7-6(4) 6-4,3,R16,91.0,7.0,7.0,66.0,27.0,23.0,24.0,11.0,3.0,5.0,8.0,1.0,87.0,49.0,34.0,16.0,11.0,9.0,12.0,98.0,437.0,119.0,374.0
2005-891,Chennai,20050103,Hard,104198,103201,6-3 6-3,3,R16,75.0,4.0,3.0,60.0,37.0,31.0,10.0,9.0,2.0,2.0,2.0,5.0,63.0,40.0,26.0,9.0,9.0,5.0,8.0,129.0,342.0,118.0,376.0
2005-891,Chennai,20050103,Hard,102720,103240,6-3 7-5,3,R16,74.0,7.0,1.0,51.0,30.0,30.0,14.0,11.0,0.0,0.0,3.0,1.0,64.0,40.0,29.0,10.0,10.0,4.0,6.0,121.0,364.0,94.0,451.0
2005-891,Chennai,20050103,Hard,102925,102035,6-0 4-6 6-3,3,R16,116.0,7.0,3.0,86.0,42.0,32.0,22.0,12.0,8.0,10.0,6.0,4.0,80.0,39.0,18.0,22.0,13.0,3.0,9.0,162.0,272.0,70.0,575.0
2005-891,Chennai,20050103,Hard,104019,104229,1-6 7-5 7-6(6),3,R16,134.0,6.0,6.0,106.0,53.0,34.0,28.0,16.0,9.0,15.0,7.0,5.0,92.0,55.0,41.0,17.0,15.0,3.0,7.0,116.0,379.0,87.0,466.0
2005-891,Chennai,20050103,Hard,103387,103534,6-3 6-2,3,R16,61.0,7.0,0.0,48.0,35.0,27.0,10.0,9.0,0.0,0.0,2.0,2.0,55.0,35.0,19.0,11.0,8.0,4.0,7.0,27.0,1130.0,198.0,214.0
2005-891,Chennai,20050103,Hard,102845,103908,6-4 6-4,3,QF,89.0,11.0,6.0,67.0,33.0,27.0,16.0,10.0,3.0,4.0,1.0,1.0,59.0,23.0,14.0,21.0,10.0,0.0,3.0,5.0,2520.0,123.0,361.0
2005-891,Chennai,20050103,Hard,104198,103420,6-4 6-4,3,QF,84.0,3.0,6.0,68.0,49.0,35.0,11.0,10.0,7.0,8.0,0.0,5.0,57.0,28.0,21.0,13.0,10.0,2.0,5.0,129.0,342.0,98.0,437.0
2005-891,Chennai,20050103,Hard,102720,102925,6-3 7-6(4),3,QF,86.0,5.0,3.0,72.0,44.0,33.0,15.0,11.0,4.0,5.0,6.0,2.0,55.0,30.0,24.0,11.0,10.0,1.0,3.0,121.0,364.0,162.0,272.0
2005-891,Chennai,20050103,Hard,103387,104019,6-3 6-4,3,QF,77.0,9.0,4.0,60.0,37.0,31.0,9.0,10.0,3.0,4.0,2.0,1.0,67.0,43.0,24.0,13.0,9.0,6.0,9.0,27.0,1130.0,116.0,379.0
2005-891,Chennai,20050103,Hard,102845,104198,6-4 2-6 7-6(2),3,SF,122.0,13.0,3.0,91.0,39.0,30.0,28.0,15.0,1.0,5.0,8.0,3.0,82.0,44.0,31.0,23.0,15.0,3.0,6.0,5.0,2520.0,129.0,342.0
2005-891,Chennai,20050103,Hard,103387,102720,7-6(5) 6-3,3,SF,114.0,13.0,1.0,82.0,47.0,37.0,15.0,10.0,7.0,8.0,4.0,3.0,76.0,46.0,28.0,17.0,11.0,4.0,7.0,27.0,1130.0,121.0,364.0
2005-891,Chennai,20050103,Hard,102845,103387,3-6 6-4 7-6(5),3,F,152.0,4.0,6.0,100.0,63.0,47.0,10.0,15.0,5.0,10.0,7.0,7.0,107.0,61.0,45.0,19.0,16.0,5.0,10.0,5.0,2520.0,27.0,1130.0
2005-451,Doha,20050103,Hard,103819,103970,6-1 6-1,3,R32,58.0,1.0,1.0,52.0,39.0,27.0,7.0,7.0,0.0,0.0,1.0,2.0,46.0,25.0,11.0,9.0,7.0,2.0,7.0,1.0,6335.0,49.0,790.0
2005-451,Doha,20050103,Hard,102257,103401,6-3 7-5,3,R32,87.0,7.0,2.0,76.0,39.0,32.0,19.0,11.0,9.0,10.0,0.0,1.0,69.0,48.0,27.0,13.0,10.0,4.0,7.0,46.0,805.0,83.0,480.0
2005-451,Doha,20050103,Hard,103716,103917,4-6 6-3 6-4,3,R32,113.0,16.0,1.0,93.0,54.0,39.0,21.0,15.0,3.0,5.0,8.0,3.0,76.0,46.0,37.0,15.0,14.0,0.0,3.0,206.0,204.0,131.0,335.0
2005-451,Doha,20050103,Hard,103852,103835,7-5 6-3,3,R32,70.0,2.0,2.0,57.0,35.0,32.0,12.0,11.0,0.0,0.0,0.0,2.0,56.0,28.0,20.0,18.0,10.0,5.0,7.0,25.0,1185.0,43.0,880.0
2005-451,Doha,20050103,Hard,103206,104180,7-6(3) 6-2,3,R32,97.0,3.0,0.0,68.0,40.0,30.0,19.0,10.0,4.0,5.0,2.0,4.0,65.0,44.0,25.0,12.0,10.0,0.0,3.0,15.0,1370.0,69.0,580.0
2005-451,Doha,20050103,Hard,102703,104660,6-0 6-1,3,R32,8.0,3.0,1.0,32.0,30.0,27.0,1.0,7.0,0.0,0.0,2.0,3.0,30.0,25.0,7.0,2.0,6.0,1.0,6.0,59.0,681.0,335.0,94.0
2005-451,Doha,20050103,Hard,103971,104214,6-3 6-4,3,R32,85.0,3.0,2.0,65.0,47.0,38.0,7.0,10.0,5.0,5.0,3.0,5.0,62.0,39.0,26.0,10.0,9.0,5.0,7.0,44.0,863.0,50.0,781.0
2005-451,Doha,20050103,Hard,103786,103333,7-6(7) 6-3,3,R32,101.0,1.0,1.0,69.0,49.0,39.0,14.0,11.0,2.0,2.0,13.0,7.0,90.0,53.0,37.0,17.0,10.0,8.0,9.0,28.0,1085.0,61.0,640.0
2005-451,Doha,20050103,Hard,103344,104527,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,22.0,1235.0,168.0,262.0
2005-451,Doha,20050103,Hard,104043,102539,7-5 7-6(2),3,R32,117.0,2.0,0.0,72.0,38.0,30.0,15.0,12.0,4.0,7.0,1.0,6.0,105.0,67.0,38.0,18.0,12.0,13.0,17.0,149.0,300.0,86.0,468.0
2005-451,Doha,20050103,Hard,104269,104558,6-2 6-2,3,R32,54.0,5.0,3.0,45.0,26.0,22.0,11.0,8.0,1.0,1.0,0.0,6.0,49.0,22.0,14.0,10.0,8.0,1.0,5.0,36.0,938.0,1349.0,2.0
2005-451,Doha,20050103,Hard,104745,104022,6-3 7-6(3),3,R32,94.0,3.0,5.0,70.0,45.0,36.0,9.0,11.0,2.0,4.0,2.0,1.0,61.0,46.0,25.0,7.0,10.0,0.0,3.0,51.0,775.0,16.0,1340.0
2005-451,Doha,20050103,Hard,103843,102318,7-5 6-7(8) 6-4,3,R32,141.0,4.0,3.0,106.0,81.0,56.0,14.0,17.0,6.0,9.0,9.0,3.0,110.0,83.0,55.0,12.0,17.0,3.0,8.0,142.0,310.0,18.0,1325.0
2005-451,Doha,20050103,Hard,102610,103176,6-3 6-4,3,R32,100.0,7.0,1.0,58.0,42.0,31.0,7.0,10.0,2.0,4.0,1.0,1.0,78.0,52.0,27.0,14.0,9.0,10.0,14.0,56.0,705.0,74.0,528.0
2005-451,Doha,20050103,Hard,102148,102563,6-4 6-2,3,R32,79.0,9.0,2.0,61.0,37.0,27.0,17.0,9.0,5.0,5.0,5.0,1.0,64.0,39.0,28.0,7.0,9.0,5.0,8.0,52.0,748.0,30.0,1013.0
2005-451,Doha,20050103,Hard,104792,103292,6-4 7-6(4),3,R32,97.0,3.0,2.0,67.0,33.0,27.0,19.0,11.0,4.0,5.0,0.0,0.0,67.0,50.0,29.0,16.0,11.0,3.0,5.0,239.0,164.0,10.0,1920.0
2005-451,Doha,20050103,Hard,103819,102257,6-3 6-4,3,R16,61.0,2.0,0.0,56.0,34.0,23.0,19.0,10.0,2.0,2.0,4.0,1.0,52.0,34.0,22.0,9.0,9.0,3.0,5.0,1.0,6335.0,46.0,805.0
2005-451,Doha,20050103,Hard,103852,103716,6-2 7-6(6),3,R16,97.0,7.0,3.0,66.0,36.0,30.0,16.0,10.0,2.0,3.0,5.0,3.0,75.0,44.0,28.0,16.0,10.0,6.0,9.0,25.0,1185.0,206.0,204.0
2005-451,Doha,20050103,Hard,103206,102703,6-3 6-0,3,R16,75.0,3.0,0.0,46.0,28.0,19.0,13.0,8.0,0.0,1.0,0.0,2.0,55.0,33.0,15.0,9.0,7.0,4.0,9.0,15.0,1370.0,59.0,681.0
2005-451,Doha,20050103,Hard,103786,103971,7-6(2) 6-2,3,R16,108.0,1.0,1.0,67.0,40.0,26.0,16.0,10.0,3.0,5.0,1.0,2.0,76.0,42.0,25.0,15.0,10.0,13.0,17.0,28.0,1085.0,44.0,863.0
2005-451,Doha,20050103,Hard,103344,104043,6-1 6-4,3,R16,76.0,7.0,2.0,54.0,33.0,26.0,13.0,9.0,2.0,2.0,1.0,1.0,55.0,32.0,20.0,11.0,8.0,4.0,7.0,22.0,1235.0,149.0,300.0
2005-451,Doha,20050103,Hard,104745,104269,6-2 6-4,3,R16,72.0,2.0,1.0,48.0,28.0,21.0,10.0,9.0,2.0,4.0,1.0,3.0,61.0,39.0,21.0,6.0,9.0,8.0,13.0,51.0,775.0,36.0,938.0
2005-451,Doha,20050103,Hard,102610,103843,6-3 6-2,3,R16,77.0,9.0,2.0,44.0,27.0,24.0,8.0,8.0,3.0,4.0,5.0,0.0,67.0,48.0,28.0,5.0,9.0,5.0,10.0,56.0,705.0,142.0,310.0
2005-451,Doha,20050103,Hard,102148,104792,6-2 4-6 7-5,3,R16,158.0,2.0,4.0,117.0,72.0,48.0,23.0,15.0,8.0,10.0,2.0,3.0,88.0,55.0,37.0,16.0,15.0,3.0,7.0,52.0,748.0,239.0,164.0
2005-451,Doha,20050103,Hard,103819,103852,6-1 6-2,3,QF,51.0,6.0,1.0,41.0,27.0,23.0,10.0,8.0,1.0,1.0,0.0,4.0,47.0,29.0,17.0,5.0,7.0,2.0,6.0,1.0,6335.0,25.0,1185.0
2005-451,Doha,20050103,Hard,103786,103206,2-6 6-3 6-2,3,QF,120.0,2.0,2.0,76.0,55.0,29.0,11.0,12.0,5.0,10.0,2.0,3.0,94.0,55.0,34.0,12.0,13.0,8.0,15.0,28.0,1085.0,15.0,1370.0
2005-451,Doha,20050103,Hard,103344,104745,6-2 6-7(3) 6-3,3,QF,152.0,9.0,3.0,98.0,63.0,48.0,18.0,15.0,7.0,8.0,2.0,3.0,80.0,50.0,35.0,20.0,14.0,2.0,6.0,22.0,1235.0,51.0,775.0
2005-451,Doha,20050103,Hard,102610,102148,6-2 3-0 RET,3,QF,52.0,5.0,0.0,34.0,20.0,18.0,6.0,5.0,4.0,4.0,1.0,1.0,34.0,22.0,11.0,3.0,6.0,1.0,5.0,56.0,705.0,52.0,748.0
2005-451,Doha,20050103,Hard,103819,103786,6-3 6-4,3,SF,65.0,7.0,0.0,58.0,37.0,27.0,16.0,10.0,1.0,1.0,0.0,3.0,52.0,44.0,32.0,2.0,9.0,4.0,6.0,1.0,6335.0,28.0,1085.0
2005-451,Doha,20050103,Hard,103344,102610,6-3 7-6(4),3,SF,112.0,6.0,0.0,67.0,43.0,32.0,17.0,11.0,1.0,2.0,1.0,1.0,71.0,51.0,36.0,8.0,10.0,7.0,9.0,22.0,1235.0,56.0,705.0
2005-451,Doha,20050103,Hard,103819,103344,6-3 6-1,3,F,63.0,3.0,0.0,44.0,31.0,24.0,9.0,8.0,3.0,3.0,0.0,1.0,51.0,31.0,14.0,11.0,8.0,5.0,9.0,1.0,6335.0,22.0,1235.0
2005-301,Auckland,20050110,Hard,103909,102854,6-0 6-3,3,R32,72.0,1.0,6.0,55.0,31.0,24.0,11.0,8.0,4.0,5.0,0.0,1.0,43.0,34.0,15.0,3.0,7.0,2.0,7.0,6.0,2400.0,60.0,635.0
2005-301,Auckland,20050110,Hard,102642,104180,6-4 6-4,3,R32,68.0,7.0,2.0,61.0,39.0,31.0,13.0,10.0,4.0,4.0,4.0,2.0,63.0,41.0,27.0,12.0,10.0,2.0,4.0,55.0,729.0,67.0,580.0
2005-301,Auckland,20050110,Hard,103487,104338,6-4 6-4,3,R32,73.0,6.0,4.0,60.0,31.0,25.0,13.0,10.0,4.0,6.0,1.0,3.0,58.0,40.0,22.0,9.0,10.0,3.0,7.0,224.0,181.0,82.0,478.0
2005-301,Auckland,20050110,Hard,103694,103632,6-3 6-1,3,R32,64.0,1.0,1.0,46.0,25.0,22.0,12.0,8.0,2.0,2.0,5.0,0.0,47.0,33.0,20.0,5.0,8.0,2.0,6.0,58.0,645.0,39.0,925.0
2005-301,Auckland,20050110,Hard,103103,104745,6-3 RET,3,R32,60.0,1.0,3.0,34.0,17.0,10.0,9.0,5.0,8.0,10.0,1.0,1.0,54.0,38.0,18.0,7.0,4.0,9.0,12.0,20.0,1261.0,50.0,795.0
2005-301,Auckland,20050110,Hard,104076,103898,6-1 3-6 6-4,3,R32,127.0,5.0,3.0,75.0,28.0,21.0,28.0,13.0,4.0,7.0,2.0,3.0,88.0,56.0,39.0,11.0,13.0,3.0,8.0,66.0,581.0,64.0,598.0
2005-301,Auckland,20050110,Hard,103252,104259,6-4 7-5,3,R32,111.0,0.0,3.0,91.0,53.0,37.0,20.0,11.0,9.0,10.0,2.0,5.0,74.0,38.0,26.0,18.0,11.0,11.0,14.0,69.0,573.0,88.0,458.0
2005-301,Auckland,20050110,Hard,103401,103507,6-7(1) 6-1 6-3,3,R32,113.0,4.0,3.0,86.0,54.0,40.0,15.0,14.0,4.0,7.0,5.0,5.0,95.0,52.0,35.0,17.0,14.0,4.0,11.0,78.0,484.0,32.0,955.0
2005-301,Auckland,20050110,Hard,103602,103484,7-6(4) 6-1,3,R32,76.0,5.0,3.0,71.0,38.0,29.0,20.0,10.0,5.0,6.0,1.0,2.0,54.0,30.0,20.0,12.0,9.0,1.0,4.0,23.0,1235.0,96.0,440.0
2005-301,Auckland,20050110,Hard,103151,104711,6-0 6-2,3,R32,48.0,3.0,3.0,36.0,20.0,18.0,7.0,7.0,0.0,1.0,0.0,5.0,39.0,24.0,7.0,7.0,7.0,3.0,9.0,54.0,735.0,,
2005-301,Auckland,20050110,Hard,104068,102860,2-6 6-4 6-3,3,R32,91.0,3.0,2.0,82.0,55.0,41.0,9.0,14.0,3.0,6.0,6.0,4.0,79.0,35.0,28.0,19.0,13.0,1.0,4.0,62.0,625.0,65.0,590.0
