tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2002-339,Adelaide,20011231,Hard,102358,102259,6-4 4-6 6-1,3,R16,116.0,10.0,8.0,104.0,52.0,38.0,29.0,14.0,8.0,9.0,13.0,2.0,73.0,47.0,31.0,18.0,13.0,3.0,6.0,24.0,1165.0,50.0,722.0
2002-339,Adelaide,20011231,Hard,103252,103428,6-2 7-5,3,R16,86.0,0.0,3.0,70.0,47.0,31.0,13.0,10.0,5.0,6.0,1.0,4.0,59.0,29.0,18.0,16.0,10.0,2.0,6.0,41.0,933.0,70.0,544.0
2002-339,Adelaide,20011231,Hard,103344,103454,7-6(5) 7-5,3,R16,,,,,,,,,,,,,,,,,,,,37.0,982.0,80.0,510.0
2002-339,Adelaide,20011231,Hard,102271,103908,6-4 0-6 6-2,3,R16,104.0,8.0,2.0,72.0,35.0,29.0,15.0,12.0,1.0,4.0,4.0,2.0,86.0,42.0,30.0,22.0,12.0,9.0,12.0,25.0,1155.0,150.0,256.0
2002-339,Adelaide,20011231,Hard,102882,102854,6-0 6-3,3,R16,57.0,12.0,2.0,41.0,21.0,19.0,14.0,8.0,0.0,0.0,0.0,0.0,37.0,28.0,11.0,6.0,7.0,0.0,4.0,104.0,400.0,26.0,1140.0
2002-339,Adelaide,20011231,Hard,101774,103566,7-5 6-4,3,R16,75.0,6.0,1.0,58.0,39.0,32.0,11.0,11.0,3.0,4.0,8.0,5.0,66.0,32.0,24.0,18.0,11.0,5.0,8.0,57.0,620.0,89.0,464.0
2002-339,Adelaide,20011231,Hard,102450,102257,6-4 6-4,3,QF,72.0,2.0,2.0,57.0,41.0,27.0,11.0,10.0,0.0,1.0,5.0,1.0,54.0,31.0,24.0,11.0,10.0,3.0,6.0,9.0,2100.0,31.0,1075.0
2002-339,Adelaide,20011231,Hard,103252,102358,3-6 6-4 6-3,3,QF,117.0,0.0,10.0,87.0,48.0,33.0,20.0,14.0,3.0,6.0,5.0,4.0,90.0,50.0,32.0,20.0,14.0,0.0,4.0,41.0,933.0,24.0,1165.0
2002-339,Adelaide,20011231,Hard,102271,103344,4-1 RET,3,QF,31.0,1.0,0.0,10.0,7.0,6.0,2.0,3.0,0.0,0.0,2.0,1.0,28.0,11.0,7.0,6.0,3.0,4.0,6.0,25.0,1155.0,37.0,982.0
2002-339,Adelaide,20011231,Hard,102882,101774,4-6 6-2 6-2,3,QF,106.0,18.0,2.0,72.0,39.0,33.0,20.0,13.0,3.0,4.0,13.0,6.0,88.0,53.0,41.0,11.0,13.0,7.0,11.0,104.0,400.0,57.0,620.0
2002-339,Adelaide,20011231,Hard,102450,103252,7-5 4-6 6-2,3,SF,130.0,1.0,3.0,93.0,62.0,46.0,10.0,15.0,5.0,8.0,1.0,6.0,94.0,66.0,39.0,15.0,15.0,7.0,12.0,9.0,2100.0,41.0,933.0
2002-339,Adelaide,20011231,Hard,102882,102271,6-4 6-1,3,SF,70.0,10.0,2.0,54.0,26.0,22.0,15.0,9.0,1.0,2.0,2.0,1.0,53.0,28.0,14.0,16.0,8.0,5.0,9.0,104.0,400.0,25.0,1155.0
2002-339,Adelaide,20011231,Hard,102450,102882,6-4 6-7(6) 6-3,3,F,143.0,4.0,0.0,100.0,74.0,48.0,17.0,15.0,4.0,6.0,11.0,8.0,109.0,61.0,47.0,22.0,16.0,8.0,13.0,9.0,2100.0,104.0,400.0
2002-891,Chennai,20011231,Hard,103084,102567,6-4 6-2,3,R32,83.0,5.0,3.0,48.0,26.0,23.0,14.0,9.0,0.0,0.0,1.0,4.0,64.0,45.0,24.0,10.0,9.0,3.0,6.0,15.0,1572.0,115.0,366.0
2002-891,Chennai,20011231,Hard,103333,101647,7-6(2) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,193.0,197.0,196.0,191.0
2002-891,Chennai,20011231,Hard,103181,102405,6-2 6-2,3,R32,58.0,3.0,0.0,45.0,27.0,23.0,11.0,8.0,1.0,1.0,2.0,3.0,51.0,18.0,11.0,16.0,8.0,7.0,11.0,102.0,411.0,775.0,13.0
2002-891,Chennai,20011231,Hard,103174,103709,6-2 6-4,3,R32,55.0,11.0,0.0,47.0,38.0,31.0,6.0,9.0,1.0,1.0,7.0,2.0,57.0,29.0,19.0,15.0,9.0,4.0,7.0,117.0,363.0,68.0,560.0
2002-891,Chennai,20011231,Hard,102148,103193,7-6(6) 6-3,3,R32,90.0,5.0,3.0,62.0,36.0,28.0,15.0,10.0,1.0,2.0,4.0,9.0,80.0,46.0,31.0,15.0,11.0,8.0,11.0,22.0,1210.0,110.0,383.0
2002-891,Chennai,20011231,Hard,103789,102406,6-4 7-6(0),3,R32,96.0,7.0,6.0,84.0,50.0,39.0,13.0,11.0,6.0,8.0,4.0,5.0,78.0,49.0,33.0,11.0,11.0,6.0,9.0,109.0,389.0,274.0,125.0
2002-891,Chennai,20011231,Hard,102344,102607,6-4 3-6 7-5,3,R32,136.0,5.0,4.0,87.0,50.0,39.0,19.0,15.0,4.0,7.0,7.0,6.0,124.0,82.0,51.0,22.0,16.0,22.0,26.0,101.0,412.0,95.0,443.0
2002-891,Chennai,20011231,Hard,102615,103420,4-6 6-3 6-4,3,R32,101.0,11.0,5.0,96.0,47.0,37.0,24.0,15.0,7.0,10.0,5.0,3.0,84.0,41.0,31.0,19.0,14.0,4.0,8.0,121.0,343.0,64.0,591.0
2002-891,Chennai,20011231,Hard,103103,102809,6-1 6-4,3,R32,51.0,12.0,0.0,55.0,30.0,24.0,16.0,9.0,2.0,2.0,4.0,3.0,41.0,26.0,18.0,7.0,8.0,2.0,5.0,36.0,1005.0,103.0,404.0
2002-891,Chennai,20011231,Hard,102231,102921,6-7(4) 6-2 6-4,3,R32,122.0,9.0,0.0,80.0,52.0,44.0,19.0,15.0,0.0,0.0,5.0,4.0,96.0,61.0,44.0,22.0,15.0,8.0,11.0,100.0,415.0,106.0,396.0
2002-891,Chennai,20011231,Hard,102999,103487,6-1 6-3,3,R32,60.0,2.0,0.0,41.0,30.0,22.0,10.0,8.0,0.0,0.0,4.0,5.0,61.0,30.0,17.0,14.0,8.0,3.0,7.0,140.0,287.0,96.0,437.0
2002-891,Chennai,20011231,Hard,102318,102548,6-3 6-2,3,R32,61.0,8.0,1.0,53.0,37.0,28.0,13.0,9.0,3.0,3.0,2.0,1.0,50.0,29.0,17.0,10.0,8.0,1.0,4.0,28.0,1105.0,130.0,305.0
2002-891,Chennai,20011231,Hard,103387,103018,6-3 6-3,3,R32,83.0,3.0,2.0,73.0,38.0,25.0,20.0,9.0,3.0,4.0,4.0,3.0,61.0,25.0,17.0,16.0,9.0,5.0,9.0,120.0,354.0,35.0,1015.0
2002-891,Chennai,20011231,Hard,102911,102233,6-3 6-1,3,R32,55.0,6.0,2.0,46.0,19.0,15.0,18.0,8.0,0.0,0.0,5.0,1.0,40.0,22.0,12.0,10.0,8.0,1.0,5.0,81.0,510.0,299.0,108.0
2002-891,Chennai,20011231,Hard,103694,103114,6-4 6-3,3,R32,58.0,2.0,0.0,49.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,2.0,56.0,30.0,25.0,11.0,9.0,2.0,4.0,114.0,366.0,105.0,399.0
2002-891,Chennai,20011231,Hard,102563,102730,6-4 6-4,3,R32,99.0,5.0,3.0,64.0,27.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,64.0,22.0,17.0,19.0,10.0,1.0,4.0,18.0,1375.0,112.0,367.0
2002-891,Chennai,20011231,Hard,103084,103333,7-5 6-2,3,R16,71.0,3.0,0.0,54.0,40.0,30.0,6.0,10.0,2.0,4.0,11.0,3.0,72.0,37.0,26.0,13.0,10.0,6.0,11.0,15.0,1572.0,193.0,197.0
2002-891,Chennai,20011231,Hard,103181,103174,3-6 7-6(5) 6-4,3,R16,127.0,10.0,2.0,95.0,53.0,40.0,21.0,15.0,2.0,5.0,4.0,4.0,96.0,47.0,35.0,29.0,16.0,4.0,7.0,102.0,411.0,117.0,363.0
2002-891,Chennai,20011231,Hard,102148,103789,6-2 6-3,3,R16,71.0,2.0,2.0,57.0,26.0,14.0,22.0,9.0,0.0,2.0,6.0,3.0,48.0,23.0,13.0,9.0,8.0,5.0,10.0,22.0,1210.0,109.0,389.0
2002-891,Chennai,20011231,Hard,102344,102615,7-5 7-6(2),3,R16,105.0,12.0,4.0,75.0,38.0,32.0,17.0,12.0,2.0,4.0,5.0,2.0,102.0,62.0,36.0,23.0,12.0,6.0,9.0,101.0,412.0,121.0,343.0
2002-891,Chennai,20011231,Hard,102231,103103,2-6 7-5 6-2,3,R16,92.0,3.0,5.0,90.0,53.0,41.0,18.0,14.0,9.0,11.0,8.0,4.0,70.0,32.0,27.0,22.0,14.0,0.0,3.0,100.0,415.0,36.0,1005.0
2002-891,Chennai,20011231,Hard,102318,102999,6-3 6-3,3,R16,67.0,6.0,0.0,54.0,35.0,23.0,10.0,9.0,1.0,3.0,0.0,3.0,57.0,30.0,15.0,13.0,9.0,6.0,11.0,28.0,1105.0,140.0,287.0
2002-891,Chennai,20011231,Hard,103387,102911,6-2 6-1,3,R16,71.0,9.0,4.0,54.0,32.0,24.0,12.0,8.0,2.0,2.0,4.0,3.0,66.0,21.0,14.0,18.0,7.0,12.0,16.0,120.0,354.0,81.0,510.0
2002-891,Chennai,20011231,Hard,102563,103694,4-6 6-3 6-4,3,R16,127.0,15.0,1.0,90.0,44.0,34.0,26.0,15.0,1.0,3.0,6.0,2.0,96.0,52.0,34.0,24.0,14.0,3.0,6.0,18.0,1375.0,114.0,366.0
2002-891,Chennai,20011231,Hard,103084,103181,7-5 1-1 RET,3,QF,72.0,7.0,0.0,38.0,22.0,20.0,9.0,7.0,0.0,0.0,5.0,4.0,61.0,33.0,22.0,13.0,8.0,8.0,9.0,15.0,1572.0,102.0,411.0
2002-891,Chennai,20011231,Hard,102344,102148,6-2 6-7(9) 7-6(5),3,QF,176.0,6.0,3.0,112.0,58.0,41.0,28.0,16.0,2.0,6.0,3.0,1.0,117.0,70.0,38.0,28.0,16.0,13.0,19.0,101.0,412.0,22.0,1210.0
2002-891,Chennai,20011231,Hard,102318,102231,7-6(6) 6-1,3,QF,96.0,2.0,2.0,75.0,53.0,35.0,13.0,10.0,7.0,9.0,7.0,1.0,75.0,47.0,27.0,11.0,9.0,8.0,12.0,28.0,1105.0,100.0,415.0
2002-891,Chennai,20011231,Hard,103387,102563,4-6 6-3 6-2,3,QF,95.0,11.0,4.0,73.0,43.0,35.0,16.0,14.0,3.0,5.0,7.0,2.0,73.0,36.0,29.0,16.0,13.0,3.0,7.0,120.0,354.0,18.0,1375.0
2002-891,Chennai,20011231,Hard,103084,102344,4-6 6-3 6-3,3,SF,131.0,2.0,2.0,91.0,56.0,38.0,16.0,14.0,2.0,5.0,2.0,2.0,69.0,33.0,23.0,17.0,14.0,0.0,5.0,15.0,1572.0,101.0,412.0
2002-891,Chennai,20011231,Hard,103387,102318,6-3 6-4,3,SF,75.0,4.0,2.0,49.0,30.0,25.0,12.0,10.0,0.0,1.0,2.0,4.0,70.0,42.0,30.0,10.0,9.0,11.0,14.0,120.0,354.0,28.0,1105.0
2002-891,Chennai,20011231,Hard,103084,103387,6-4 7-6(2),3,F,106.0,1.0,1.0,59.0,38.0,29.0,13.0,11.0,0.0,2.0,3.0,3.0,84.0,50.0,30.0,17.0,11.0,10.0,13.0,15.0,1572.0,120.0,354.0
2002-451,Doha,20011231,Hard,102338,101888,7-6(0) 6-4,3,R32,83.0,7.0,3.0,71.0,31.0,23.0,21.0,11.0,3.0,6.0,6.0,1.0,67.0,40.0,28.0,7.0,11.0,1.0,5.0,4.0,3090.0,393.0,72.0
2002-451,Doha,20011231,Hard,103786,104022,6-4 6-2,3,R32,95.0,2.0,3.0,63.0,33.0,29.0,11.0,9.0,6.0,7.0,0.0,3.0,79.0,40.0,23.0,19.0,9.0,9.0,13.0,79.0,512.0,58.0,616.0
2002-451,Doha,20011231,Hard,103656,103176,6-3 6-2,3,R32,76.0,3.0,4.0,62.0,35.0,27.0,15.0,9.0,7.0,7.0,3.0,1.0,46.0,26.0,19.0,9.0,8.0,1.0,4.0,65.0,585.0,74.0,531.0
2002-451,Doha,20011231,Hard,102783,103813,6-3 6-2,3,R32,60.0,5.0,1.0,48.0,27.0,21.0,16.0,9.0,2.0,2.0,3.0,2.0,44.0,26.0,18.0,8.0,8.0,0.0,3.0,43.0,885.0,61.0,603.0
2002-451,Doha,20011231,Hard,102562,103182,3-6 6-3 6-2,3,R32,93.0,4.0,2.0,79.0,56.0,33.0,15.0,13.0,3.0,6.0,2.0,1.0,79.0,48.0,31.0,13.0,13.0,3.0,8.0,29.0,1091.0,76.0,520.0
2002-451,Doha,20011231,Hard,102179,102247,6-3 6-3,3,R32,81.0,6.0,1.0,56.0,34.0,24.0,8.0,9.0,1.0,4.0,1.0,8.0,59.0,31.0,18.0,7.0,9.0,3.0,9.0,90.0,453.0,54.0,701.0
2002-451,Doha,20011231,Hard,102644,102227,6-0 6-2,3,R32,60.0,2.0,2.0,49.0,29.0,21.0,12.0,7.0,3.0,3.0,1.0,2.0,42.0,26.0,13.0,6.0,7.0,1.0,6.0,55.0,690.0,72.0,539.0
2002-451,Doha,20011231,Hard,101962,101611,7-6(2) 6-4,3,R32,104.0,12.0,2.0,73.0,53.0,43.0,9.0,11.0,2.0,3.0,10.0,5.0,89.0,48.0,37.0,18.0,11.0,8.0,10.0,38.0,973.0,84.0,497.0
2002-451,Doha,20011231,Hard,102539,102869,6-2 6-2,3,R32,57.0,3.0,1.0,44.0,27.0,21.0,11.0,8.0,0.0,0.0,7.0,3.0,55.0,32.0,23.0,8.0,8.0,4.0,8.0,32.0,1055.0,56.0,687.0
2002-451,Doha,20011231,Hard,102035,102788,6-4 6-7(2) 6-3,3,R32,140.0,6.0,1.0,90.0,54.0,43.0,22.0,16.0,3.0,4.0,13.0,5.0,131.0,75.0,54.0,23.0,15.0,12.0,15.0,60.0,605.0,75.0,526.0
2002-451,Doha,20011231,Hard,102950,102223,6-2 6-2,3,R32,58.0,2.0,1.0,44.0,29.0,23.0,11.0,8.0,2.0,2.0,0.0,1.0,43.0,26.0,16.0,8.0,8.0,1.0,5.0,52.0,715.0,203.0,185.0
2002-451,Doha,20011231,Hard,102382,102287,6-4 1-6 7-6(0),3,R32,132.0,2.0,4.0,54.0,32.0,21.0,9.0,8.0,5.0,8.0,5.0,2.0,58.0,42.0,29.0,7.0,9.0,6.0,8.0,134.0,297.0,20.0,1220.0
2002-451,Doha,20011231,Hard,102456,101750,6-1 6-1,3,R32,66.0,3.0,2.0,53.0,30.0,23.0,11.0,7.0,3.0,3.0,4.0,1.0,51.0,34.0,14.0,9.0,7.0,9.0,14.0,45.0,850.0,238.0,150.0
2002-451,Doha,20011231,Hard,102087,102285,6-1 6-2,3,R32,46.0,6.0,0.0,41.0,31.0,25.0,8.0,8.0,0.0,0.0,2.0,3.0,40.0,18.0,10.0,7.0,7.0,0.0,4.0,148.0,261.0,,
2002-451,Doha,20011231,Hard,103285,103294,7-6(5) 6-3,3,R32,69.0,15.0,0.0,66.0,49.0,38.0,9.0,11.0,0.0,1.0,5.0,2.0,60.0,39.0,27.0,13.0,10.0,1.0,3.0,542.0,35.0,69.0,550.0
2002-451,Doha,20011231,Hard,101964,102905,6-4 3-6 6-3,3,R32,118.0,11.0,4.0,112.0,63.0,44.0,25.0,14.0,9.0,10.0,2.0,3.0,99.0,54.0,38.0,26.0,14.0,5.0,7.0,12.0,1761.0,63.0,598.0
2002-451,Doha,20011231,Hard,102338,103786,6-7(4) 6-4 6-4,3,R16,135.0,7.0,5.0,105.0,59.0,48.0,21.0,16.0,4.0,7.0,11.0,3.0,98.0,56.0,43.0,21.0,16.0,2.0,7.0,4.0,3090.0,79.0,512.0
2002-451,Doha,20011231,Hard,102783,103656,6-3 6-4,3,R16,79.0,3.0,2.0,54.0,30.0,26.0,15.0,10.0,0.0,0.0,1.0,3.0,63.0,39.0,25.0,13.0,9.0,8.0,10.0,43.0,885.0,65.0,585.0
2002-451,Doha,20011231,Hard,102562,102179,7-5 6-4,3,R16,84.0,4.0,1.0,65.0,47.0,38.0,11.0,11.0,3.0,3.0,4.0,1.0,62.0,44.0,32.0,9.0,11.0,2.0,4.0,29.0,1091.0,90.0,453.0
2002-451,Doha,20011231,Hard,101962,102644,6-2 6-2,3,R16,70.0,6.0,0.0,43.0,25.0,20.0,13.0,8.0,0.0,0.0,1.0,3.0,55.0,26.0,12.0,14.0,8.0,5.0,9.0,38.0,973.0,55.0,690.0
2002-451,Doha,20011231,Hard,102539,102035,6-2 7-6(2),3,R16,92.0,6.0,2.0,73.0,52.0,36.0,12.0,10.0,4.0,5.0,3.0,4.0,79.0,47.0,32.0,13.0,10.0,10.0,13.0,32.0,1055.0,60.0,605.0
2002-451,Doha,20011231,Hard,102950,102382,6-3 6-4,3,R16,81.0,5.0,3.0,60.0,33.0,22.0,17.0,10.0,1.0,3.0,0.0,6.0,45.0,20.0,14.0,9.0,9.0,0.0,4.0,52.0,715.0,134.0,297.0
2002-451,Doha,20011231,Hard,102456,102087,7-6(0) 6-4,3,R16,86.0,3.0,0.0,60.0,42.0,35.0,10.0,11.0,0.0,1.0,8.0,1.0,72.0,50.0,33.0,9.0,11.0,2.0,4.0,45.0,850.0,148.0,261.0
2002-451,Doha,20011231,Hard,103285,101964,7-6(4) 6-2,3,R16,71.0,6.0,2.0,66.0,41.0,31.0,16.0,10.0,3.0,4.0,6.0,3.0,61.0,37.0,26.0,9.0,10.0,0.0,3.0,542.0,35.0,12.0,1761.0
2002-451,Doha,20011231,Hard,102783,102338,7-5 6-4,3,QF,88.0,6.0,2.0,57.0,36.0,30.0,13.0,11.0,0.0,1.0,0.0,4.0,81.0,43.0,30.0,19.0,11.0,9.0,12.0,43.0,885.0,4.0,3090.0
2002-451,Doha,20011231,Hard,101962,102562,7-6(2) 6-4,3,QF,82.0,9.0,1.0,66.0,40.0,34.0,13.0,11.0,1.0,2.0,2.0,3.0,66.0,42.0,31.0,10.0,11.0,2.0,4.0,38.0,973.0,29.0,1091.0
2002-451,Doha,20011231,Hard,102539,102950,6-1 6-1,3,QF,46.0,4.0,0.0,34.0,26.0,22.0,6.0,7.0,0.0,0.0,0.0,0.0,52.0,30.0,16.0,7.0,7.0,5.0,10.0,32.0,1055.0,52.0,715.0
2002-451,Doha,20011231,Hard,102456,103285,6-3 6-3,3,QF,66.0,4.0,0.0,49.0,32.0,25.0,13.0,9.0,1.0,1.0,5.0,1.0,53.0,32.0,22.0,10.0,9.0,4.0,7.0,45.0,850.0,542.0,35.0
2002-451,Doha,20011231,Hard,101962,102783,6-3 6-4,3,SF,77.0,5.0,0.0,55.0,31.0,25.0,14.0,10.0,1.0,2.0,1.0,3.0,54.0,33.0,23.0,8.0,9.0,3.0,6.0,38.0,973.0,43.0,885.0
2002-451,Doha,20011231,Hard,102456,102539,6-3 6-1,3,SF,61.0,7.0,1.0,54.0,32.0,26.0,13.0,8.0,1.0,1.0,3.0,4.0,53.0,36.0,21.0,4.0,8.0,4.0,8.0,45.0,850.0,32.0,1055.0
2002-451,Doha,20011231,Hard,101962,102456,4-6 6-2 6-2,3,F,114.0,10.0,0.0,71.0,49.0,35.0,14.0,13.0,1.0,3.0,5.0,1.0,80.0,46.0,30.0,14.0,13.0,4.0,9.0,38.0,973.0,45.0,850.0
2002-301,Auckland,20020107,Hard,103498,102021,2-6 6-3 6-4,3,R32,119.0,9.0,5.0,97.0,54.0,35.0,21.0,14.0,4.0,8.0,2.0,3.0,84.0,55.0,36.0,14.0,13.0,4.0,8.0,11.0,1920.0,94.0,445.0
2002-301,Auckland,20020107,Hard,102035,103292,7-6(2) 6-1,3,R32,84.0,6.0,2.0,56.0,31.0,26.0,12.0,9.0,2.0,4.0,3.0,0.0,71.0,42.0,25.0,11.0,10.0,4.0,9.0,61.0,605.0,46.0,760.0
2002-301,Auckland,20020107,Hard,102259,102557,6-4 6-1,3,R32,54.0,6.0,3.0,41.0,22.0,19.0,11.0,8.0,0.0,1.0,2.0,4.0,58.0,37.0,19.0,9.0,9.0,6.0,11.0,49.0,722.0,362.0,82.0
2002-301,Auckland,20020107,Hard,103153,103103,3-6 6-1 6-2,3,R32,81.0,9.0,5.0,65.0,38.0,33.0,14.0,12.0,1.0,2.0,1.0,6.0,83.0,47.0,29.0,20.0,12.0,6.0,10.0,205.0,182.0,37.0,1005.0
2002-301,Auckland,20020107,Hard,101532,102998,6-0 7-6(3),3,R32,83.0,1.0,3.0,61.0,45.0,32.0,7.0,9.0,0.0,2.0,7.0,1.0,66.0,40.0,23.0,8.0,9.0,6.0,11.0,50.0,715.0,21.0,1215.0
2002-301,Auckland,20020107,Hard,103900,103451,6-4 4-6 6-3,3,R32,104.0,5.0,4.0,81.0,54.0,38.0,14.0,15.0,2.0,5.0,6.0,2.0,88.0,49.0,37.0,18.0,14.0,2.0,6.0,45.0,795.0,201.0,186.0
2002-301,Auckland,20020107,Hard,103356,104068,6-3 6-2,3,R32,68.0,1.0,1.0,67.0,47.0,31.0,10.0,9.0,6.0,7.0,5.0,6.0,62.0,36.0,20.0,10.0,8.0,6.0,10.0,44.0,836.0,176.0,212.0
2002-301,Auckland,20020107,Hard,103066,103714,7-6(5) 6-4,3,R32,88.0,4.0,3.0,62.0,40.0,38.0,14.0,11.0,0.0,0.0,3.0,1.0,79.0,50.0,36.0,18.0,11.0,9.0,10.0,458.0,54.0,33.0,1025.0
2002-301,Auckland,20020107,Hard,102562,102247,7-5 6-3,3,R32,77.0,5.0,2.0,75.0,52.0,38.0,15.0,11.0,5.0,5.0,3.0,7.0,60.0,33.0,25.0,13.0,10.0,3.0,5.0,28.0,1146.0,52.0,701.0
2002-301,Auckland,20020107,Hard,102950,102644,6-3 6-2,3,R32,64.0,1.0,0.0,54.0,37.0,27.0,9.0,8.0,0.0,0.0,3.0,4.0,59.0,34.0,21.0,9.0,9.0,4.0,8.0,51.0,715.0,55.0,690.0
2002-301,Auckland,20020107,Hard,102456,102905,7-6(5) 6-2,3,R32,77.0,1.0,1.0,57.0,33.0,23.0,16.0,10.0,1.0,3.0,7.0,5.0,71.0,53.0,32.0,5.0,10.0,5.0,9.0,36.0,1010.0,64.0,598.0
