tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-339,Brisbane,20100103,Hard,104792,103722,6-7(5) 7-6(5) 6-1,3,R16,139.0,16.0,6.0,101.0,53.0,41.0,23.0,15.0,4.0,7.0,9.0,3.0,114.0,72.0,49.0,17.0,16.0,7.0,13.0,13.0,2610.0,65.0,665.0
2010-339,Brisbane,20100103,Hard,104639,104268,6-7(8) 6-2 6-1,3,R16,136.0,4.0,1.0,96.0,57.0,41.0,24.0,14.0,6.0,7.0,8.0,6.0,82.0,44.0,33.0,14.0,13.0,4.0,9.0,105.0,521.0,81.0,587.0
2010-339,Brisbane,20100103,Hard,103285,105238,5-7 7-6(4) 6-2,3,R16,140.0,11.0,7.0,108.0,70.0,53.0,18.0,16.0,4.0,7.0,9.0,6.0,98.0,49.0,40.0,22.0,16.0,4.0,8.0,12.0,2625.0,131.0,413.0
2010-339,Brisbane,20100103,Hard,104053,104755,6-3 7-6(5),3,QF,85.0,16.0,1.0,60.0,45.0,39.0,10.0,11.0,0.0,0.0,6.0,2.0,67.0,38.0,31.0,14.0,10.0,7.0,8.0,7.0,4410.0,52.0,850.0
2010-339,Brisbane,20100103,Hard,104607,105064,7-6(4) 2-6 7-6(3),3,QF,162.0,12.0,2.0,99.0,59.0,45.0,23.0,16.0,3.0,6.0,8.0,5.0,113.0,62.0,46.0,27.0,16.0,2.0,3.0,20.0,1655.0,36.0,1021.0
2010-339,Brisbane,20100103,Hard,104792,103484,3-6 6-3 6-4,3,QF,104.0,13.0,4.0,90.0,55.0,41.0,18.0,14.0,7.0,9.0,4.0,5.0,88.0,50.0,38.0,17.0,14.0,3.0,6.0,13.0,2610.0,44.0,935.0
2010-339,Brisbane,20100103,Hard,103285,104639,7-6(2) 6-1,3,QF,100.0,7.0,4.0,61.0,33.0,24.0,17.0,9.0,1.0,2.0,3.0,3.0,69.0,40.0,25.0,11.0,10.0,6.0,10.0,12.0,2625.0,105.0,521.0
2010-339,Brisbane,20100103,Hard,104053,104607,1-6 6-3 6-4,3,SF,128.0,7.0,1.0,81.0,60.0,43.0,11.0,13.0,4.0,6.0,12.0,2.0,88.0,43.0,34.0,21.0,13.0,10.0,12.0,7.0,4410.0,20.0,1655.0
2010-339,Brisbane,20100103,Hard,103285,104792,6-2 6-1,3,SF,61.0,3.0,0.0,50.0,31.0,20.0,15.0,8.0,1.0,1.0,1.0,3.0,45.0,27.0,14.0,7.0,7.0,3.0,7.0,12.0,2625.0,13.0,2610.0
2010-339,Brisbane,20100103,Hard,104053,103285,7-6(2) 7-6(7),3,F,125.0,7.0,1.0,83.0,64.0,45.0,13.0,12.0,3.0,5.0,5.0,8.0,95.0,56.0,38.0,21.0,12.0,6.0,8.0,7.0,4410.0,12.0,2625.0
2010-891,Chennai,20100104,Hard,104068,104417,6-4 7-5,3,R32,91.0,11.0,4.0,82.0,56.0,40.0,11.0,11.0,7.0,8.0,9.0,5.0,65.0,39.0,28.0,10.0,11.0,5.0,8.0,100.0,529.0,8.0,3410.0
2010-891,Chennai,20100104,Hard,105041,104229,6-4 6-3,3,R32,91.0,5.0,3.0,63.0,35.0,21.0,18.0,9.0,8.0,10.0,0.0,6.0,67.0,32.0,17.0,16.0,10.0,5.0,10.0,82.0,580.0,98.0,537.0
2010-891,Chennai,20100104,Hard,103240,104978,6-2 6-2,3,R32,68.0,5.0,3.0,54.0,33.0,26.0,11.0,8.0,2.0,2.0,5.0,3.0,52.0,32.0,15.0,10.0,8.0,7.0,11.0,117.0,482.0,92.0,550.0
2010-891,Chennai,20100104,Hard,104534,104797,6-1 6-2,3,R32,59.0,2.0,5.0,41.0,19.0,14.0,13.0,7.0,2.0,3.0,1.0,2.0,48.0,31.0,15.0,5.0,8.0,4.0,10.0,43.0,936.0,102.0,527.0
2010-891,Chennai,20100104,Hard,104527,103523,6-1 6-4,3,R32,51.0,5.0,3.0,45.0,26.0,22.0,14.0,9.0,0.0,0.0,1.0,4.0,42.0,24.0,18.0,8.0,8.0,3.0,6.0,21.0,1635.0,391.0,95.0
2010-891,Chennai,20100104,Hard,103188,104250,6-3 6-1,3,R32,67.0,3.0,1.0,47.0,30.0,26.0,10.0,8.0,3.0,3.0,6.0,2.0,51.0,35.0,25.0,2.0,8.0,1.0,5.0,83.0,579.0,212.0,222.0
2010-891,Chennai,20100104,Hard,103565,104476,6-2 6-1,3,R32,71.0,0.0,0.0,43.0,21.0,13.0,17.0,7.0,1.0,1.0,3.0,0.0,58.0,34.0,16.0,12.0,8.0,2.0,7.0,108.0,508.0,293.0,144.0
2010-891,Chennai,20100104,Hard,103582,103490,6-3 6-2,3,R32,71.0,4.0,4.0,51.0,27.0,25.0,13.0,9.0,2.0,2.0,2.0,2.0,56.0,29.0,17.0,13.0,8.0,2.0,5.0,74.0,608.0,109.0,506.0
2010-891,Chennai,20100104,Hard,105217,104330,6-1 6-1,3,R32,60.0,3.0,0.0,42.0,29.0,24.0,8.0,7.0,3.0,3.0,7.0,2.0,58.0,36.0,21.0,6.0,7.0,10.0,15.0,96.0,541.0,79.0,590.0
2010-891,Chennai,20100104,Hard,104898,105738,6-4 6-3,3,R32,61.0,10.0,2.0,45.0,30.0,26.0,11.0,9.0,0.0,0.0,1.0,2.0,65.0,44.0,25.0,12.0,10.0,8.0,11.0,447.0,75.0,341.0,119.0
2010-891,Chennai,20100104,Hard,104500,102783,7-5 6-2,3,R32,97.0,1.0,2.0,60.0,32.0,23.0,16.0,10.0,1.0,3.0,1.0,1.0,74.0,40.0,21.0,16.0,10.0,5.0,10.0,126.0,441.0,85.0,575.0
2010-891,Chennai,20100104,Hard,104386,102845,6-3 7-6(2),3,R32,92.0,3.0,1.0,61.0,35.0,29.0,17.0,11.0,0.0,1.0,3.0,3.0,61.0,38.0,27.0,10.0,10.0,2.0,4.0,38.0,1015.0,446.0,75.0
2010-891,Chennai,20100104,Hard,104225,103752,3-6 6-2 6-4,3,R32,107.0,2.0,0.0,77.0,50.0,37.0,14.0,13.0,1.0,3.0,7.0,2.0,91.0,55.0,40.0,13.0,14.0,6.0,10.0,103.0,526.0,59.0,739.0
2010-891,Chennai,20100104,Hard,105053,103451,6-4 6-7(6) 6-3,3,R32,123.0,6.0,2.0,98.0,52.0,42.0,25.0,16.0,2.0,4.0,4.0,3.0,88.0,45.0,32.0,24.0,15.0,1.0,5.0,107.0,516.0,111.0,496.0
2010-891,Chennai,20100104,Hard,104719,104868,5-7 6-2 6-2,3,R32,113.0,7.0,5.0,84.0,45.0,32.0,22.0,14.0,0.0,3.0,6.0,4.0,75.0,43.0,26.0,13.0,14.0,2.0,8.0,91.0,553.0,272.0,162.0
2010-891,Chennai,20100104,Hard,105227,103857,6-2 6-4,3,R32,73.0,8.0,1.0,48.0,33.0,28.0,9.0,9.0,0.0,0.0,1.0,2.0,65.0,33.0,27.0,8.0,9.0,5.0,8.0,14.0,2430.0,104.0,525.0
2010-891,Chennai,20100104,Hard,105041,104068,7-6(3) 6-4,3,R16,93.0,11.0,1.0,75.0,50.0,38.0,14.0,11.0,3.0,4.0,4.0,1.0,71.0,38.0,23.0,24.0,11.0,2.0,4.0,82.0,580.0,100.0,529.0
2010-891,Chennai,20100104,Hard,104534,103240,7-6(3) 6-2,3,R16,98.0,3.0,2.0,68.0,49.0,36.0,12.0,10.0,3.0,3.0,3.0,5.0,77.0,41.0,31.0,14.0,10.0,5.0,7.0,43.0,936.0,117.0,482.0
2010-891,Chennai,20100104,Hard,104527,103188,6-3 6-4,3,R16,91.0,5.0,4.0,63.0,33.0,24.0,17.0,10.0,2.0,3.0,0.0,3.0,55.0,29.0,16.0,16.0,9.0,3.0,6.0,21.0,1635.0,83.0,579.0
2010-891,Chennai,20100104,Hard,103582,103565,7-6(7) 6-3,3,R16,100.0,2.0,3.0,69.0,45.0,34.0,15.0,10.0,3.0,4.0,2.0,1.0,73.0,32.0,21.0,24.0,11.0,2.0,5.0,74.0,608.0,108.0,508.0
2010-891,Chennai,20100104,Hard,105217,104898,6-3 6-4,3,R16,79.0,6.0,1.0,54.0,35.0,26.0,10.0,10.0,0.0,2.0,2.0,3.0,58.0,36.0,23.0,9.0,9.0,4.0,8.0,96.0,541.0,447.0,75.0
2010-891,Chennai,20100104,Hard,104386,104500,6-2 6-1,3,R16,78.0,0.0,1.0,42.0,24.0,15.0,9.0,7.0,1.0,3.0,0.0,0.0,46.0,28.0,8.0,8.0,8.0,3.0,10.0,38.0,1015.0,126.0,441.0
2010-891,Chennai,20100104,Hard,105053,104225,6-4 6-2,3,R16,67.0,8.0,1.0,58.0,34.0,27.0,13.0,9.0,4.0,5.0,1.0,0.0,49.0,36.0,18.0,9.0,9.0,1.0,5.0,107.0,516.0,103.0,526.0
2010-891,Chennai,20100104,Hard,105227,104719,6-7(3) 6-3 6-4,3,R16,166.0,5.0,1.0,110.0,56.0,40.0,28.0,16.0,4.0,7.0,3.0,4.0,102.0,56.0,36.0,22.0,15.0,9.0,14.0,14.0,2430.0,91.0,553.0
2010-891,Chennai,20100104,Hard,104534,105041,7-6(3) 7-5,3,QF,115.0,1.0,4.0,80.0,44.0,33.0,17.0,12.0,3.0,6.0,1.0,2.0,81.0,44.0,30.0,15.0,12.0,6.0,10.0,43.0,936.0,82.0,580.0
2010-891,Chennai,20100104,Hard,104527,103582,7-6(5) 6-4,3,QF,110.0,6.0,2.0,69.0,41.0,33.0,15.0,11.0,4.0,5.0,2.0,2.0,70.0,47.0,34.0,9.0,11.0,2.0,4.0,21.0,1635.0,74.0,608.0
2010-891,Chennai,20100104,Hard,104386,105217,7-5 7-5,3,QF,126.0,3.0,3.0,71.0,43.0,28.0,16.0,12.0,4.0,7.0,7.0,1.0,80.0,51.0,31.0,12.0,12.0,9.0,14.0,38.0,1015.0,96.0,541.0
2010-891,Chennai,20100104,Hard,105227,105053,7-6(3) 6-1,3,QF,99.0,3.0,2.0,75.0,37.0,19.0,24.0,10.0,6.0,8.0,3.0,0.0,55.0,30.0,19.0,8.0,9.0,0.0,4.0,14.0,2430.0,107.0,516.0
2010-891,Chennai,20100104,Hard,104527,104534,6-4 2-6 7-5,3,SF,153.0,2.0,3.0,88.0,44.0,27.0,27.0,15.0,3.0,6.0,0.0,4.0,105.0,69.0,48.0,18.0,15.0,5.0,8.0,21.0,1635.0,43.0,936.0
2010-891,Chennai,20100104,Hard,105227,104386,6-1 6-3,3,SF,84.0,6.0,2.0,51.0,26.0,22.0,12.0,8.0,1.0,2.0,2.0,2.0,59.0,35.0,16.0,11.0,8.0,4.0,9.0,14.0,2430.0,38.0,1015.0
2010-891,Chennai,20100104,Hard,105227,104527,7-6(2) 7-6(3),3,F,161.0,2.0,1.0,83.0,47.0,34.0,22.0,12.0,3.0,5.0,5.0,0.0,88.0,52.0,32.0,22.0,12.0,6.0,8.0,14.0,2430.0,21.0,1635.0
2010-451,Doha,20100104,Hard,103819,103294,6-1 6-2,3,R32,57.0,12.0,1.0,53.0,36.0,28.0,9.0,8.0,3.0,3.0,0.0,1.0,54.0,37.0,20.0,6.0,7.0,9.0,13.0,1.0,10550.0,86.0,575.0
2010-451,Doha,20100104,Hard,105095,103506,6-2 6-3,3,R32,69.0,1.0,0.0,38.0,32.0,26.0,3.0,8.0,0.0,1.0,1.0,1.0,66.0,47.0,23.0,9.0,9.0,3.0,8.0,53.0,848.0,99.0,535.0
2010-451,Doha,20100104,Hard,104312,103169,6-4 7-5,3,R32,89.0,6.0,2.0,53.0,33.0,32.0,13.0,11.0,1.0,1.0,5.0,1.0,82.0,55.0,34.0,13.0,11.0,5.0,7.0,49.0,900.0,70.0,633.0
2010-451,Doha,20100104,Hard,105208,103656,6-2 7-5,3,R32,73.0,13.0,2.0,50.0,37.0,32.0,9.0,10.0,0.0,0.0,4.0,2.0,68.0,43.0,31.0,10.0,10.0,7.0,10.0,90.0,555.0,31.0,1140.0
2010-451,Doha,20100104,Hard,103786,105062,6-2 6-0,3,R32,74.0,4.0,4.0,47.0,26.0,21.0,10.0,7.0,2.0,3.0,0.0,1.0,47.0,22.0,10.0,8.0,7.0,1.0,7.0,6.0,4930.0,132.0,409.0
2010-451,Doha,20100104,Hard,103843,103893,7-5 6-3,3,R32,98.0,7.0,0.0,57.0,37.0,33.0,11.0,11.0,2.0,3.0,2.0,3.0,72.0,41.0,24.0,18.0,10.0,6.0,9.0,56.0,767.0,84.0,577.0
2010-451,Doha,20100104,Hard,103794,104230,5-1 RET,3,R32,30.0,2.0,0.0,14.0,6.0,5.0,7.0,3.0,0.0,0.0,4.0,3.0,29.0,14.0,10.0,3.0,3.0,1.0,3.0,40.0,986.0,71.0,617.0
2010-451,Doha,20100104,Hard,103333,104926,6-4 6-4,3,R32,94.0,7.0,0.0,69.0,43.0,32.0,14.0,10.0,2.0,2.0,3.0,1.0,55.0,37.0,25.0,11.0,10.0,4.0,6.0,37.0,1015.0,54.0,790.0
2010-451,Doha,20100104,Hard,104678,104593,6-1 7-5,3,R32,55.0,10.0,3.0,48.0,31.0,27.0,11.0,10.0,0.0,1.0,2.0,3.0,53.0,35.0,20.0,7.0,9.0,3.0,7.0,29.0,1175.0,72.0,613.0
2010-451,Doha,20100104,Hard,103694,108993,6-1 6-0,3,R32,38.0,3.0,2.0,31.0,16.0,14.0,11.0,6.0,0.0,0.0,0.0,2.0,35.0,22.0,7.0,2.0,7.0,1.0,7.0,57.0,757.0,,
2010-451,Doha,20100104,Hard,103997,103472,6-0 6-2,3,R32,48.0,2.0,3.0,36.0,19.0,15.0,11.0,7.0,2.0,3.0,0.0,2.0,43.0,29.0,9.0,6.0,7.0,7.0,13.0,101.0,528.0,291.0,145.0
2010-451,Doha,20100104,Hard,104660,104022,7-6(11) 6-2,3,R32,105.0,9.0,2.0,75.0,49.0,37.0,15.0,10.0,2.0,2.0,1.0,5.0,73.0,45.0,34.0,11.0,10.0,3.0,5.0,60.0,733.0,19.0,1690.0
2010-451,Doha,20100104,Hard,104327,104198,6-4 6-1,3,R32,70.0,1.0,1.0,53.0,37.0,27.0,7.0,8.0,3.0,4.0,5.0,5.0,52.0,32.0,20.0,5.0,9.0,0.0,5.0,122.0,451.0,41.0,954.0
2010-451,Doha,20100104,Hard,101962,104281,7-6(3) 7-6(4),3,R32,99.0,16.0,4.0,76.0,46.0,39.0,16.0,12.0,2.0,3.0,2.0,1.0,80.0,51.0,35.0,17.0,12.0,3.0,4.0,,,241.0,187.0
2010-451,Doha,20100104,Hard,103808,104523,6-2 6-0,3,R32,58.0,1.0,1.0,44.0,33.0,24.0,6.0,7.0,1.0,1.0,1.0,3.0,52.0,32.0,14.0,9.0,7.0,7.0,12.0,62.0,682.0,69.0,642.0
2010-451,Doha,20100104,Hard,104745,104620,6-3 6-3,3,R32,88.0,5.0,0.0,54.0,36.0,26.0,13.0,9.0,3.0,3.0,4.0,1.0,68.0,40.0,27.0,10.0,9.0,4.0,7.0,2.0,9205.0,93.0,549.0
2010-451,Doha,20100104,Hard,103819,105095,6-2 6-4,3,R16,64.0,3.0,1.0,43.0,25.0,21.0,12.0,9.0,1.0,2.0,0.0,3.0,64.0,40.0,26.0,9.0,9.0,5.0,9.0,1.0,10550.0,53.0,848.0
2010-451,Doha,20100104,Hard,105208,104312,6-4 7-5,3,R16,82.0,6.0,6.0,57.0,38.0,32.0,10.0,11.0,1.0,2.0,1.0,3.0,71.0,40.0,25.0,15.0,11.0,6.0,9.0,90.0,555.0,49.0,900.0
2010-451,Doha,20100104,Hard,103786,103843,6-3 6-4,3,R16,83.0,6.0,3.0,56.0,37.0,28.0,10.0,9.0,5.0,6.0,2.0,3.0,72.0,49.0,30.0,9.0,10.0,5.0,9.0,6.0,4930.0,56.0,767.0
2010-451,Doha,20100104,Hard,103333,103794,4-6 6-3 6-2,3,R16,101.0,20.0,2.0,78.0,49.0,38.0,16.0,14.0,1.0,3.0,6.0,2.0,67.0,34.0,25.0,16.0,13.0,1.0,5.0,37.0,1015.0,40.0,986.0
2010-451,Doha,20100104,Hard,104678,103694,6-2 6-2,3,R16,63.0,12.0,1.0,51.0,32.0,26.0,8.0,8.0,4.0,5.0,0.0,4.0,54.0,30.0,18.0,6.0,8.0,4.0,9.0,29.0,1175.0,57.0,757.0
2010-451,Doha,20100104,Hard,103997,104660,6-2 7-6(5),3,R16,110.0,4.0,4.0,77.0,48.0,36.0,16.0,10.0,4.0,4.0,7.0,2.0,91.0,60.0,40.0,12.0,10.0,7.0,9.0,101.0,528.0,60.0,733.0
2010-451,Doha,20100104,Hard,104327,101962,6-3 6-1,3,R16,53.0,4.0,0.0,49.0,36.0,27.0,9.0,8.0,2.0,2.0,0.0,2.0,43.0,25.0,18.0,5.0,8.0,4.0,8.0,122.0,451.0,,
2010-451,Doha,20100104,Hard,104745,103808,6-2 6-2,3,R16,72.0,3.0,1.0,50.0,32.0,26.0,9.0,8.0,0.0,0.0,1.0,0.0,43.0,30.0,14.0,7.0,8.0,1.0,5.0,2.0,9205.0,62.0,682.0
2010-451,Doha,20100104,Hard,103819,105208,6-2 4-6 6-4,3,QF,107.0,10.0,0.0,88.0,54.0,40.0,20.0,14.0,4.0,6.0,13.0,7.0,95.0,62.0,46.0,11.0,14.0,9.0,13.0,1.0,10550.0,90.0,555.0
2010-451,Doha,20100104,Hard,103786,103333,7-6(4) 7-6(7),3,QF,107.0,3.0,0.0,71.0,61.0,54.0,4.0,12.0,0.0,0.0,17.0,0.0,81.0,52.0,42.0,16.0,12.0,2.0,2.0,6.0,4930.0,37.0,1015.0
2010-451,Doha,20100104,Hard,104678,103997,4-6 6-4 7-6(1),3,QF,146.0,4.0,2.0,97.0,58.0,46.0,17.0,16.0,6.0,11.0,4.0,8.0,108.0,75.0,48.0,16.0,16.0,9.0,14.0,29.0,1175.0,101.0,528.0
2010-451,Doha,20100104,Hard,104745,104327,6-1 2-0 RET,3,QF,35.0,2.0,0.0,19.0,12.0,11.0,5.0,4.0,0.0,0.0,3.0,2.0,33.0,22.0,8.0,5.0,5.0,2.0,6.0,2.0,9205.0,122.0,451.0
2010-451,Doha,20100104,Hard,103786,103819,6-4 6-4,3,SF,81.0,2.0,2.0,61.0,48.0,35.0,7.0,10.0,2.0,3.0,2.0,3.0,62.0,34.0,23.0,14.0,10.0,7.0,10.0,6.0,4930.0,1.0,10550.0
2010-451,Doha,20100104,Hard,104745,104678,6-1 6-3,3,SF,68.0,1.0,0.0,45.0,28.0,23.0,9.0,8.0,0.0,1.0,2.0,0.0,46.0,33.0,13.0,7.0,8.0,3.0,8.0,2.0,9205.0,29.0,1175.0
2010-451,Doha,20100104,Hard,103786,104745,0-6 7-6(8) 6-4,3,F,163.0,2.0,4.0,99.0,73.0,45.0,12.0,14.0,3.0,8.0,1.0,2.0,91.0,57.0,38.0,18.0,14.0,5.0,8.0,6.0,4930.0,2.0,9205.0
2010-301,Auckland,20100111,Hard,103752,103893,6-3 6-3,3,R32,87.0,2.0,4.0,57.0,31.0,25.0,14.0,9.0,8.0,9.0,0.0,6.0,64.0,42.0,22.0,11.0,9.0,8.0,12.0,60.0,737.0,86.0,577.0
2010-301,Auckland,20100111,Hard,104545,104198,4-6 7-6(3) 6-2,3,R32,120.0,11.0,2.0,85.0,56.0,45.0,17.0,15.0,3.0,5.0,5.0,5.0,89.0,56.0,37.0,22.0,15.0,4.0,7.0,33.0,1067.0,43.0,954.0
2010-301,Auckland,20100111,Hard,104338,104547,6-3 6-0,3,R32,63.0,6.0,3.0,44.0,28.0,25.0,8.0,8.0,2.0,2.0,4.0,2.0,53.0,29.0,18.0,8.0,7.0,5.0,9.0,30.0,1170.0,48.0,904.0
2010-301,Auckland,20100111,Hard,103967,105554,1-6 6-2 6-4,3,R32,121.0,1.0,4.0,98.0,56.0,34.0,20.0,13.0,7.0,11.0,5.0,3.0,67.0,35.0,21.0,18.0,12.0,1.0,5.0,209.0,223.0,266.0,167.0
2010-301,Auckland,20100111,Hard,104907,104368,6-2 7-5,3,R32,96.0,1.0,4.0,73.0,48.0,33.0,10.0,10.0,7.0,9.0,10.0,3.0,75.0,47.0,29.0,10.0,10.0,12.0,17.0,332.0,126.0,263.0,170.0
2010-301,Auckland,20100111,Hard,103656,105084,6-1 7-5,3,R32,72.0,5.0,1.0,58.0,36.0,27.0,9.0,9.0,2.0,4.0,0.0,5.0,60.0,38.0,19.0,7.0,10.0,0.0,6.0,31.0,1140.0,456.0,73.0
2010-301,Auckland,20100111,Hard,104259,105438,6-2 6-3,3,R32,63.0,1.0,0.0,49.0,33.0,21.0,15.0,9.0,2.0,3.0,1.0,5.0,50.0,24.0,18.0,8.0,8.0,3.0,7.0,27.0,1260.0,235.0,189.0
2010-301,Auckland,20100111,Hard,105064,103843,6-3 6-3,3,R32,64.0,8.0,3.0,54.0,37.0,29.0,9.0,9.0,1.0,1.0,3.0,0.0,53.0,34.0,20.0,11.0,9.0,1.0,4.0,34.0,1066.0,56.0,775.0
2010-301,Auckland,20100111,Hard,102967,103694,6-3 6-2,3,R32,64.0,5.0,2.0,59.0,32.0,23.0,16.0,9.0,0.0,1.0,1.0,3.0,47.0,23.0,13.0,12.0,8.0,6.0,10.0,58.0,750.0,57.0,769.0
2010-301,Auckland,20100111,Hard,103781,104926,5-7 6-3 6-2,3,R32,105.0,8.0,6.0,82.0,50.0,38.0,21.0,15.0,0.0,1.0,3.0,7.0,93.0,45.0,34.0,23.0,14.0,6.0,9.0,28.0,1260.0,54.0,790.0
