tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2003-339,Adelaide,20021230,Hard,103786,103789,6-2 7-6(5),3,R32,68.0,2.0,3.0,63.0,36.0,29.0,16.0,10.0,3.0,4.0,2.0,5.0,78.0,47.0,34.0,10.0,10.0,7.0,10.0,81.0,487.0,93.0,427.0
2003-339,Adelaide,20021230,Hard,103344,103319,6-4 6-3,3,R32,75.0,3.0,2.0,56.0,25.0,21.0,20.0,10.0,0.0,0.0,4.0,6.0,55.0,26.0,19.0,16.0,9.0,3.0,5.0,49.0,735.0,97.0,406.0
2003-339,Adelaide,20021230,Hard,102437,103694,6-1 4-6 7-6(4),3,R32,124.0,7.0,5.0,96.0,48.0,32.0,23.0,15.0,7.0,12.0,5.0,6.0,95.0,52.0,30.0,18.0,14.0,3.0,9.0,68.0,579.0,64.0,624.0
2003-339,Adelaide,20021230,Hard,103297,102722,2-6 6-3 6-3,3,R32,65.0,7.0,2.0,85.0,52.0,35.0,13.0,13.0,5.0,9.0,5.0,3.0,71.0,48.0,28.0,11.0,13.0,1.0,6.0,118.0,338.0,95.0,414.0
2003-339,Adelaide,20021230,Hard,102179,103971,6-4 6-3,3,R32,70.0,9.0,5.0,58.0,33.0,29.0,11.0,9.0,2.0,2.0,5.0,4.0,52.0,33.0,23.0,9.0,10.0,1.0,4.0,70.0,566.0,117.0,341.0
2003-339,Adelaide,20021230,Hard,103018,102999,7-6(5) 6-2,3,R32,73.0,9.0,1.0,59.0,34.0,29.0,17.0,10.0,0.0,0.0,6.0,3.0,57.0,37.0,27.0,12.0,10.0,0.0,2.0,43.0,810.0,126.0,319.0
2003-339,Adelaide,20021230,Hard,101990,102644,6-4 6-3,3,R16,68.0,10.0,6.0,63.0,33.0,28.0,16.0,10.0,3.0,3.0,1.0,4.0,52.0,24.0,20.0,14.0,9.0,0.0,2.0,112.0,350.0,79.0,494.0
2003-339,Adelaide,20021230,Hard,103408,102434,7-6(1) 6-2,3,R16,85.0,0.0,3.0,64.0,46.0,33.0,8.0,10.0,1.0,3.0,2.0,5.0,68.0,41.0,25.0,10.0,10.0,2.0,6.0,102.0,386.0,67.0,586.0
2003-339,Adelaide,20021230,Hard,104019,103157,6-2 6-2,3,R16,51.0,3.0,0.0,43.0,29.0,21.0,12.0,8.0,0.0,0.0,0.0,3.0,47.0,26.0,16.0,9.0,8.0,2.0,6.0,164.0,222.0,170.0,214.0
2003-339,Adelaide,20021230,Hard,103252,104755,7-5 6-1,3,R16,68.0,3.0,5.0,52.0,31.0,25.0,11.0,9.0,3.0,4.0,4.0,5.0,63.0,34.0,19.0,14.0,10.0,5.0,10.0,61.0,640.0,161.0,225.0
2003-339,Adelaide,20021230,Hard,103151,103280,6-4 6-4,3,R16,67.0,3.0,1.0,46.0,29.0,27.0,10.0,10.0,0.0,1.0,4.0,3.0,61.0,38.0,25.0,10.0,10.0,1.0,4.0,53.0,711.0,86.0,468.0
2003-339,Adelaide,20021230,Hard,103786,103344,4-6 6-4 7-6(9),3,R16,158.0,6.0,5.0,102.0,55.0,42.0,21.0,16.0,6.0,11.0,10.0,8.0,103.0,53.0,40.0,20.0,16.0,5.0,10.0,81.0,487.0,49.0,735.0
2003-339,Adelaide,20021230,Hard,102437,103297,6-4 6-1,3,R16,73.0,12.0,3.0,60.0,36.0,30.0,9.0,9.0,2.0,3.0,1.0,0.0,44.0,32.0,15.0,9.0,8.0,2.0,6.0,68.0,579.0,118.0,338.0
2003-339,Adelaide,20021230,Hard,102179,103018,7-6(3) 6-3,3,R16,76.0,8.0,1.0,60.0,36.0,32.0,17.0,11.0,0.0,0.0,9.0,1.0,62.0,37.0,31.0,13.0,10.0,2.0,3.0,70.0,566.0,43.0,810.0
2003-339,Adelaide,20021230,Hard,101990,103408,6-1 6-3,3,QF,57.0,12.0,3.0,53.0,25.0,23.0,12.0,8.0,1.0,1.0,0.0,2.0,48.0,36.0,20.0,5.0,8.0,2.0,6.0,112.0,350.0,102.0,386.0
2003-339,Adelaide,20021230,Hard,104019,103252,6-3 6-4,3,QF,69.0,2.0,2.0,57.0,37.0,26.0,14.0,10.0,1.0,2.0,0.0,6.0,55.0,32.0,22.0,10.0,9.0,2.0,5.0,164.0,222.0,61.0,640.0
2003-339,Adelaide,20021230,Hard,103786,103151,7-6(3) 6-1,3,QF,91.0,2.0,4.0,62.0,36.0,25.0,17.0,9.0,2.0,2.0,0.0,5.0,72.0,39.0,23.0,15.0,10.0,5.0,8.0,81.0,487.0,53.0,711.0
2003-339,Adelaide,20021230,Hard,102437,102179,7-6(6) 6-4,3,QF,90.0,1.0,4.0,73.0,48.0,38.0,16.0,11.0,1.0,2.0,12.0,3.0,73.0,37.0,26.0,23.0,11.0,2.0,4.0,68.0,579.0,70.0,566.0
2003-339,Adelaide,20021230,Hard,104019,101990,7-6(1) 4-6 6-3,3,SF,111.0,6.0,3.0,109.0,62.0,47.0,26.0,16.0,5.0,6.0,24.0,7.0,94.0,44.0,38.0,27.0,15.0,2.0,3.0,164.0,222.0,112.0,350.0
2003-339,Adelaide,20021230,Hard,103786,102437,6-2 6-1,3,SF,57.0,6.0,0.0,46.0,32.0,20.0,9.0,7.0,1.0,2.0,1.0,3.0,54.0,27.0,11.0,9.0,8.0,3.0,9.0,81.0,487.0,68.0,579.0
2003-339,Adelaide,20021230,Hard,103786,104019,6-2 7-6(3),3,F,76.0,0.0,1.0,70.0,53.0,34.0,13.0,10.0,2.0,3.0,5.0,2.0,60.0,41.0,30.0,7.0,10.0,1.0,4.0,81.0,487.0,164.0,222.0
2003-891,Chennai,20021230,Hard,103084,101868,4-6 6-2 6-3,3,R32,113.0,5.0,3.0,78.0,47.0,35.0,20.0,14.0,2.0,4.0,7.0,7.0,95.0,51.0,33.0,22.0,13.0,5.0,9.0,15.0,1725.0,96.0,411.0
2003-891,Chennai,20021230,Hard,103181,104250,6-2 6-2,3,R32,62.0,7.0,1.0,52.0,31.0,25.0,11.0,8.0,2.0,2.0,2.0,4.0,47.0,28.0,18.0,7.0,8.0,2.0,6.0,199.0,167.0,714.0,16.0
2003-891,Chennai,20021230,Hard,102344,102925,3-6 7-6(3) 6-3,3,R32,126.0,3.0,7.0,95.0,47.0,34.0,29.0,14.0,3.0,4.0,11.0,5.0,103.0,63.0,47.0,18.0,16.0,2.0,4.0,83.0,483.0,106.0,380.0
2003-891,Chennai,20021230,Hard,102821,102694,6-0 6-3,3,R32,64.0,3.0,3.0,57.0,38.0,28.0,11.0,8.0,6.0,6.0,2.0,3.0,43.0,27.0,14.0,7.0,7.0,3.0,7.0,111.0,369.0,76.0,525.0
2003-891,Chennai,20021230,Hard,103428,102233,7-6(5) 7-5,3,R32,108.0,4.0,6.0,85.0,45.0,33.0,20.0,12.0,4.0,7.0,0.0,8.0,101.0,59.0,36.0,21.0,12.0,8.0,12.0,23.0,1240.0,998.0,5.0
2003-891,Chennai,20021230,Hard,103318,103523,6-4 7-6(3),3,R32,82.0,4.0,1.0,70.0,48.0,36.0,13.0,11.0,3.0,5.0,8.0,1.0,68.0,27.0,25.0,18.0,11.0,6.0,9.0,108.0,375.0,405.0,59.0
2003-891,Chennai,20021230,Hard,102287,102259,1-1 RET,3,R32,12.0,2.0,1.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,88.0,450.0,99.0,395.0
2003-891,Chennai,20021230,Hard,102494,102318,6-3 6-3,3,R32,70.0,4.0,3.0,63.0,35.0,25.0,16.0,9.0,3.0,4.0,2.0,0.0,56.0,35.0,21.0,8.0,9.0,2.0,6.0,155.0,239.0,26.0,1225.0
2003-891,Chennai,20021230,Hard,102783,102382,6-4 6-1,3,R32,82.0,4.0,1.0,48.0,28.0,26.0,12.0,9.0,1.0,1.0,4.0,8.0,63.0,29.0,22.0,13.0,8.0,9.0,12.0,33.0,980.0,121.0,329.0
2003-891,Chennai,20021230,Hard,102882,102306,7-6(3) 6-3,3,R32,79.0,8.0,9.0,68.0,38.0,30.0,16.0,11.0,1.0,3.0,10.0,2.0,65.0,38.0,28.0,10.0,10.0,1.0,4.0,80.0,490.0,165.0,221.0
2003-891,Chennai,20021230,Hard,103444,103709,6-2 7-5,3,R32,65.0,1.0,1.0,56.0,36.0,27.0,12.0,10.0,2.0,3.0,0.0,7.0,64.0,34.0,21.0,12.0,10.0,3.0,7.0,105.0,380.0,82.0,486.0
2003-891,Chennai,20021230,Hard,103174,102607,7-5 6-4,3,R32,90.0,1.0,4.0,73.0,46.0,30.0,20.0,11.0,3.0,3.0,2.0,3.0,58.0,42.0,32.0,9.0,11.0,2.0,4.0,128.0,308.0,109.0,374.0
2003-891,Chennai,20021230,Hard,103656,103566,7-6(5) 1-6 6-4,3,R32,106.0,0.0,4.0,93.0,56.0,41.0,18.0,15.0,3.0,7.0,4.0,3.0,84.0,53.0,42.0,16.0,14.0,3.0,5.0,78.0,501.0,104.0,380.0
2003-891,Chennai,20021230,Hard,102227,103047,6-1 7-5,3,R32,82.0,5.0,3.0,63.0,43.0,28.0,9.0,9.0,2.0,4.0,0.0,1.0,55.0,42.0,22.0,4.0,10.0,1.0,7.0,103.0,385.0,162.0,224.0
2003-891,Chennai,20021230,Hard,102770,103535,6-2 7-6(4),3,R32,71.0,6.0,0.0,60.0,39.0,33.0,13.0,10.0,1.0,1.0,0.0,2.0,55.0,30.0,23.0,15.0,10.0,2.0,4.0,115.0,343.0,222.0,136.0
2003-891,Chennai,20021230,Hard,103387,102788,7-5 6-2,3,R32,76.0,2.0,1.0,64.0,34.0,25.0,17.0,10.0,5.0,6.0,2.0,2.0,57.0,31.0,21.0,9.0,10.0,2.0,6.0,16.0,1646.0,110.0,369.0
2003-891,Chennai,20021230,Hard,103084,103181,6-4 6-2,3,R16,70.0,1.0,3.0,56.0,36.0,28.0,7.0,9.0,3.0,5.0,5.0,4.0,58.0,35.0,21.0,7.0,9.0,3.0,8.0,15.0,1725.0,199.0,167.0
2003-891,Chennai,20021230,Hard,102344,102821,7-6(6) 3-6 6-3,3,R16,150.0,1.0,3.0,95.0,56.0,39.0,16.0,15.0,4.0,10.0,3.0,2.0,102.0,55.0,32.0,25.0,15.0,3.0,9.0,83.0,483.0,111.0,369.0
2003-891,Chennai,20021230,Hard,103428,103318,3-6 6-3 2-0 RET,3,R16,96.0,10.0,4.0,59.0,37.0,28.0,10.0,10.0,2.0,4.0,0.0,1.0,69.0,37.0,24.0,16.0,10.0,5.0,8.0,23.0,1240.0,108.0,375.0
2003-891,Chennai,20021230,Hard,102494,102287,7-6(4) 6-1,3,R16,68.0,5.0,4.0,57.0,35.0,24.0,13.0,10.0,1.0,3.0,0.0,2.0,54.0,28.0,16.0,11.0,9.0,3.0,7.0,155.0,239.0,88.0,450.0
2003-891,Chennai,20021230,Hard,102783,102882,6-2 6-1,3,R16,51.0,2.0,2.0,34.0,19.0,17.0,11.0,7.0,0.0,0.0,1.0,6.0,46.0,20.0,12.0,7.0,8.0,2.0,7.0,33.0,980.0,80.0,490.0
2003-891,Chennai,20021230,Hard,103444,103174,6-0 2-6 6-2,3,R16,112.0,1.0,2.0,79.0,49.0,37.0,13.0,11.0,4.0,6.0,0.0,2.0,72.0,43.0,21.0,15.0,11.0,6.0,11.0,105.0,380.0,128.0,308.0
2003-891,Chennai,20021230,Hard,102227,103656,6-4 6-3,3,R16,72.0,5.0,3.0,58.0,35.0,30.0,13.0,10.0,0.0,0.0,4.0,1.0,53.0,29.0,23.0,11.0,9.0,3.0,5.0,103.0,385.0,78.0,501.0
2003-891,Chennai,20021230,Hard,103387,102770,6-2 6-4,3,R16,63.0,4.0,1.0,46.0,29.0,23.0,10.0,9.0,0.0,1.0,0.0,2.0,52.0,34.0,21.0,7.0,9.0,4.0,8.0,16.0,1646.0,115.0,343.0
2003-891,Chennai,20021230,Hard,102344,103084,6-1 7-5,3,QF,99.0,1.0,4.0,67.0,42.0,25.0,18.0,9.0,7.0,8.0,0.0,2.0,68.0,40.0,23.0,12.0,10.0,4.0,9.0,83.0,483.0,15.0,1725.0
2003-891,Chennai,20021230,Hard,103428,102494,6-4 6-3,3,QF,80.0,3.0,0.0,66.0,33.0,24.0,22.0,10.0,8.0,9.0,3.0,3.0,51.0,30.0,20.0,10.0,9.0,4.0,7.0,23.0,1240.0,155.0,239.0
2003-891,Chennai,20021230,Hard,103444,102783,6-2 7-5,3,QF,90.0,2.0,1.0,75.0,50.0,25.0,17.0,10.0,8.0,11.0,0.0,2.0,70.0,51.0,25.0,8.0,10.0,7.0,13.0,105.0,380.0,33.0,980.0
2003-891,Chennai,20021230,Hard,103387,102227,6-4 6-4,3,QF,83.0,7.0,2.0,52.0,30.0,24.0,10.0,10.0,1.0,3.0,3.0,7.0,80.0,48.0,32.0,9.0,10.0,4.0,8.0,16.0,1646.0,103.0,385.0
2003-891,Chennai,20021230,Hard,102344,103428,6-3 7-5,3,SF,90.0,2.0,0.0,66.0,39.0,24.0,17.0,11.0,2.0,5.0,2.0,2.0,61.0,35.0,19.0,11.0,10.0,3.0,8.0,83.0,483.0,23.0,1240.0
2003-891,Chennai,20021230,Hard,103387,103444,6-2 6-1,3,SF,50.0,2.0,3.0,42.0,22.0,19.0,12.0,7.0,0.0,0.0,0.0,0.0,47.0,20.0,7.0,14.0,8.0,3.0,8.0,16.0,1646.0,105.0,380.0
2003-891,Chennai,20021230,Hard,103387,102344,6-3 6-1,3,F,68.0,5.0,6.0,53.0,22.0,19.0,17.0,8.0,2.0,2.0,2.0,1.0,51.0,33.0,17.0,8.0,8.0,3.0,7.0,16.0,1646.0,83.0,483.0
2003-451,Doha,20021230,Hard,103819,102911,6-2 6-7(4) 6-4,3,R32,116.0,16.0,5.0,107.0,65.0,52.0,21.0,15.0,4.0,4.0,1.0,2.0,100.0,58.0,39.0,26.0,15.0,5.0,8.0,6.0,2590.0,139.0,274.0
2003-451,Doha,20021230,Hard,103356,102956,6-0 6-4,3,R32,63.0,0.0,3.0,53.0,36.0,25.0,11.0,8.0,3.0,4.0,0.0,3.0,53.0,33.0,19.0,4.0,8.0,1.0,6.0,69.0,570.0,,
2003-451,Doha,20021230,Hard,103970,103171,6-3 6-7(2) 6-4,3,R32,127.0,11.0,4.0,105.0,60.0,44.0,19.0,15.0,3.0,6.0,5.0,6.0,107.0,57.0,32.0,29.0,16.0,4.0,10.0,59.0,643.0,71.0,558.0
2003-451,Doha,20021230,Hard,102998,102730,6-1 7-5,3,R32,79.0,4.0,2.0,51.0,29.0,20.0,10.0,10.0,0.0,3.0,4.0,8.0,57.0,28.0,14.0,11.0,9.0,3.0,9.0,42.0,825.0,127.0,311.0
2003-451,Doha,20021230,Hard,102950,102338,6-2 7-5,3,R32,98.0,2.0,6.0,79.0,48.0,36.0,12.0,10.0,6.0,7.0,1.0,4.0,64.0,23.0,17.0,19.0,10.0,4.0,8.0,58.0,671.0,27.0,1190.0
2003-451,Doha,20021230,Hard,103082,102202,7-6(3) 6-1,3,R32,93.0,1.0,0.0,62.0,40.0,32.0,14.0,10.0,1.0,1.0,4.0,0.0,50.0,27.0,21.0,11.0,9.0,2.0,4.0,304.0,92.0,65.0,621.0
2003-451,Doha,20021230,Hard,103285,103852,6-7(4) 6-3 6-2,3,R32,112.0,7.0,2.0,91.0,60.0,42.0,23.0,15.0,1.0,1.0,8.0,4.0,92.0,50.0,39.0,17.0,14.0,2.0,5.0,63.0,633.0,62.0,633.0
2003-451,Doha,20021230,Hard,104022,103176,4-6 6-4 6-4,3,R32,166.0,0.0,2.0,130.0,72.0,46.0,27.0,15.0,12.0,16.0,1.0,0.0,89.0,46.0,29.0,22.0,15.0,6.0,11.0,32.0,995.0,60.0,642.0
2003-451,Doha,20021230,Hard,102148,102456,6-3 6-3,3,R32,78.0,0.0,3.0,62.0,36.0,25.0,14.0,9.0,6.0,7.0,0.0,7.0,63.0,44.0,24.0,7.0,9.0,3.0,7.0,35.0,955.0,55.0,680.0
2003-451,Doha,20021230,Hard,103294,103254,6-3 6-2,3,R32,60.0,0.0,3.0,52.0,39.0,27.0,8.0,9.0,1.0,3.0,6.0,6.0,49.0,26.0,14.0,7.0,8.0,3.0,8.0,143.0,258.0,232.0,130.0
2003-451,Doha,20021230,Hard,102271,102184,6-2 6-3,3,R32,68.0,3.0,1.0,52.0,35.0,27.0,10.0,9.0,4.0,5.0,5.0,2.0,58.0,37.0,19.0,10.0,8.0,5.0,9.0,90.0,443.0,229.0,131.0
2003-451,Doha,20021230,Hard,101962,102369,6-4 6-4,3,R32,79.0,6.0,3.0,56.0,39.0,33.0,9.0,10.0,2.0,2.0,12.0,3.0,71.0,42.0,31.0,13.0,10.0,8.0,10.0,22.0,1435.0,77.0,513.0
2003-451,Doha,20021230,Hard,102905,102765,7-6(5) 6-2,3,R32,92.0,6.0,2.0,62.0,36.0,29.0,15.0,10.0,1.0,2.0,7.0,1.0,84.0,59.0,34.0,11.0,10.0,5.0,8.0,54.0,685.0,34.0,960.0
2003-451,Doha,20021230,Hard,103166,102703,6-4 3-6 7-5,3,R32,132.0,6.0,3.0,103.0,70.0,49.0,18.0,15.0,10.0,11.0,8.0,1.0,87.0,59.0,45.0,19.0,16.0,2.0,4.0,73.0,550.0,87.0,463.0
2003-451,Doha,20021230,Hard,103714,102223,2-6 6-4 6-1,3,R32,92.0,2.0,1.0,78.0,58.0,38.0,13.0,13.0,1.0,4.0,5.0,0.0,74.0,45.0,31.0,11.0,12.0,3.0,7.0,180.0,199.0,479.0,42.0
2003-451,Doha,20021230,Hard,102610,102247,6-3 6-4,3,R32,90.0,11.0,2.0,68.0,38.0,30.0,18.0,10.0,7.0,7.0,2.0,6.0,57.0,27.0,19.0,16.0,9.0,2.0,4.0,9.0,2070.0,120.0,329.0
2003-451,Doha,20021230,Hard,103819,103356,6-4 6-4,3,R16,68.0,9.0,2.0,60.0,36.0,29.0,12.0,10.0,3.0,4.0,0.0,6.0,58.0,34.0,26.0,10.0,10.0,5.0,8.0,6.0,2590.0,69.0,570.0
2003-451,Doha,20021230,Hard,102998,103970,7-6(5) 6-4,3,R16,129.0,14.0,3.0,70.0,50.0,40.0,9.0,11.0,5.0,7.0,0.0,1.0,69.0,36.0,26.0,19.0,11.0,7.0,10.0,42.0,825.0,59.0,643.0
2003-451,Doha,20021230,Hard,102950,103082,7-5 7-6(3),3,R16,124.0,3.0,3.0,78.0,44.0,31.0,22.0,12.0,5.0,7.0,4.0,1.0,89.0,63.0,36.0,17.0,12.0,4.0,7.0,58.0,671.0,304.0,92.0
2003-451,Doha,20021230,Hard,104022,103285,6-3 6-1,3,R16,61.0,0.0,3.0,40.0,27.0,24.0,9.0,8.0,0.0,0.0,4.0,0.0,57.0,29.0,18.0,13.0,8.0,3.0,7.0,32.0,995.0,63.0,633.0
2003-451,Doha,20021230,Hard,102148,103294,7-5 6-7(8) 7-5,3,R16,184.0,8.0,4.0,142.0,84.0,49.0,25.0,18.0,14.0,22.0,0.0,2.0,143.0,111.0,50.0,17.0,18.0,10.0,20.0,35.0,955.0,143.0,258.0
2003-451,Doha,20021230,Hard,101962,102271,6-4 7-6(1),3,R16,67.0,8.0,1.0,70.0,49.0,38.0,9.0,11.0,4.0,6.0,6.0,2.0,70.0,43.0,28.0,11.0,11.0,3.0,6.0,22.0,1435.0,90.0,443.0
2003-451,Doha,20021230,Hard,102905,103166,6-1 6-1,3,R16,66.0,0.0,1.0,42.0,27.0,21.0,9.0,7.0,1.0,1.0,1.0,2.0,36.0,26.0,12.0,2.0,7.0,3.0,8.0,54.0,685.0,73.0,550.0
2003-451,Doha,20021230,Hard,103714,102610,3-6 7-6(5) 7-5,3,R16,131.0,10.0,2.0,93.0,57.0,48.0,22.0,16.0,5.0,6.0,7.0,2.0,95.0,68.0,54.0,17.0,17.0,3.0,4.0,180.0,199.0,9.0,2070.0
2003-451,Doha,20021230,Hard,102998,103819,6-4 7-5,3,QF,94.0,4.0,3.0,69.0,43.0,33.0,14.0,11.0,5.0,6.0,2.0,4.0,78.0,44.0,29.0,16.0,11.0,6.0,9.0,42.0,825.0,6.0,2590.0
2003-451,Doha,20021230,Hard,104022,102950,7-6(7) 6-3,3,QF,109.0,2.0,1.0,77.0,47.0,35.0,18.0,11.0,2.0,2.0,5.0,1.0,68.0,40.0,28.0,17.0,10.0,4.0,5.0,32.0,995.0,58.0,671.0
2003-451,Doha,20021230,Hard,101962,102148,3-6 6-3 6-3,3,QF,123.0,7.0,1.0,82.0,54.0,37.0,10.0,13.0,7.0,11.0,0.0,3.0,96.0,58.0,32.0,19.0,14.0,9.0,15.0,22.0,1435.0,35.0,955.0
2003-451,Doha,20021230,Hard,102905,103714,6-3 6-4,3,QF,66.0,6.0,0.0,56.0,26.0,21.0,23.0,10.0,2.0,2.0,3.0,1.0,59.0,40.0,26.0,8.0,9.0,1.0,3.0,54.0,685.0,180.0,199.0
2003-451,Doha,20021230,Hard,102998,104022,6-4 6-2,3,SF,82.0,7.0,5.0,62.0,29.0,25.0,14.0,9.0,5.0,6.0,1.0,4.0,57.0,40.0,26.0,5.0,9.0,5.0,9.0,42.0,825.0,32.0,995.0
2003-451,Doha,20021230,Hard,102905,101962,7-6(1) 7-6(5),3,SF,102.0,7.0,0.0,77.0,51.0,38.0,18.0,12.0,2.0,2.0,5.0,1.0,81.0,55.0,40.0,16.0,12.0,2.0,2.0,54.0,685.0,22.0,1435.0
2003-451,Doha,20021230,Hard,102905,102998,6-4 6-4,3,F,83.0,5.0,2.0,52.0,31.0,24.0,16.0,10.0,0.0,0.0,10.0,2.0,55.0,38.0,29.0,8.0,10.0,0.0,2.0,54.0,685.0,42.0,825.0
2003-301,Auckland,20030106,Hard,102562,103470,6-2 6-3,3,R32,55.0,0.0,3.0,45.0,31.0,28.0,7.0,8.0,0.0,0.0,10.0,4.0,64.0,35.0,27.0,7.0,9.0,10.0,14.0,7.0,2331.0,176.0,208.0
2003-301,Auckland,20030106,Hard,104068,102860,7-6(5) 7-5,3,R32,89.0,6.0,6.0,80.0,45.0,35.0,18.0,12.0,2.0,4.0,8.0,7.0,75.0,38.0,32.0,16.0,12.0,3.0,6.0,102.0,392.0,50.0,730.0
2003-301,Auckland,20030106,Hard,102202,102987,6-7(7) 7-5 6-4,3,R32,157.0,9.0,1.0,108.0,70.0,49.0,26.0,17.0,4.0,6.0,7.0,0.0,107.0,64.0,42.0,28.0,17.0,4.0,8.0,64.0,611.0,65.0,607.0
2003-301,Auckland,20030106,Hard,102456,104076,6-3 7-5,3,R32,68.0,5.0,3.0,55.0,32.0,27.0,13.0,11.0,0.0,1.0,6.0,3.0,54.0,30.0,20.0,11.0,10.0,1.0,4.0,77.0,520.0,43.0,868.0
2003-301,Auckland,20030106,Hard,103602,103852,3-6 7-6(5) 6-2,3,R32,99.0,10.0,3.0,78.0,59.0,44.0,14.0,14.0,2.0,3.0,13.0,6.0,107.0,61.0,43.0,26.0,15.0,7.0,9.0,17.0,1636.0,62.0,633.0
2003-301,Auckland,20030106,Hard,103970,103252,6-3 6-2,3,R32,72.0,4.0,3.0,71.0,37.0,29.0,17.0,9.0,6.0,6.0,0.0,1.0,50.0,31.0,18.0,10.0,8.0,3.0,6.0,58.0,663.0,66.0,605.0
2003-301,Auckland,20030106,Hard,103103,104036,6-4 6-2,3,R32,70.0,7.0,2.0,47.0,28.0,23.0,13.0,9.0,0.0,1.0,1.0,7.0,81.0,48.0,28.0,13.0,9.0,7.0,11.0,51.0,726.0,983.0,6.0
2003-301,Auckland,20030106,Hard,102998,103356,6-1 6-3,3,R32,63.0,12.0,0.0,48.0,30.0,23.0,12.0,8.0,4.0,4.0,0.0,2.0,50.0,20.0,11.0,15.0,8.0,1.0,5.0,33.0,980.0,70.0,580.0
2003-301,Auckland,20030106,Hard,103909,103176,2-6 6-2 6-4,3,R32,117.0,1.0,3.0,91.0,52.0,36.0,14.0,13.0,13.0,17.0,2.0,0.0,82.0,51.0,29.0,17.0,13.0,7.0,12.0,45.0,778.0,60.0,642.0
2003-301,Auckland,20030106,Hard,102950,103632,3-6 7-6(5) 6-2,3,R32,133.0,13.0,1.0,89.0,50.0,39.0,25.0,14.0,4.0,5.0,3.0,4.0,120.0,89.0,57.0,15.0,15.0,8.0,10.0,57.0,671.0,87.0,455.0
