tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2014-339,Brisbane,20131229,Hard,105227,104797,6-7(3) 7-6(5) 6-4,3,R32,142.0,14.0,7.0,111.0,59.0,51.0,27.0,17.0,2.0,2.0,8.0,2.0,100.0,56.0,45.0,29.0,17.0,2.0,3.0,37.0,1130.0,45.0,965.0
2014-339,Brisbane,20131229,Hard,105051,104864,6-3 6-4,3,R32,73.0,5.0,7.0,61.0,40.0,32.0,6.0,10.0,1.0,3.0,4.0,1.0,56.0,43.0,24.0,7.0,9.0,6.0,10.0,68.0,706.0,142.0,397.0
2014-339,Brisbane,20131229,Hard,103819,103813,6-4 6-2,3,R16,68.0,9.0,0.0,56.0,34.0,27.0,14.0,9.0,4.0,4.0,1.0,4.0,63.0,35.0,21.0,14.0,9.0,1.0,4.0,6.0,4205.0,39.0,1090.0
2014-339,Brisbane,20131229,Hard,104594,105023,5-7 7-6(3) 6-4,3,R16,139.0,4.0,3.0,112.0,64.0,46.0,26.0,17.0,9.0,12.0,19.0,2.0,101.0,59.0,45.0,23.0,17.0,3.0,6.0,61.0,774.0,46.0,960.0
2014-339,Brisbane,20131229,Hard,105032,105732,4-6 7-6(3) 7-6(5),3,R16,146.0,18.0,7.0,113.0,62.0,49.0,27.0,17.0,5.0,8.0,8.0,6.0,110.0,68.0,51.0,22.0,17.0,3.0,5.0,172.0,307.0,151.0,344.0
2014-339,Brisbane,20131229,Hard,104871,103917,7-5 6-7(4) 6-3,3,R16,122.0,10.0,3.0,85.0,45.0,39.0,26.0,17.0,1.0,3.0,12.0,6.0,102.0,53.0,39.0,23.0,16.0,4.0,8.0,34.0,1175.0,50.0,918.0
2014-339,Brisbane,20131229,Hard,103720,103852,7-5 6-3,3,R16,99.0,11.0,2.0,80.0,43.0,33.0,20.0,11.0,9.0,10.0,8.0,8.0,62.0,36.0,29.0,9.0,10.0,3.0,6.0,60.0,780.0,28.0,1310.0
2014-339,Brisbane,20131229,Hard,105657,104468,7-5 6-3,3,R16,88.0,10.0,0.0,66.0,38.0,33.0,16.0,11.0,4.0,4.0,2.0,2.0,74.0,32.0,23.0,22.0,10.0,4.0,6.0,147.0,369.0,19.0,1790.0
2014-339,Brisbane,20131229,Hard,105227,105777,7-5 7-5,3,R16,96.0,16.0,4.0,77.0,47.0,40.0,16.0,12.0,5.0,5.0,8.0,1.0,72.0,42.0,32.0,16.0,12.0,4.0,6.0,37.0,1130.0,23.0,1520.0
2014-339,Brisbane,20131229,Hard,105453,105051,6-2 6-4,3,R16,62.0,1.0,1.0,48.0,27.0,22.0,15.0,9.0,0.0,0.0,3.0,2.0,47.0,26.0,19.0,10.0,9.0,3.0,6.0,17.0,1915.0,68.0,706.0
2014-339,Brisbane,20131229,Hard,103819,104594,6-1 6-1,3,QF,58.0,9.0,1.0,41.0,25.0,21.0,9.0,7.0,3.0,3.0,3.0,5.0,54.0,30.0,16.0,7.0,7.0,4.0,9.0,6.0,4205.0,61.0,774.0
2014-339,Brisbane,20131229,Hard,104871,105032,7-5 6-4,3,QF,69.0,7.0,0.0,52.0,40.0,34.0,11.0,11.0,2.0,2.0,12.0,1.0,60.0,41.0,32.0,11.0,11.0,3.0,5.0,34.0,1175.0,172.0,307.0
2014-339,Brisbane,20131229,Hard,103720,105657,6-4 6-2,3,QF,72.0,5.0,1.0,48.0,25.0,21.0,15.0,9.0,2.0,3.0,7.0,3.0,59.0,30.0,22.0,9.0,9.0,1.0,5.0,60.0,780.0,147.0,369.0
2014-339,Brisbane,20131229,Hard,105453,105227,6-4 5-7 6-2,3,QF,157.0,6.0,2.0,105.0,58.0,45.0,26.0,15.0,14.0,15.0,14.0,11.0,119.0,52.0,38.0,33.0,15.0,12.0,15.0,17.0,1915.0,37.0,1130.0
2014-339,Brisbane,20131229,Hard,103819,104871,6-3 6-7(3) 6-3,3,SF,116.0,20.0,3.0,95.0,56.0,46.0,23.0,16.0,1.0,1.0,4.0,7.0,86.0,43.0,36.0,21.0,14.0,1.0,3.0,6.0,4205.0,34.0,1175.0
2014-339,Brisbane,20131229,Hard,103720,105453,5-7 6-4 6-3,3,SF,150.0,7.0,3.0,102.0,45.0,40.0,30.0,16.0,6.0,7.0,12.0,6.0,101.0,61.0,44.0,20.0,15.0,10.0,12.0,60.0,780.0,17.0,1915.0
2014-339,Brisbane,20131229,Hard,103720,103819,6-1 4-6 6-3,3,F,127.0,4.0,4.0,101.0,50.0,40.0,26.0,13.0,9.0,10.0,13.0,0.0,86.0,55.0,38.0,14.0,13.0,7.0,11.0,60.0,780.0,6.0,4205.0
2014-891,Chennai,20131230,Hard,103794,104714,6-4 2-1 RET,3,R32,50.0,4.0,2.0,29.0,17.0,13.0,8.0,6.0,0.0,1.0,1.0,2.0,46.0,28.0,15.0,9.0,7.0,2.0,5.0,79.0,637.0,86.0,612.0
2014-891,Chennai,20131230,Hard,105379,105967,6-3 5-7 7-6(0),3,R32,149.0,8.0,3.0,111.0,66.0,50.0,27.0,17.0,6.0,7.0,4.0,8.0,107.0,60.0,48.0,20.0,16.0,5.0,6.0,95.0,573.0,244.0,191.0
2014-891,Chennai,20131230,Hard,104628,105138,6-4 3-6 6-3,3,R32,107.0,0.0,1.0,84.0,49.0,35.0,21.0,14.0,2.0,4.0,1.0,1.0,86.0,53.0,41.0,13.0,14.0,4.0,7.0,270.0,170.0,58.0,810.0
2014-891,Chennai,20131230,Hard,106026,105807,6-4 6-3,3,R32,76.0,2.0,2.0,46.0,23.0,18.0,15.0,9.0,0.0,1.0,3.0,3.0,61.0,35.0,25.0,10.0,10.0,0.0,4.0,195.0,258.0,64.0,739.0
2014-891,Chennai,20131230,Hard,104229,105065,6-4 6-2,3,R32,73.0,0.0,3.0,51.0,31.0,22.0,8.0,9.0,2.0,5.0,0.0,1.0,61.0,44.0,23.0,4.0,9.0,4.0,10.0,65.0,730.0,89.0,600.0
2014-891,Chennai,20131230,Hard,105577,106378,6-3 7-5,3,R32,81.0,4.0,3.0,63.0,40.0,32.0,15.0,11.0,4.0,4.0,3.0,2.0,61.0,47.0,34.0,4.0,10.0,4.0,6.0,32.0,1219.0,376.0,110.0
2014-891,Chennai,20131230,Hard,104719,105430,6-4 3-6 6-0,3,R32,140.0,1.0,2.0,69.0,36.0,28.0,17.0,12.0,0.0,2.0,2.0,4.0,105.0,56.0,30.0,26.0,13.0,14.0,19.0,38.0,1110.0,169.0,311.0
2014-891,Chennai,20131230,Hard,106368,104500,4-6 6-3 6-4,3,R32,142.0,6.0,8.0,114.0,59.0,41.0,26.0,15.0,5.0,8.0,2.0,1.0,88.0,57.0,37.0,15.0,14.0,5.0,9.0,526.0,65.0,90.0,599.0
2014-891,Chennai,20131230,Hard,104198,104873,7-5 6-0,3,R32,71.0,3.0,2.0,47.0,26.0,20.0,16.0,9.0,0.0,0.0,1.0,5.0,59.0,32.0,19.0,12.0,9.0,5.0,9.0,62.0,768.0,93.0,586.0
2014-891,Chennai,20131230,Hard,104273,105077,6-1 6-3,3,R32,71.0,2.0,2.0,53.0,37.0,23.0,11.0,8.0,2.0,3.0,1.0,5.0,55.0,30.0,18.0,6.0,8.0,5.0,10.0,52.0,908.0,83.0,617.0
2014-891,Chennai,20131230,Hard,106210,105233,7-5 6-2,3,R32,83.0,5.0,6.0,57.0,32.0,24.0,14.0,10.0,2.0,4.0,0.0,3.0,58.0,35.0,16.0,13.0,10.0,1.0,6.0,85.0,616.0,314.0,141.0
2014-891,Chennai,20131230,Hard,104534,105041,6-4 6-2,3,R32,87.0,2.0,1.0,67.0,42.0,29.0,14.0,9.0,5.0,6.0,4.0,6.0,77.0,46.0,26.0,15.0,9.0,6.0,10.0,73.0,681.0,81.0,625.0
2014-891,Chennai,20131230,Hard,104527,103794,6-3 6-1,3,R16,55.0,4.0,3.0,46.0,29.0,25.0,10.0,8.0,4.0,4.0,2.0,3.0,51.0,26.0,14.0,11.0,8.0,4.0,8.0,8.0,3730.0,79.0,637.0
2014-891,Chennai,20131230,Hard,105379,104628,1-6 3-0 RET,3,R16,43.0,4.0,1.0,25.0,16.0,11.0,5.0,5.0,0.0,2.0,1.0,0.0,32.0,20.0,14.0,7.0,5.0,0.0,1.0,95.0,573.0,270.0,170.0
2014-891,Chennai,20131230,Hard,106026,104926,6-1 5-5 RET,3,R16,66.0,2.0,2.0,57.0,35.0,25.0,12.0,9.0,2.0,3.0,1.0,3.0,45.0,30.0,19.0,7.0,8.0,3.0,6.0,195.0,258.0,16.0,1930.0
2014-891,Chennai,20131230,Hard,105577,104229, W/O,3,R16,,,,,,,,,,,,,,,,,,,,32.0,1219.0,65.0,730.0
2014-891,Chennai,20131230,Hard,104719,106368,6-2 6-4,3,R16,71.0,1.0,1.0,45.0,29.0,20.0,10.0,9.0,1.0,3.0,3.0,6.0,57.0,28.0,18.0,8.0,9.0,4.0,9.0,38.0,1110.0,526.0,65.0
2014-891,Chennai,20131230,Hard,105332,104198,6-1 6-4,3,R16,78.0,5.0,8.0,75.0,31.0,23.0,22.0,9.0,11.0,12.0,1.0,3.0,50.0,29.0,18.0,8.0,8.0,2.0,6.0,26.0,1345.0,62.0,768.0
2014-891,Chennai,20131230,Hard,104273,106210,6-4 6-4,3,R16,82.0,2.0,2.0,65.0,42.0,29.0,17.0,10.0,8.0,8.0,6.0,3.0,57.0,30.0,23.0,15.0,10.0,1.0,3.0,52.0,908.0,85.0,616.0
2014-891,Chennai,20131230,Hard,104534,104022,3-1 RET,3,R16,24.0,0.0,1.0,14.0,8.0,6.0,2.0,2.0,2.0,3.0,1.0,1.0,22.0,14.0,6.0,3.0,2.0,4.0,6.0,73.0,681.0,15.0,2145.0
2014-891,Chennai,20131230,Hard,104527,105379,6-2 6-1,3,QF,66.0,4.0,4.0,54.0,32.0,20.0,10.0,7.0,5.0,7.0,3.0,4.0,52.0,23.0,9.0,11.0,8.0,4.0,11.0,8.0,3730.0,95.0,573.0
2014-891,Chennai,20131230,Hard,105577,106026,6-3 6-3,3,QF,71.0,5.0,1.0,48.0,33.0,27.0,10.0,9.0,0.0,0.0,1.0,3.0,55.0,32.0,20.0,12.0,9.0,4.0,7.0,32.0,1219.0,195.0,258.0
2014-891,Chennai,20131230,Hard,104719,105332,6-2 3-6 7-6(5),3,QF,133.0,0.0,3.0,97.0,75.0,49.0,8.0,14.0,6.0,11.0,4.0,3.0,91.0,39.0,30.0,21.0,15.0,4.0,10.0,38.0,1110.0,26.0,1345.0
2014-891,Chennai,20131230,Hard,104273,104534,7-5 6-7(6) 6-0,3,QF,126.0,3.0,4.0,114.0,71.0,50.0,20.0,15.0,8.0,10.0,1.0,3.0,83.0,51.0,32.0,16.0,15.0,2.0,8.0,52.0,908.0,73.0,681.0
2014-891,Chennai,20131230,Hard,104527,105577,6-4 5-5 RET,3,SF,111.0,4.0,3.0,90.0,51.0,38.0,17.0,10.0,9.0,10.0,3.0,5.0,61.0,35.0,25.0,13.0,10.0,2.0,4.0,8.0,3730.0,32.0,1219.0
2014-891,Chennai,20131230,Hard,104273,104719,6-2 4-6 6-3,3,SF,122.0,3.0,0.0,78.0,55.0,38.0,13.0,14.0,3.0,6.0,4.0,3.0,85.0,40.0,26.0,21.0,13.0,11.0,16.0,52.0,908.0,38.0,1110.0
2014-891,Chennai,20131230,Hard,104527,104273,7-5 6-2,3,F,96.0,5.0,2.0,63.0,35.0,25.0,20.0,10.0,1.0,1.0,1.0,1.0,79.0,54.0,36.0,9.0,10.0,5.0,8.0,8.0,3730.0,52.0,908.0
2014-451,Doha,20131230,Hard,104745,104586,6-2 7-6(7),3,R32,104.0,3.0,3.0,76.0,52.0,35.0,14.0,10.0,4.0,5.0,3.0,2.0,84.0,48.0,27.0,19.0,10.0,3.0,6.0,1.0,13030.0,47.0,956.0
2014-451,Doha,20131230,Hard,104735,104291,6-3 6-4,3,R32,71.0,2.0,2.0,60.0,40.0,28.0,13.0,10.0,5.0,6.0,0.0,5.0,46.0,25.0,22.0,6.0,9.0,0.0,3.0,74.0,663.0,168.0,312.0
2014-451,Doha,20131230,Hard,103997,104593,6-4 6-3,3,R32,79.0,0.0,2.0,62.0,39.0,27.0,11.0,10.0,0.0,2.0,2.0,0.0,59.0,39.0,24.0,9.0,9.0,7.0,11.0,72.0,686.0,77.0,650.0
2014-451,Doha,20131230,Hard,105208,105554,6-2 4-6 6-0,3,R32,90.0,9.0,3.0,66.0,39.0,30.0,12.0,12.0,2.0,5.0,3.0,5.0,79.0,46.0,18.0,19.0,12.0,6.0,13.0,24.0,1393.0,150.0,346.0
2014-451,Doha,20131230,Hard,103333,104607,7-6(7) 7-6(4),3,R32,107.0,24.0,2.0,83.0,54.0,45.0,17.0,12.0,2.0,2.0,8.0,2.0,74.0,43.0,37.0,20.0,12.0,1.0,1.0,78.0,647.0,7.0,4180.0
2014-451,Doha,20131230,Hard,104460,104471,6-4 6-2,3,R32,56.0,5.0,3.0,47.0,30.0,25.0,10.0,9.0,1.0,2.0,6.0,3.0,58.0,32.0,19.0,10.0,9.0,3.0,7.0,111.0,506.0,33.0,1190.0
2014-451,Doha,20131230,Hard,105376,106233,7-5 6-0,3,R32,65.0,3.0,0.0,53.0,31.0,22.0,17.0,9.0,1.0,1.0,2.0,6.0,55.0,30.0,18.0,9.0,9.0,4.0,8.0,162.0,321.0,139.0,410.0
2014-451,Doha,20131230,Hard,104259,104665,7-6(7) 6-2,3,R32,96.0,2.0,4.0,71.0,37.0,25.0,16.0,10.0,4.0,8.0,0.0,5.0,67.0,35.0,19.0,12.0,10.0,3.0,9.0,22.0,1525.0,48.0,946.0
2014-451,Doha,20131230,Hard,104269,103835,6-3 6-3,3,R32,67.0,3.0,3.0,57.0,42.0,33.0,6.0,9.0,5.0,6.0,0.0,1.0,55.0,38.0,20.0,8.0,9.0,3.0,7.0,30.0,1235.0,71.0,694.0
2014-451,Doha,20131230,Hard,103812,105311,6-3 6-2,3,R32,67.0,11.0,1.0,50.0,35.0,27.0,10.0,9.0,1.0,1.0,1.0,2.0,48.0,31.0,19.0,6.0,8.0,3.0,6.0,80.0,636.0,49.0,934.0
2014-451,Doha,20131230,Hard,104252,104308,6-2 3-6 7-6(5),3,R32,125.0,6.0,0.0,99.0,64.0,42.0,17.0,14.0,6.0,10.0,8.0,5.0,101.0,57.0,41.0,19.0,15.0,7.0,12.0,40.0,1065.0,66.0,730.0
2014-451,Doha,20131230,Hard,104918,110476,6-0 6-0,3,R32,37.0,3.0,3.0,32.0,20.0,20.0,4.0,6.0,0.0,0.0,0.0,2.0,34.0,16.0,4.0,5.0,6.0,3.0,9.0,4.0,5790.0,2129.0,1.0
2014-451,Doha,20131230,Hard,104755,111444,7-5 6-1,3,R32,68.0,0.0,0.0,51.0,36.0,28.0,7.0,10.0,2.0,5.0,3.0,0.0,49.0,27.0,14.0,9.0,9.0,1.0,7.0,9.0,3300.0,338.0,127.0
2014-451,Doha,20131230,Hard,104792,105053,7-6(1) 6-2,3,R32,78.0,9.0,3.0,55.0,37.0,32.0,12.0,10.0,0.0,0.0,2.0,0.0,68.0,42.0,27.0,13.0,10.0,7.0,9.0,31.0,1230.0,69.0,703.0
2014-451,Doha,20131230,Hard,104978,103786,6-4 6-4,3,R32,80.0,8.0,1.0,74.0,54.0,37.0,14.0,10.0,5.0,5.0,0.0,5.0,66.0,51.0,34.0,5.0,10.0,5.0,7.0,54.0,836.0,53.0,890.0
2014-451,Doha,20131230,Hard,103970,105238,6-3 5-7 6-3,3,R32,124.0,2.0,1.0,92.0,66.0,42.0,13.0,15.0,5.0,9.0,2.0,1.0,98.0,63.0,37.0,15.0,15.0,5.0,11.0,3.0,5800.0,57.0,825.0
2014-451,Doha,20131230,Hard,104745,104735,6-3 6-7(3) 6-3,3,R16,146.0,5.0,0.0,92.0,68.0,50.0,15.0,16.0,1.0,2.0,3.0,6.0,100.0,54.0,39.0,23.0,14.0,9.0,12.0,1.0,13030.0,74.0,663.0
2014-451,Doha,20131230,Hard,105208,103997,6-2 4-6 6-3,3,R16,129.0,12.0,3.0,87.0,64.0,44.0,14.0,14.0,3.0,5.0,1.0,3.0,105.0,65.0,38.0,21.0,13.0,12.0,16.0,24.0,1393.0,72.0,686.0
2014-451,Doha,20131230,Hard,104460,103333,3-6 7-6(13) 6-4,3,R16,109.0,4.0,4.0,91.0,61.0,47.0,18.0,15.0,0.0,2.0,21.0,3.0,110.0,80.0,61.0,13.0,16.0,4.0,6.0,111.0,506.0,78.0,647.0
2014-451,Doha,20131230,Hard,105376,104259,7-6(4) 7-6(7),3,R16,101.0,7.0,0.0,80.0,47.0,36.0,20.0,12.0,1.0,3.0,4.0,0.0,81.0,47.0,32.0,21.0,12.0,0.0,2.0,162.0,321.0,22.0,1525.0
2014-451,Doha,20131230,Hard,103812,104269,4-6 7-6(0) 6-2,3,R16,117.0,3.0,0.0,96.0,76.0,57.0,11.0,15.0,3.0,4.0,4.0,4.0,85.0,60.0,42.0,16.0,15.0,1.0,3.0,80.0,636.0,30.0,1235.0
2014-451,Doha,20131230,Hard,104252,104918,3-6 6-4 6-2,3,R16,112.0,4.0,1.0,87.0,57.0,38.0,19.0,14.0,7.0,10.0,5.0,3.0,83.0,45.0,28.0,21.0,13.0,5.0,9.0,40.0,1065.0,4.0,5790.0
2014-451,Doha,20131230,Hard,104792,104755,6-2 7-5,3,R16,63.0,9.0,2.0,53.0,37.0,32.0,8.0,10.0,0.0,1.0,0.0,1.0,59.0,51.0,28.0,6.0,10.0,3.0,7.0,31.0,1230.0,9.0,3300.0
2014-451,Doha,20131230,Hard,104978,103970,6-4 7-5,3,R16,75.0,5.0,0.0,57.0,42.0,33.0,10.0,11.0,2.0,3.0,2.0,1.0,66.0,48.0,31.0,9.0,11.0,4.0,7.0,54.0,836.0,3.0,5800.0
2014-451,Doha,20131230,Hard,104745,105208,7-5 6-4,3,QF,115.0,3.0,0.0,72.0,58.0,37.0,9.0,11.0,3.0,5.0,9.0,3.0,72.0,45.0,33.0,10.0,11.0,4.0,8.0,1.0,13030.0,24.0,1393.0
2014-451,Doha,20131230,Hard,105376,104460,6-3 3-6 7-6(5),3,QF,117.0,4.0,2.0,110.0,60.0,41.0,24.0,15.0,11.0,15.0,9.0,4.0,110.0,70.0,43.0,19.0,15.0,4.0,8.0,162.0,321.0,111.0,506.0
2014-451,Doha,20131230,Hard,104252,103812,6-4 6-7(8) 6-4,3,QF,135.0,4.0,3.0,99.0,58.0,40.0,25.0,16.0,4.0,6.0,6.0,2.0,111.0,84.0,55.0,12.0,16.0,7.0,11.0,40.0,1065.0,80.0,636.0
2014-451,Doha,20131230,Hard,104792,104978,6-2 6-1,3,QF,49.0,6.0,2.0,42.0,32.0,27.0,5.0,8.0,0.0,0.0,2.0,0.0,42.0,29.0,15.0,4.0,7.0,3.0,7.0,31.0,1230.0,54.0,836.0
2014-451,Doha,20131230,Hard,104745,105376,4-6 6-2 6-3,3,SF,120.0,5.0,2.0,72.0,46.0,35.0,11.0,13.0,1.0,4.0,1.0,4.0,84.0,46.0,29.0,17.0,14.0,10.0,16.0,1.0,13030.0,162.0,321.0
2014-451,Doha,20131230,Hard,104792,104252,6-3 6-2,3,SF,55.0,9.0,4.0,50.0,38.0,29.0,5.0,9.0,1.0,2.0,1.0,1.0,52.0,35.0,19.0,7.0,8.0,6.0,10.0,31.0,1230.0,40.0,1065.0
2014-451,Doha,20131230,Hard,104745,104792,6-1 6-7(5) 6-2,3,F,120.0,2.0,0.0,82.0,63.0,46.0,16.0,14.0,4.0,5.0,13.0,4.0,87.0,63.0,42.0,11.0,13.0,6.0,11.0,1.0,13030.0,31.0,1230.0
2014-301,Auckland,20140106,Hard,105385,105643,7-5 6-2,3,R32,86.0,2.0,4.0,59.0,41.0,33.0,9.0,10.0,2.0,3.0,2.0,2.0,82.0,59.0,33.0,12.0,10.0,9.0,13.0,96.0,563.0,54.0,826.0
2014-301,Auckland,20140106,Hard,105053,103656,6-1 7-6(3),3,R32,75.0,10.0,2.0,63.0,38.0,30.0,11.0,9.0,2.0,3.0,1.0,4.0,68.0,38.0,27.0,10.0,10.0,6.0,10.0,68.0,703.0,59.0,766.0
2014-301,Auckland,20140106,Hard,104198,104898,4-6 7-5 7-6(4),3,R32,131.0,4.0,6.0,107.0,55.0,41.0,27.0,17.0,4.0,7.0,7.0,4.0,100.0,72.0,54.0,10.0,17.0,0.0,3.0,58.0,776.0,44.0,977.0
2014-301,Auckland,20140106,Hard,105449,104571,7-5 6-7(3) 6-4,3,R32,122.0,13.0,2.0,103.0,59.0,44.0,28.0,17.0,1.0,2.0,8.0,7.0,105.0,63.0,47.0,22.0,17.0,4.0,7.0,160.0,327.0,109.0,515.0
2014-301,Auckland,20140106,Hard,104229,104997,7-5 7-6(7),3,R32,85.0,3.0,2.0,76.0,49.0,34.0,16.0,12.0,1.0,3.0,11.0,2.0,76.0,36.0,30.0,18.0,12.0,4.0,7.0,62.0,730.0,69.0,697.0
2014-301,Auckland,20140106,Hard,105614,104978,7-5 4-6 6-3,3,R32,112.0,12.0,2.0,103.0,76.0,56.0,13.0,16.0,6.0,7.0,8.0,4.0,110.0,83.0,56.0,12.0,15.0,13.0,15.0,95.0,568.0,57.0,779.0
2014-301,Auckland,20140106,Hard,104259,105807,6-2 3-6 7-5,3,R32,99.0,9.0,0.0,74.0,46.0,34.0,16.0,14.0,0.0,2.0,4.0,5.0,88.0,56.0,40.0,14.0,15.0,3.0,7.0,22.0,1525.0,61.0,739.0
2014-301,Auckland,20140106,Hard,104547,103835,6-0 7-6(1),3,R32,81.0,5.0,6.0,71.0,41.0,30.0,12.0,9.0,3.0,5.0,2.0,2.0,64.0,41.0,23.0,7.0,9.0,4.0,9.0,66.0,710.0,70.0,694.0
2014-301,Auckland,20140106,Hard,105041,104907,6-3 6-1,3,R32,70.0,7.0,2.0,53.0,32.0,24.0,11.0,8.0,4.0,4.0,3.0,3.0,66.0,44.0,25.0,7.0,8.0,7.0,11.0,90.0,595.0,288.0,155.0
2014-301,Auckland,20140106,Hard,105332,104308,6-4 6-2,3,R32,49.0,12.0,2.0,42.0,23.0,21.0,15.0,9.0,0.0,0.0,2.0,2.0,57.0,33.0,24.0,11.0,9.0,3.0,6.0,28.0,1300.0,63.0,730.0
2014-301,Auckland,20140106,Hard,105138,104593,6-1 3-6 6-4,3,R32,96.0,1.0,1.0,76.0,54.0,41.0,12.0,13.0,2.0,4.0,1.0,2.0,87.0,46.0,30.0,20.0,13.0,4.0,8.0,73.0,680.0,80.0,650.0
2014-301,Auckland,20140106,Hard,106058,105173,6-3 6-4,3,R32,62.0,11.0,3.0,58.0,35.0,27.0,16.0,10.0,2.0,2.0,0.0,1.0,51.0,34.0,24.0,9.0,9.0,1.0,3.0,100.0,545.0,71.0,692.0
2014-301,Auckland,20140106,Hard,103970,105385,6-7(5) 6-3 6-1,3,R16,115.0,3.0,4.0,103.0,65.0,45.0,18.0,14.0,10.0,13.0,1.0,2.0,89.0,60.0,35.0,12.0,14.0,6.0,13.0,3.0,5800.0,96.0,563.0
2014-301,Auckland,20140106,Hard,104198,105053,6-7(7) 6-2 6-3,3,R16,143.0,8.0,4.0,118.0,76.0,50.0,19.0,15.0,15.0,19.0,5.0,2.0,94.0,50.0,29.0,20.0,14.0,5.0,12.0,58.0,776.0,68.0,703.0
2014-301,Auckland,20140106,Hard,105449,104731,7-5 6-4,3,R16,77.0,6.0,3.0,68.0,43.0,34.0,14.0,11.0,1.0,1.0,11.0,2.0,57.0,34.0,23.0,17.0,11.0,4.0,6.0,160.0,327.0,20.0,1685.0
2014-301,Auckland,20140106,Hard,104229,105614,6-7(3) 6-2 6-3,3,R16,110.0,1.0,2.0,98.0,69.0,51.0,15.0,15.0,6.0,7.0,8.0,1.0,80.0,51.0,38.0,15.0,14.0,2.0,6.0,62.0,730.0,95.0,568.0
2014-301,Auckland,20140106,Hard,104259,104547,6-4 6-2,3,R16,62.0,13.0,1.0,41.0,26.0,24.0,12.0,9.0,0.0,0.0,3.0,2.0,62.0,37.0,27.0,7.0,9.0,7.0,10.0,22.0,1525.0,66.0,710.0
2014-301,Auckland,20140106,Hard,104545,105041,7-6(1) 3-6 6-2,3,R16,111.0,21.0,2.0,85.0,63.0,49.0,11.0,14.0,2.0,3.0,5.0,3.0,102.0,53.0,36.0,28.0,15.0,6.0,8.0,14.0,2150.0,90.0,595.0
