tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2012-891,Chennai,20120102,Hard,104424,104471,7-6(6) 6-3,3,R16,108.0,4.0,3.0,73.0,43.0,32.0,18.0,11.0,3.0,4.0,12.0,2.0,69.0,41.0,31.0,11.0,10.0,5.0,7.0,120.0,481.0,36.0,1065.0
2012-891,Chennai,20120102,Hard,104534,105332,4-6 6-2 6-4,3,R16,121.0,3.0,2.0,87.0,60.0,44.0,17.0,14.0,6.0,7.0,10.0,5.0,104.0,58.0,40.0,21.0,14.0,4.0,7.0,83.0,640.0,95.0,586.0
2012-891,Chennai,20120102,Hard,105683,103812,6-1 6-4,3,R16,74.0,9.0,1.0,56.0,35.0,27.0,14.0,9.0,4.0,4.0,4.0,1.0,52.0,38.0,25.0,5.0,8.0,3.0,6.0,31.0,1255.0,90.0,600.0
2012-891,Chennai,20120102,Hard,105216,104229,7-6(5) 6-4,3,R16,141.0,3.0,4.0,93.0,51.0,36.0,19.0,11.0,7.0,9.0,3.0,4.0,79.0,45.0,34.0,12.0,11.0,7.0,10.0,235.0,207.0,82.0,651.0
2012-891,Chennai,20120102,Hard,104597,104327,W/O,3,R16,,,,,,,,,,,,,,,,,,,,10.0,2380.0,88.0,622.0
2012-891,Chennai,20120102,Hard,104386,105676,6-2 3-6 6-2,3,QF,123.0,7.0,0.0,67.0,44.0,36.0,13.0,12.0,1.0,2.0,10.0,5.0,91.0,51.0,34.0,19.0,13.0,9.0,13.0,9.0,2595.0,174.0,287.0
2012-891,Chennai,20120102,Hard,104424,104527,6-4 6-4,3,QF,103.0,1.0,4.0,74.0,39.0,25.0,18.0,10.0,4.0,7.0,4.0,4.0,65.0,34.0,18.0,13.0,10.0,3.0,8.0,120.0,481.0,17.0,1820.0
2012-891,Chennai,20120102,Hard,105683,104534,7-6(4) 6-3,3,QF,90.0,15.0,1.0,69.0,41.0,34.0,19.0,11.0,3.0,3.0,2.0,2.0,59.0,31.0,23.0,19.0,10.0,0.0,1.0,31.0,1255.0,83.0,640.0
2012-891,Chennai,20120102,Hard,104597,105216,4-6 7-6(8) 6-4,3,QF,164.0,6.0,0.0,123.0,65.0,43.0,35.0,16.0,9.0,12.0,3.0,1.0,105.0,65.0,36.0,30.0,16.0,3.0,6.0,10.0,2380.0,235.0,207.0
2012-891,Chennai,20120102,Hard,104386,104424,6-1 6-4,3,SF,79.0,4.0,0.0,44.0,31.0,25.0,9.0,9.0,0.0,1.0,1.0,1.0,61.0,33.0,21.0,10.0,8.0,2.0,6.0,9.0,2595.0,120.0,481.0
2012-891,Chennai,20120102,Hard,105683,104597,6-4 6-4,3,SF,72.0,17.0,1.0,54.0,42.0,38.0,4.0,10.0,3.0,3.0,4.0,0.0,60.0,45.0,31.0,8.0,10.0,4.0,6.0,31.0,1255.0,10.0,2380.0
2012-891,Chennai,20120102,Hard,105683,104386,6-7(4) 7-6(4) 7-6(4),3,F,194.0,35.0,1.0,113.0,83.0,73.0,15.0,18.0,4.0,4.0,8.0,2.0,138.0,83.0,59.0,34.0,18.0,9.0,9.0,31.0,1255.0,9.0,2595.0
2012-451,Doha,20120102,Hard,104745,104259,6-3 6-7(2) 6-3,3,R32,153.0,7.0,0.0,90.0,67.0,47.0,15.0,16.0,2.0,4.0,6.0,1.0,100.0,64.0,41.0,18.0,14.0,8.0,12.0,2.0,9595.0,43.0,960.0
2012-451,Doha,20120102,Hard,103823,103808,6-3 6-2,3,R32,73.0,3.0,1.0,68.0,42.0,32.0,11.0,9.0,4.0,5.0,1.0,2.0,53.0,36.0,23.0,4.0,8.0,4.0,8.0,189.0,262.0,58.0,825.0
2012-451,Doha,20120102,Hard,103333,104660,6-7(1) 6-2 7-6(3),3,R32,130.0,8.0,1.0,101.0,66.0,52.0,21.0,16.0,4.0,4.0,6.0,3.0,98.0,63.0,50.0,20.0,16.0,3.0,5.0,56.0,867.0,62.0,780.0
2012-451,Doha,20120102,Hard,104022,105208,6-4 6-7(4) 6-2,3,R32,135.0,4.0,2.0,98.0,75.0,51.0,15.0,15.0,6.0,8.0,11.0,8.0,96.0,61.0,38.0,17.0,15.0,4.0,9.0,35.0,1105.0,61.0,785.0
2012-451,Doha,20120102,Hard,104792,104349,7-5 6-3,3,R32,81.0,1.0,0.0,56.0,47.0,31.0,6.0,10.0,0.0,2.0,1.0,2.0,72.0,54.0,29.0,9.0,11.0,6.0,11.0,16.0,1910.0,68.0,698.0
2012-451,Doha,20120102,Hard,103794,103857,6-4 7-5,3,R32,95.0,3.0,0.0,61.0,41.0,28.0,11.0,11.0,0.0,2.0,8.0,1.0,75.0,47.0,30.0,10.0,11.0,3.0,7.0,304.0,148.0,71.0,692.0
2012-451,Doha,20120102,Hard,104897,105138,6-3 6-4,3,R32,93.0,4.0,1.0,79.0,48.0,30.0,19.0,10.0,5.0,6.0,4.0,0.0,64.0,39.0,24.0,12.0,9.0,8.0,11.0,94.0,587.0,178.0,275.0
2012-451,Doha,20120102,Hard,104678,104586,6-4 7-6(4),3,R32,79.0,16.0,1.0,63.0,42.0,38.0,10.0,11.0,2.0,3.0,6.0,4.0,69.0,46.0,33.0,11.0,11.0,2.0,4.0,22.0,1655.0,70.0,693.0
2012-451,Doha,20120102,Hard,104166,103835,5-7 6-4 6-2,3,R32,122.0,6.0,0.0,79.0,52.0,34.0,15.0,15.0,2.0,7.0,0.0,2.0,105.0,64.0,35.0,19.0,15.0,6.0,13.0,34.0,1135.0,69.0,696.0
2012-451,Doha,20120102,Hard,105077,104098,7-5 6-2,3,R32,92.0,3.0,4.0,59.0,34.0,28.0,13.0,10.0,5.0,6.0,5.0,0.0,65.0,47.0,27.0,7.0,10.0,8.0,12.0,66.0,709.0,40.0,988.0
2012-451,Doha,20120102,Hard,104262,106325,6-0 6-0,3,R32,37.0,0.0,1.0,29.0,19.0,18.0,6.0,6.0,0.0,0.0,0.0,7.0,37.0,17.0,7.0,3.0,6.0,4.0,10.0,75.0,669.0,,
2012-451,Doha,20120102,Hard,104542,104291,7-6(5) 6-7(5) 6-1,3,R32,140.0,12.0,1.0,121.0,77.0,62.0,23.0,16.0,5.0,5.0,8.0,4.0,99.0,64.0,51.0,16.0,15.0,2.0,4.0,6.0,4335.0,118.0,485.0
2012-451,Doha,20120102,Hard,104312,103997,6-2 6-3,3,R32,70.0,5.0,0.0,46.0,29.0,23.0,10.0,8.0,5.0,6.0,4.0,6.0,57.0,32.0,21.0,7.0,9.0,7.0,12.0,38.0,1015.0,57.0,828.0
2012-451,Doha,20120102,Hard,104198,104665,6-2 2-6 6-3,3,R32,116.0,2.0,4.0,85.0,60.0,42.0,11.0,13.0,8.0,11.0,1.0,1.0,66.0,43.0,29.0,12.0,12.0,1.0,5.0,65.0,755.0,46.0,920.0
2012-451,Doha,20120102,Hard,104813,104869,4-6 6-1 6-1,3,R32,92.0,3.0,2.0,73.0,42.0,32.0,16.0,12.0,6.0,8.0,5.0,4.0,72.0,46.0,26.0,11.0,12.0,2.0,8.0,116.0,491.0,148.0,356.0
2012-451,Doha,20120102,Hard,103819,103786,6-2 6-2,3,R32,54.0,4.0,0.0,41.0,35.0,27.0,5.0,8.0,0.0,0.0,2.0,3.0,45.0,33.0,19.0,3.0,8.0,3.0,7.0,3.0,8170.0,41.0,980.0
2012-451,Doha,20120102,Hard,104745,103823,6-2 6-2,3,R16,90.0,1.0,0.0,40.0,28.0,24.0,9.0,8.0,1.0,1.0,2.0,2.0,79.0,50.0,29.0,12.0,8.0,11.0,15.0,2.0,9595.0,189.0,262.0
2012-451,Doha,20120102,Hard,104022,103333,6-2 6-7(3) 6-3,3,R16,128.0,5.0,0.0,100.0,77.0,59.0,8.0,15.0,8.0,9.0,20.0,2.0,91.0,63.0,41.0,14.0,14.0,4.0,8.0,35.0,1105.0,56.0,867.0
2012-451,Doha,20120102,Hard,104792,103794,7-5 4-6 7-5,3,R16,148.0,6.0,5.0,118.0,77.0,52.0,20.0,17.0,8.0,12.0,3.0,4.0,132.0,84.0,55.0,21.0,17.0,17.0,22.0,16.0,1910.0,304.0,148.0
2012-451,Doha,20120102,Hard,104678,104897,7-6(6) 6-1,3,R16,88.0,7.0,0.0,57.0,37.0,30.0,12.0,10.0,1.0,2.0,3.0,0.0,73.0,46.0,28.0,14.0,9.0,4.0,7.0,22.0,1655.0,94.0,587.0
2012-451,Doha,20120102,Hard,105077,104166,W/O,3,R16,,,,,,,,,,,,,,,,,,,,66.0,709.0,34.0,1135.0
2012-451,Doha,20120102,Hard,104542,104262,7-6(8) 6-3,3,R16,107.0,6.0,2.0,67.0,40.0,29.0,13.0,10.0,1.0,3.0,0.0,1.0,81.0,65.0,38.0,7.0,11.0,6.0,10.0,6.0,4335.0,75.0,669.0
2012-451,Doha,20120102,Hard,104312,104198,7-5 6-3,3,R16,86.0,4.0,1.0,60.0,43.0,28.0,9.0,10.0,1.0,3.0,0.0,3.0,60.0,34.0,23.0,11.0,11.0,3.0,8.0,38.0,1015.0,65.0,755.0
2012-451,Doha,20120102,Hard,103819,104813,6-2 6-3,3,R16,61.0,2.0,0.0,49.0,32.0,24.0,14.0,9.0,2.0,2.0,5.0,0.0,50.0,26.0,19.0,9.0,8.0,3.0,6.0,3.0,8170.0,116.0,491.0
2012-451,Doha,20120102,Hard,104745,104022,6-4 6-4,3,QF,109.0,1.0,1.0,67.0,44.0,33.0,10.0,10.0,5.0,6.0,2.0,0.0,58.0,42.0,25.0,7.0,10.0,3.0,6.0,2.0,9595.0,35.0,1105.0
2012-451,Doha,20120102,Hard,104792,104678,6-2 6-3,3,QF,72.0,4.0,3.0,49.0,34.0,26.0,7.0,8.0,3.0,4.0,0.0,0.0,62.0,38.0,20.0,10.0,9.0,6.0,11.0,16.0,1910.0,22.0,1655.0
2012-451,Doha,20120102,Hard,104542,105077,6-2 6-1,3,QF,68.0,5.0,2.0,44.0,31.0,26.0,6.0,7.0,3.0,3.0,0.0,3.0,56.0,32.0,15.0,12.0,8.0,3.0,8.0,6.0,4335.0,66.0,709.0
2012-451,Doha,20120102,Hard,103819,104312,6-3 5-7 6-4,3,QF,98.0,12.0,2.0,95.0,66.0,47.0,14.0,16.0,5.0,9.0,6.0,0.0,78.0,47.0,31.0,16.0,15.0,4.0,9.0,3.0,8170.0,38.0,1015.0
2012-451,Doha,20120102,Hard,104792,104745,6-3 6-4,3,SF,96.0,4.0,1.0,68.0,52.0,36.0,8.0,10.0,2.0,3.0,1.0,1.0,50.0,36.0,23.0,6.0,9.0,0.0,3.0,16.0,1910.0,2.0,9595.0
2012-451,Doha,20120102,Hard,104542,103819,W/O,3,SF,,,,,,,,,,,,,,,,,,,,6.0,4335.0,3.0,8170.0
2012-451,Doha,20120102,Hard,104542,104792,7-5 6-3,3,F,117.0,2.0,0.0,60.0,32.0,24.0,20.0,11.0,1.0,2.0,0.0,1.0,53.0,37.0,24.0,7.0,10.0,0.0,3.0,6.0,4335.0,16.0,1910.0
2012-301,Auckland,20120109,Hard,104586,105077,6-2 6-4,3,R32,74.0,5.0,1.0,64.0,37.0,28.0,11.0,9.0,6.0,8.0,2.0,0.0,54.0,36.0,18.0,9.0,9.0,1.0,6.0,74.0,681.0,65.0,734.0
2012-301,Auckland,20120109,Hard,103808,103656,6-3 6-2,3,R32,65.0,4.0,0.0,46.0,36.0,29.0,8.0,9.0,0.0,0.0,1.0,2.0,67.0,32.0,19.0,18.0,8.0,3.0,6.0,56.0,825.0,50.0,895.0
2012-301,Auckland,20120109,Hard,104268,105385,4-6 6-3 6-3,3,R32,119.0,5.0,5.0,91.0,57.0,34.0,21.0,14.0,6.0,9.0,4.0,4.0,85.0,53.0,37.0,11.0,14.0,6.0,11.0,80.0,657.0,40.0,1004.0
2012-301,Auckland,20120109,Hard,104122,103835,6-5 RET,3,R32,67.0,2.0,2.0,46.0,33.0,18.0,6.0,5.0,6.0,9.0,0.0,2.0,45.0,24.0,12.0,8.0,6.0,4.0,8.0,59.0,801.0,70.0,696.0
2012-301,Auckland,20120109,Hard,104198,103857,2-6 6-4 6-2,3,R32,124.0,3.0,3.0,87.0,56.0,36.0,14.0,13.0,9.0,14.0,7.0,2.0,87.0,49.0,32.0,15.0,13.0,4.0,10.0,66.0,730.0,71.0,692.0
2012-301,Auckland,20120109,Hard,105173,104731,6-3 6-3,3,R32,64.0,3.0,0.0,43.0,31.0,28.0,8.0,9.0,0.0,0.0,6.0,2.0,46.0,26.0,20.0,9.0,9.0,2.0,5.0,87.0,623.0,32.0,1190.0
2012-301,Auckland,20120109,Hard,105064,104349,6-3 7-6(3),3,R32,103.0,7.0,2.0,69.0,37.0,30.0,22.0,11.0,1.0,1.0,1.0,4.0,75.0,50.0,34.0,14.0,10.0,5.0,6.0,38.0,1060.0,69.0,698.0
2012-301,Auckland,20120109,Hard,103694,104735,7-5 6-4,3,R32,103.0,0.0,3.0,64.0,44.0,29.0,9.0,11.0,3.0,6.0,0.0,5.0,79.0,40.0,27.0,15.0,11.0,9.0,14.0,68.0,704.0,95.0,582.0
2012-301,Auckland,20120109,Hard,105332,103507,6-3 6-2,3,R32,60.0,8.0,0.0,53.0,22.0,19.0,20.0,9.0,1.0,1.0,0.0,2.0,51.0,33.0,19.0,9.0,8.0,5.0,8.0,92.0,594.0,47.0,910.0
2012-301,Auckland,20120109,Hard,104259,104219,6-4 4-6 6-4,3,R32,112.0,13.0,2.0,83.0,38.0,29.0,28.0,15.0,4.0,6.0,6.0,3.0,91.0,55.0,41.0,17.0,15.0,4.0,7.0,42.0,960.0,218.0,224.0
2012-301,Auckland,20120109,Hard,105992,105023,6-4 6-3,3,R32,70.0,3.0,0.0,57.0,39.0,28.0,11.0,10.0,3.0,4.0,3.0,4.0,61.0,39.0,24.0,11.0,9.0,4.0,7.0,84.0,646.0,94.0,589.0
2012-301,Auckland,20120109,Hard,105053,105030,6-4 6-3,3,R32,66.0,2.0,1.0,51.0,35.0,26.0,12.0,9.0,0.0,0.0,4.0,1.0,59.0,31.0,19.0,15.0,10.0,2.0,5.0,51.0,890.0,378.0,106.0
2012-301,Auckland,20120109,Hard,103970,104586,6-4 6-2,3,R16,61.0,5.0,1.0,53.0,41.0,33.0,6.0,9.0,0.0,0.0,5.0,2.0,48.0,28.0,22.0,7.0,9.0,1.0,4.0,5.0,4925.0,74.0,681.0
2012-301,Auckland,20120109,Hard,104268,103808,7-6(3) 6-3,3,R16,80.0,2.0,1.0,55.0,31.0,21.0,19.0,10.0,0.0,1.0,3.0,1.0,71.0,47.0,30.0,10.0,11.0,4.0,7.0,80.0,657.0,56.0,825.0
2012-301,Auckland,20120109,Hard,104269,104122,7-5 7-6(3),3,R16,133.0,6.0,3.0,81.0,56.0,36.0,14.0,12.0,8.0,11.0,2.0,0.0,86.0,57.0,35.0,14.0,12.0,9.0,13.0,24.0,1550.0,59.0,801.0
2012-301,Auckland,20120109,Hard,104198,105173,6-2 6-3,3,R16,92.0,2.0,2.0,64.0,38.0,24.0,15.0,8.0,5.0,6.0,5.0,0.0,75.0,56.0,30.0,7.0,9.0,7.0,12.0,66.0,730.0,87.0,623.0
